H_0_green[-1.1],H_0_red[-1.24],H_0_green[-0.94],H_0_green[-1.21],H_1_green[0.69 0.24],H_1_red[-0.42  2.97],H_1_red[27.75  0.04],H_1_green[11.9   0.14],H_2_green[1.53 0.08],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-3.5109616831247155,0.9508631547193336,-0.14728047727650584,-0.7066687533730129,-2.1143869728955678,1.131562033180044,-0.07312724241271305,1.4544993149963874,-1.1619281082059123,0.6117223202755641,0.25513853929979685,0.1530289493346977,0.3154943853065437,-0.7734755990214437,0.21256675194317368,-0.9659078181565427,0.0882806172005129,-1.4182278661082568,0.772283790898559,0.6432697963624648,-1.4234600360972025,1.2026001253742564,-0.884984650702101,-0.14744195615489714,-2.4434606221813318,-3.0831172711795465,-1.7716607874629162,-1.7716607874629169,-3.0831172711795487,-0.5798342547933619,-0.1895045928013314,-0.9967935256074238,-1.6257317669690092,3.1205885636268897,0.2680333835544131,-2.793972222831297,2.5327682794848254,1.542406944336608,0.0,-1.8096229782897872,-1.4994892522313996,-0.7040633731145255,-1.7484733255211937,1.1311907723206736,1.1311907723206747,0.08122738770913711,-0.2641091974964657,0.7347566315809525,-1.1714593898722643,0.5603586361892049,-1.0142157819549242,-0.010202925775927383,0.743837296019042,-1.9571787644922582,-1.9571787644922585,1.3394045767015401,0.32957899393182244,-1.1465963939678745,0.5063711297318148,-0.29722669785552935,0.013462051637165443,-1.4234600360972016,-1.4385737690196323,-1.0551152183387196,0.7362089486792646,1.4123836555233285,0.05723864299761994,-2.4332891035709734,-1.3890182786694083,-1.4156769671651015,-0.49445543679614873,-1.714676924504221,-1.4846048672352525,1.0806729681897778,0.8959163076996701,0.7696207279928882,1.5008060426309786,0.11250896145812683,0.2910838146471901,0.2003170896517087,-0.11323778557497233,-1.5365731781313954,-1.9336033495397984,1.192836462440925,0.0,0.3480127161783016,0.24806960103315948,0.5768168992991755,0.26522900441028124,-0.41655011920138113,0.6328410835557852,0.9364062101471885,-0.11309554828525348,1.0489520649733046,-1.4927850445105815,0.3295789939318271,-1.1465963939678752,0.5063711297318155,-0.7399562129389474,-2.4380590825988375,1.2511818931700895,1.955402585735901,-0.5558182320697026,-1.3401964923327483,-0.5482036106743383,2.3210841658892014,-0.3421784284043233,-0.5558182320697035,-1.3401964923327472,1.6219195503439616,-5.234946266656323,0.08514171772367544,0.6432697963624643,1.62191955034396,-0.6593736201110052,-0.8361659845503213,0.6335646660373299,0.7840911035204589
-1.0552728432408456,0.993469647994283,-0.14728047727650584,0.6906571548116094,0.10240411152568213,1.9748273279059818,-0.07312724241271305,-0.4128740895337354,-0.3557232134999446,0.056148425532539646,0.25513853929979685,1.417619827353298,0.9567154062538973,-1.983573346172884,1.1419283650900731,-1.5423861350245747,-0.3903367831572105,-0.1686163110228654,1.9246017629906427,1.5524319054197127,-0.6117595677893728,0.12083541929597788,0.33837648409197973,-0.14744195615489714,-0.06079960774538366,-0.5582731355346984,-0.5744004723929989,-0.5744004723929991,-0.558273135534702,0.7493869284200428,-0.1895045928013314,-0.3647625549018734,-0.25905969619993957,0.33298326393587174,0.3846988005892311,2.1067356285810206,1.0192258874214204,0.9420497900192607,0.0,-1.1999181587784693,-0.3724910051801554,-0.10679069079965202,-0.7936753477093598,-0.1284567189588048,-0.128456718958809,0.4075540985286284,-0.015553063202557033,0.7502205608972342,-1.317248717047589,-0.12263450385533045,-1.8366484146332125,-0.8054870908992063,1.1877268668070347,-0.15511621119803587,-0.1551162111980366,0.9691516910757579,-0.23886917908820884,-0.2595177023384073,0.5063711297318148,-0.4833145443853832,-0.4674280289006169,-0.6117595677893751,-0.38649029840095667,-0.3226834625155106,-0.369660622446835,-0.8019895376522582,0.4996407931447081,-1.1239043221799307,-0.40607435248428125,-0.12304231697879792,-0.596886097369431,-0.7613567972777131,-0.26580261815128975,1.033798077478452,2.3436073469633842,2.341881472745487,1.1280210111569462,0.43190434334448574,0.3942897993107917,0.5040236449301052,-0.11323778557497233,-0.4666629652102754,-0.5038396141868696,-0.4204963069036355,0.0,0.5166374343265508,-1.1389069043715694,-0.4700848905792958,2.727601983626719,-0.41655011920138113,1.5141308888038416,0.018532112709071964,-0.26515305157486274,0.1970063467527523,-1.091865632556311,-0.2388691790882061,-0.25951770233840754,0.5063711297318155,0.6723199135669786,-0.8520552503200088,0.8133555818064646,1.6726661623608048,0.8658664975779747,-0.6244097293823021,-0.6097951630693803,0.3522797657426929,-0.2041156602023686,0.8658664975779735,-0.6244097293823027,-0.2562520238987681,0.34108715051868405,0.5650853516765578,1.5524319054197127,-0.25625202389877083,-0.14713295655369515,0.2787219948501071,1.480858601519768,2.824237383624974
-0.4782609661791445,0.09912312016409021,-0.14728047727650584,0.7274265463708337,-0.7878633883112927,1.440692993886586,-0.07312724241271305,-0.0004165275260494515,-0.2585209595283696,0.056148425532539646,-0.7138724786469071,-0.47926648967460245,0.3154943853065437,1.6467198952814375,1.1419283650900731,1.9164837661836165,0.536162990742605,0.1813677272645823,-0.04662665333019155,-0.519844140955891,0.7193472820220947,0.12083541929597788,0.33837648409197973,-0.14744195615489714,-0.9129074960656169,-0.7682989094856114,-0.620040625976592,-0.6200406259765924,-0.7682989094856101,-0.8100738607857034,-0.1895045928013314,-0.6807780402546486,-0.25905969619993957,0.33298326393587174,0.3846988005892311,2.1067356285810206,1.0192258874214204,0.041514058543225485,0.0,0.24384886555878,-0.0010604049066825236,-0.3282921886382815,-0.19418389766284871,0.2517343361176067,0.2517343361176109,0.22047450957469117,-0.44643873334842016,-0.1561669652832628,0.06535882624070592,-0.09481175626702447,0.1749132152921219,0.060824968296625766,0.6512341580019056,-0.10098713104386679,-0.10098713104386552,0.5033336999525688,-0.23886917908820884,1.5146396809205291,-0.9144911447395474,0.33809347047900407,0.01882756786250923,0.7193472820220937,0.20590872499076596,-0.08037415495582832,0.2880794906632394,0.10749359570078072,0.7553213114057452,-0.20689771018030392,-0.8975463155768447,-1.0925183046185256,0.3155904446605282,-0.5511999641191538,-0.5705031804222804,-0.10819309174071956,-0.6172738145594528,-0.18470670222150795,0.12865152942018496,0.8072642004603735,0.28041666073463895,-0.10338946562668777,0.7737915347623112,-0.4666629652102754,-0.5038396141868696,-0.4204963069036355,0.0,0.3480127161783016,-1.398964999134956,-0.7318103380489137,0.26522900441028124,2.380286395436463,0.6328410835557852,1.1042346565220569,0.2212918040413271,0.9992047257495879,-0.29002680864777014,-0.2388691790882061,1.5146396809205276,-0.9144911447395481,-1.2953299256188542,0.7339485819588198,0.22901911955978593,-0.4692468458003056,0.8658664975779747,0.09137703356814153,2.0638103722697685,-0.14850547923480867,-0.2664806725470487,0.8658664975779735,0.09137703356814182,1.0114383295818128,0.34108715051868405,0.9059679936794985,-0.5198441409558915,1.0114383295818128,-0.14713295655369515,-0.8361659845503213,-0.4683828873849258,-0.6819232712818034
-1.274917069939854,-0.7940672130733027,-0.14728047727650584,0.7233625384383068,-1.4241222200738528,-0.22480783222122458,-0.07312724241271305,-0.4128789580929201,-0.9178901482150466,0.6117223202755641,-0.7138724786469071,0.7853243883439979,-0.9669476565881634,-0.7734755990214437,-0.7167948612037257,-0.38942950128851084,0.9637817839768041,0.3109390267047385,-0.5850603954149702,-0.2713420235593265,-0.01863426650075511,-0.9609292867823006,-0.884984650702101,-0.14744195615489714,-1.8127922384692203,-1.4056385077838556,0.11050317957281455,0.11050317957281357,-1.4056385077838538,-1.711151609903812,-0.1895045928013314,-0.6807780402546486,-1.3772459359200875,-0.24352878101239248,0.6828437552337563,0.3246600462492688,-0.19160802622930334,0.7919605014399168,0.0,0.7720066705889069,1.0950556146493788,-0.9065814312008083,-0.479925687525198,1.992067592558175,1.9920675925581761,-1.4912261290490252,-0.9809246471879542,-1.1484496122989065,0.4988612574943696,1.2200311648953317,-0.9861137972702455,-0.41356791158549266,-0.5081862157908802,-1.4969140389862952,-1.496914038986295,-0.6199600579009771,-0.8073173521082428,0.6275609892910609,0.5063711297318148,1.0323567307836379,-0.08414190102924442,-0.018634266500754063,0.3822875326533799,0.4561786283185275,0.2073758387001525,-0.7769142623431782,-0.5389182934835757,0.44461610028277543,-0.5698983401818024,-0.8986231070905801,0.5646852045972204,0.4082116655177473,-0.26580261815128975,-0.5826026507908488,0.2003635367028792,-0.41086216402942793,-0.6126068559892834,-0.6113852532062608,-0.21732505281314857,-1.0145091314618773,1.6608208550995947,0.6032472477108445,0.2110422534895947,-0.4204963069036355,0.0,-1.1696097471559415,1.4616740432622972,-0.9935357855185315,-0.3503642403938282,-0.41655011920138113,-0.24844872169227122,0.28089837353607794,1.237145414836903,-0.5374126299594528,0.11089260330650032,-0.8073173521082393,0.6275609892910601,0.5063711297318155,-0.6338646279092321,0.7339485819588198,-1.0240878056022868,-0.5872443590779355,-1.266660596893543,0.09137703356814153,-0.6097951630693803,-1.507266716172102,1.6158178637336142,-1.266660596893542,0.09137703356814182,0.4619536103117573,0.34108715051868405,-0.6807762867766677,-0.271342023559327,0.46195361031175486,-0.6593736201110052,0.2787219948501071,-0.2800293266921259,-0.03146022485941909
-1.710229029339842,0.5091679421074115,-0.14728047727650584,-0.8541961884534762,-1.6657651990545048,0.9444099944557178,-0.07312724241271305,0.9164173893275285,-1.3961626947012888,1.1672962150185886,1.2241495572465007,-1.7438573676932028,1.5979364272012508,1.6467198952814375,1.1419283650900731,0.7635271324475529,-0.8025706990655306,-0.9365074135396342,0.9993463722655236,1.0758405962355848,-0.6108088149398484,0.12083541929597788,0.33837648409197973,-0.14744195615489714,-2.5516911488869303,-2.2929247361350917,-1.5162887576086477,-1.5162887576086475,-2.2929247361350926,-1.9634865278521905,-0.8617095634928466,-1.6288244963129743,-1.5014888514445484,3.1205885636268897,0.2680333835544131,-1.0118966404995453,1.9273513226594634,0.641871212860567,0.0,0.332805479917672,-1.5457837957795255,0.28786011979608633,0.4824165770524498,1.9145029032816117,1.9145029032816105,-0.5511100671974041,1.514230065589209,-1.3409199596544785,-1.4039463149825342,2.367436392155353,0.39543871692289123,-1.6370915591046367,-0.8689796551231155,-1.9292597032960521,-1.929259703296052,0.4721112564766497,-0.23886917908820884,-0.2595177023384073,0.5063711297318148,-0.09708674664554764,0.6358295991071613,-0.6108088149398503,-0.3852579825446975,-1.2485807568113685,-0.5866514372932234,-1.1020312749003798,0.8711025159391533,-1.940013542725289,-1.3890182786694083,-1.4156769671651015,0.024541130284863998,-1.4679710768833036,-1.4846048672352525,0.5758815130270869,-1.784805586892122,-1.7639849275511943,0.18526880463667522,-0.3424444750924583,1.0005911638465266,1.111436755486898,-0.11323778557497233,-1.179936440491022,-1.9336033495397984,-0.4204963069036355,0.0,0.3480127161783016,0.42144166420875057,0.5768168992991755,-0.3503642403938282,-1.6151943397604571,-1.1297385269403277,-0.25159900780182914,0.8275446273637005,-0.8162188330963801,0.5118120152607708,-0.2388691790882061,-0.25951770233840754,0.5063711297318155,-0.13832598405903243,-0.8520552503200088,0.5695243963186901,1.451515872038059,-1.266660596893543,-2.055983255283192,-0.5658178420617055,0.11312923804960437,-0.6144886690038531,-1.266660596893542,-2.055983255283192,-0.9849872533754416,-2.4469295580688195,0.6464415029534014,1.0758405962355848,-0.9849872533754445,1.3895890341182349,-1.9510539639507498,1.4372857483626538,1.2382740727767902
-1.3184869891929507,-1.752861510801168,-0.14728047727650584,-0.40204448523327,-1.9038272601642947,2.209341210844314,-0.07312724241271305,-0.41287875653736317,-1.323353197242456,0.6117223202755641,-0.7138724786469071,2.049915266362598,-0.9669476565881634,-1.5802074304557374,-0.7167948612037257,-0.38942950128851084,-0.605285391042086,-0.7244614602523901,1.4277706908369443,0.6023969648783906,-3.624992540910327,2.284364831452535,2.7850987536801415,-0.14744195615489714,-1.9546968532957185,-2.0536937593616624,-0.910185892772109,-0.9101858927721095,-2.0536937593616686,-1.0997067481259777,1.154905348581699,0.26726841580367705,-0.09340247550065837,1.655569719993654,3.068003392390004,0.7701789418322068,0.11110045218337762,1.2422283671779315,0.0,-0.45786827099641353,0.07423271674188368,0.32361668878829564,0.06721958200909783,1.2010573006071028,1.2010573006070968,-1.3605741250729122,-1.8021558038112462,-0.3467167448480759,0.35118667603071413,1.3307836828929542,-2.05664540417854,-0.9389627341286687,-0.7430617239823811,-0.929614997380563,-0.9296149973805627,-0.39739841307488066,-3.081110044188376,2.401718372549993,1.9272334042031802,-0.47091014728830044,-0.6408798264227272,-3.624992540910328,-2.486156464966216,-1.9601380515131983,3.4480717152800042,0.9603041400255576,-1.2398227692775776,-0.6307845281639336,-1.2251942909718871,-1.6002651952117057,2.6369714986933768,-0.3654091406021666,-1.4846048672352525,-0.18539222453873722,1.7525787593669473,1.5832018936764607,-0.4179034768408575,0.17835741572264893,0.4444610497489199,-1.9256287972970665,1.6608208550995947,-0.4666629652102754,-0.8612805480251019,2.8061692317854856,0.0,-1.1696097471559415,-0.9655348411959782,-0.9935357855185315,0.8808222492143907,-1.2156462662407652,-0.24844872169227122,0.17296103444419098,0.7259392420120452,-0.30689310368335954,0.5118120152607708,-3.081110044188372,2.401718372549995,1.9272334042031791,-0.6259458147250381,0.7339485819588198,0.7876058540799109,0.8353090475566347,-0.5558182320697026,-0.6244097293823021,-0.29038911909092857,0.24213346545959422,0.5753638268951498,-0.5558182320697035,-0.6244097293823027,0.2237307187032744,0.34108715051868405,-0.8686805640614584,0.6023969648783897,0.22373071870327277,-1.1716142836683152,-1.9510539639507498,0.4796732710233394,0.03295210020540926
-0.1625414337870388,0.09070078082580174,-0.14728047727650584,0.7185705937616886,-1.4089815550363018,0.3123433898588999,-0.07312724241271305,-0.35625536312108474,-0.7654547566388625,0.056148425532539646,-0.7138724786469071,0.7853243883439979,-0.32572663564080984,-1.1768415147385904,0.21256675194317368,-0.9659078181565427,0.6019775484596717,1.3122894997231647,-0.45487140262289294,-0.3408728173483272,0.11029493144658212,-0.9609292867823006,-0.884984650702101,-0.14744195615489714,0.14816917892677928,-0.1395861080157461,-1.4581504506389147,-1.458150450638915,-0.1395861080157518,0.5204418437381129,0.4827003778901837,-0.048747069549098174,-0.010573865151017797,1.9268695058516596,-0.04307439520510062,0.3246600462492688,-0.19160802622930334,-0.10857523003611849,0.0,-0.6733959516824063,-1.340316599578748,1.2958839244778382,0.9316366167766089,0.9976017984439894,0.9976017984439934,-1.2938032929532128,-1.1186140050582705,1.2530385500719983,0.1297320792360588,-0.6929075363989923,0.7320713663241033,-1.324024178050511,1.1481769056089148,-0.8066889733878113,-0.8066889733878116,0.30674379941499935,1.4664753399718904,-1.1465963939678745,-0.9144911447395474,-1.2608188515272345,1.716265193428122,0.11029493144658205,-0.8466534549437186,-0.23210320000665471,-1.139327561104698,0.3205171620927014,-2.297946965634775,0.906896526557251,-0.5698983401818024,0.9110654031702446,1.094792287739773,-1.0689776690025607,-0.8752037426932712,-0.048678822939377905,0.5067946706594708,0.49456880154602917,-0.4189274417655418,-3.306919449004392,0.6313242690385815,-0.10338946562668777,-1.0002671059122559,-1.5365731781313954,-1.5761624157015663,1.192836462440925,0.0,-0.8323603108594431,0.5081276957965462,-0.6445685222257077,0.26522900441028124,0.7820941013576949,0.6328410835557852,1.0620070496468506,0.5775170429142373,0.7165224973324216,-0.29002680864777014,1.4664753399718935,-1.1465963939678752,-0.9144911447395481,0.48632203575555083,0.7339485819588198,0.9348811385739002,-1.0639923870684997,-1.266660596893543,-1.3401964923327483,-0.22814269497736914,-0.1880314991170893,-0.8345480697057992,-1.266660596893542,-1.3401964923327472,2.138978209091534,0.34108715051868405,-3.1285826866496382,-0.34087281734832764,2.1389782090915315,-0.14713295655369515,-1.9510539639507498,-0.12514763956092706,-0.13923675301907334
0.8252680938252468,-0.41860113939802185,-0.14728047727650584,-0.8942625588660295,-0.19288996979995934,-0.58462393853983,-0.07312724241271305,0.06388934770762014,0.5428221292557743,1.1672962150185886,0.25513853929979685,0.1530289493346977,0.9567154062538973,1.2433539795642903,1.1419283650900731,1.9164837661836165,-0.05832140712147443,0.9389297862451012,-0.9501623546579685,-0.6865536151182339,0.3211201684199128,-0.9609292867823006,-0.884984650702101,-0.14744195615489714,0.6102283686872862,0.711273148592062,-0.3936798703113829,-0.3936798703113841,0.7112731485920623,0.17298776031570207,-1.5339145341843616,-1.312809010960199,-1.2115887152208062,0.4347206836326242,-0.6652899527241176,0.3246600462492688,-0.19160802622930334,0.1916033471225752,0.0,0.3111509859781179,-0.7115135670831227,0.09133828458049013,0.27045123090189044,-0.05283742522605465,-0.052837425226052157,-0.7586356203228857,1.4774894731387318,-1.7511175728900685,0.356588505241007,1.4333424017341827,0.13413501510290937,-0.4906029888559619,-0.8083416246541807,1.7695228400221577,1.769522840022156,-0.00803174272562872,1.4664753399718904,-1.1465963939678745,-0.9144911447395474,0.04178579443410224,0.5792030268259085,0.3211201684199139,-0.4823060046725428,0.7073972050363442,-0.026765680828403457,1.6940734887841606,0.49407881916729685,1.2473370777126935,-0.0784263770892389,0.9850041051609018,-1.59839683030413,-0.7278535340205514,-0.26580261815128975,0.20061932735641666,-1.123263424008384,-1.2362822339485011,-0.14845653308465398,-1.2492694871223187,-0.2509499190624531,0.8077302002085016,-1.0002671059122559,-0.1100262275699021,-0.8612805480251019,-0.4204963069036355,0.0,2.371509333957292,1.9817902327890706,2.6706204790561183,-0.3503642403938282,0.7820941013576949,-0.24844872169227122,1.1972990824806673,1.2414826629899811,0.41202726197575634,1.7145702511235819,1.4664753399718935,-1.1465963939678752,-0.9144911447395481,0.1813515966021637,0.7339485819588198,0.6924916191177881,-0.3870336728222796,-1.266660596893543,0.09137703356814153,0.2487498548472533,-1.7055918011619213,-0.46291538737580123,-1.266660596893542,0.09137703356814182,-0.7834282522334525,0.34108715051868405,-0.009421510853419355,-0.686553615118234,-0.7834282522334555,1.9018296976755449,0.2787219948501071,-0.42971198020798657,-0.3050858104694593
-1.3361661416381356,0.502129067455,-0.14728047727650584,0.5661755761684318,-0.7570153027965385,0.7007239116938232,-0.07312724241271305,-0.10499590705357299,-0.9200979084699114,0.056148425532539646,-0.7138724786469071,-0.47926648967460245,0.3154943853065437,0.03325623241284994,1.1419283650900731,-0.38942950128851084,-1.1177966301104636,-0.302252023475632,1.5191232804758923,2.175249292758073,-0.5052739010117933,-0.9609292867823006,-0.884984650702101,-0.14744195615489714,-1.2644058675858632,-1.601655525627195,-0.9907261157066043,-0.9907261157066045,-1.6016555256271883,-0.29508873321949713,-0.1895045928013314,-0.048747069549098174,-0.5075455272488613,0.4347206836326242,-0.6652899527241176,0.7701789418322068,0.11110045218337762,0.1916033471225752,0.0,-0.9514049692799205,-0.3510313797824499,0.751853180762308,0.2203289954888667,0.8331769172258436,0.833176917225844,-0.30460873225463353,-0.42232203055490175,0.9374894856911151,-0.3676511774245558,0.6933281567013513,-1.8617039028757119,-0.8466218446091518,0.8178330508173453,-0.9667408293473545,-0.9667408293473536,0.7668366568691365,-0.8073173521082428,0.6275609892910609,0.5063711297318148,-1.0070894535376909,-1.2073669473311304,-0.5052739010117938,-0.24846917577174688,-0.7874279520821047,-0.30179376887741655,-1.5102984808932574,-0.037255763310914035,0.4239381302261757,-0.7337223278793236,-0.49247730000204354,0.24151618480460002,-0.9319188647687178,-0.5705031804222804,0.6558803021954644,-0.6966125600957166,-0.7838217271884538,0.6784609367308522,-0.1405030064820505,0.11411904890613425,0.2003170896517087,-0.11323778557497233,-0.8232997028506487,-0.8612805480251019,2.8061692317854856,0.0,0.4323250752524262,-1.398964999134956,-0.7318103380489137,-0.3503642403938282,-0.017002045681689136,-0.24844872169227122,1.0987202694050147,0.2664801130198076,0.9631817169564305,-0.6909462206020405,-0.8073173521082393,0.6275609892910601,0.5063711297318155,1.245332974982508,-0.8520552503200088,-0.30707541699485463,-0.9572109452680911,0.1550241327541348,-0.6244097293823021,-0.6097951630693803,-1.375421034672662,-0.5359736238741319,0.155024132754135,-0.6244097293823027,0.5018181109264186,0.34108715051868405,-0.10478850052935614,2.175249292758072,0.501818110926416,-0.14713295655369515,-0.8361659845503213,2.187134939511908,1.6810454096397467
-0.34729392152344146,-0.7902827016799947,-0.14728047727650584,2.325823748193842,0.6852804605763939,-0.5234652628762629,-0.07312724241271305,-0.4128789643726917,0.9056612413085013,0.6117223202755641,0.25513853929979685,1.417619827353298,0.3154943853065437,-1.5802074304557374,0.21256675194317368,-0.9659078181565427,1.1627459746529254,1.098604814797468,0.33415957439952126,-0.1413006470674671,0.5960375443776009,-0.9609292867823006,-0.884984650702101,-0.14744195615489714,0.9298543307916413,1.1902250596571882,0.9636199228184317,0.9636199228184309,1.1902250596571897,0.11686974058452922,2.4993152899647293,2.1633613279203283,2.929841802261223,-0.33396204296506105,1.4087619056726148,0.3246600462492688,-0.19160802622930334,1.0921390785985932,0.0,0.7293002222173951,1.763449119705406,-1.6154169741453108,-1.2242497937102517,-1.0314918079057505,-1.0314918079057502,-0.7744526024138138,-0.9961143522327808,-0.38466669748252114,0.7359078629526388,-0.8247396194178204,-0.17450880980407454,-0.11499102511053863,-0.10990067110234808,0.3994389060967437,0.3994389060967411,-0.5828252747329314,0.32957899393182244,0.6275609892910609,-0.9144911447395474,1.6248359113958852,-0.24025810832555805,0.5960375443776013,-0.007194739989859284,-0.02921685584312926,1.1639090436862423,1.981035337578687,-1.2330248901144376,-0.969446581859144,-0.40607435248428125,-0.8280452551904081,1.9924929463734,1.2061984812792332,-0.8752037426932712,-0.9607402653279111,0.582449626223862,0.43738647366597555,-0.5713994131294128,-0.13193568836006517,-0.6686605573352113,-1.3182156867402737,1.6608208550995947,0.9598839853512179,0.5684831873278269,-0.4204963069036355,0.0,-1.1696097471559415,-0.9655348411959782,-0.9935357855185315,0.26522900441028124,-1.2156462662407652,-0.24844872169227122,-0.7705097596687631,-0.9173308013818421,-0.18579430183356266,-0.29002680864777014,0.3295789939318271,0.6275609892910601,-0.9144911447395481,0.17170434219082636,0.7339485819588198,-0.6388305172697808,-0.8288341157096585,-1.266660596893543,0.09137703356814153,-0.3342934982385572,-1.2486636999228748,0.6193031436439457,-1.266660596893542,0.09137703356814182,-0.7506363891207426,0.34108715051868405,-1.1190676879192012,-0.14130064706746773,-0.7506363891207426,-1.1716142836683152,0.2787219948501071,-0.3402390874183206,0.5117334770652384
