H_0_red[-1.1],H_0_green[-1.22],H_0_red[-1.24],H_0_green[-0.94],H_1_green[19.47  0.14],H_2_green[1.61 0.08],H_2_green[19.38  0.05],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-0.21132374757451516,-0.31478350636418584,-1.1741380896670799,-0.5376914243969902,-0.13720547033234087,-0.6203589531088055,-0.08869982896912212,-1.2149673827419205,1.3264055495444225,0.08300118392314597,2.17379540952359,-0.01469988578527104,1.6840944954244055,0.05626172846860219,0.007853327935255599,0.18859936498653476,-0.3594395317468826,-0.16521137477963366,1.1084126198257587,-0.36974483123808843,-0.3691591999730287,-0.2502444988359418,-0.5194767433954185,-0.4473134306865146,-1.2955730735410564,-1.2955730735410578,-0.44731343068651686,-0.26657870540131007,-0.2755177389023759,-0.6176531183133849,-0.5589504542008,1.143425399481508,0.0848695476782355,-0.3797003732958281,-0.3863036317876585,-1.1111308165068443,0.0,-0.04008921944020428,-0.836143772325991,0.6248014641340922,0.6434454133386982,0.6631363820906095,0.6631363820906117,-1.1619051321367082,-0.25582342660954066,-1.2811656502086368,0.941123499242731,-0.1088056284811152,-0.40374455457112435,-0.9746853043422912,0.7423439171018144,0.8832294067828218,0.8832294067828206,0.3482272664053438,1.1298270084829733,-0.4076393308079358,-0.7668362260635162,-0.3853992912694434,-1.0435147803456732,1.1084126198257607,1.026612901469453,1.3739012736187692,-1.45710507901033,-0.15233974217952523,0.03857560240123509,-0.25421174869205526,-1.3798178555852827,-1.3386947191423912,0.8134995634677643,-0.9323706396674641,-1.6658964465989605,-0.0969420251769876,-1.1762040296991938,-0.4705685833321906,-0.24908685090940016,-0.2937487596593958,0.006509926116283944,-0.4271844099669239,1.2964993229303015,-1.3862715689383676,-1.129430890943923,-0.329406065688301,0.0,-0.46601990167929336,0.9090679608971602,-0.11069401531351597,1.2549561115351697,-0.5751890559814707,0.8131820586140159,1.5749776856752775,1.1052733667098762,1.3815356021243514,1.2735363349615365,1.1298270084829751,-0.4076393308079342,-0.7668362260635169,0.39205302721632224,0.6482142037216635,0.7165453089854944,-1.4772863159447984,-0.6048546420121474,0.530036578166502,0.9243387197058496,0.76953289298756,-0.49531165968334084,-0.6048546420121471,0.5300365781665028,1.389588202324989,0.34602973792008873,0.008669948057828697,-0.16521137477963366,1.3895882023249888,0.5606719021072804,0.5377460302670175,0.4304191731392745,1.3754695960258398
-0.3050276541073604,-0.19167165960098873,-0.6976576567347993,-0.5376914243969902,-0.13547741253842632,-0.6650034593063504,-0.08869635558370335,-0.2974050895167984,-1.6088495229064033,0.08300118392314597,-1.0293820867350516,0.5174359796415441,0.19655759259325117,0.8446518848157243,1.0007133746401224,-0.11627931031700212,-0.46048475682211576,0.886693902499378,0.8363585747507185,-0.36974483123808843,-0.3691591999730287,3.996091840786445,-0.697303277353659,-0.6415106603251007,-0.8594272602359277,-0.8594272602359286,-0.6415106603251022,-0.28971342712060866,-0.2755177389023759,-0.6176531183133849,-1.851357717509183,0.44727458454879443,-0.3901128396254348,-0.3797003732958281,-0.3863036317876585,1.2926302725896353,0.0,-0.1141137775804902,-0.6847817215526737,0.16893384732748093,0.07179490374475626,1.4078573271987038,1.4078573271987036,-1.5041638888980187,-0.9603767271995695,-0.8753827703249616,0.9744811590151465,2.225661816844305,-1.1568461318822254,-0.9695216754556722,-0.3588938907494645,0.9470195818059216,0.9470195818059219,-0.4690418738414133,1.1298270084829733,-0.4076393308079358,-0.7668362260635162,-0.16507035791462016,0.17752613023348318,0.8363585747507227,0.7012177020597683,0.5253045826162136,-0.47099604180636806,0.6106080053179564,1.5277831580320231,-1.3458487950447287,-0.21676120301960675,0.7545953137571292,1.3384166725086863,-0.8717644398316671,-0.3834081141274543,0.004855280373067843,-1.0270156795396919,-1.150177826530792,-0.960773620833534,-0.47398169226836434,-0.2827421060006153,-0.6103357203593751,-0.9225680761277086,-0.7289954615962734,-0.7391789190810212,-0.329406065688301,0.0,-0.46601990167929336,-0.7332346267591688,-0.34389227065876976,1.7216167303083918,-0.9954079021273686,0.031317768525639465,1.0412643415081004,1.7446695125079767,0.16523151111521164,0.19822887129474387,1.1298270084829751,-0.4076393308079342,-0.7668362260635169,-0.7496403117550579,-1.2240215017084604,0.20176345002074347,1.4496070051327152,0.4512098937196733,-0.45730428613679514,0.00857737533458756,0.5852130279541954,-0.5579421322717666,0.4512098937196721,-0.4573042861367934,1.0560976033746003,0.34602973792008873,0.7495323620043193,0.886693902499378,1.0560976033746,-0.0025933020448999406,0.5377460302670175,0.06681082554928616,0.023430056066293618
-0.25850484665146833,-0.24832958354104065,1.0275046014120162,-0.5376914243969902,-0.1372054697758748,-0.32062708498888026,-0.08869982896912242,-1.2149673827419205,-0.14122198668099048,-0.7555037997097523,1.106069577437376,0.5174359796415441,1.6840944954244055,0.05626172846860219,-1.8237364506458351,-1.3766042784734223,2.945424660703704,3.9880732715111216,-0.38163684704927564,-0.36974483123808843,-0.3691591999730287,-0.2502444988359418,-1.2978320365832805,-1.2809584924415867,-1.8508968542701265,-1.850896854270128,-1.2809584924415904,-0.3890045659511138,-0.2755177389023759,-0.9719961117039481,-0.5589504542008,2.0384764472521395,0.5598519349819037,0.29298250663772685,0.28493755880657695,-0.8440462510516852,0.0,-0.3400715179437896,-1.0225580903821074,-0.3645293447072857,-0.7350155388431024,-1.1822692521317826,-1.1822692521317835,-0.9733636769941758,0.06364877085244382,0.18573710379669195,-1.6774119554443856,-0.8402819399395609,-0.26077398244232686,-1.401337350657313,1.329370721559647,-1.2809302758596344,-1.2809302758596346,2.874480951839349,2.4871191890277884,-2.457159299592273,0.9975369550911002,0.026327907131594747,-0.06697652673776114,-0.38163684704927114,-0.08554757972882156,-2.2159003426993373,-0.0849472761551187,1.9051771483032334,-2.026657368079358,-2.6135726361477727,-1.612429186098418,-1.434891480646559,0.30883548961444357,-1.7101502042268601,-1.2384003357751252,2.5670988705244744,-0.5656626645669517,0.059393508148484674,3.163252350909326,-0.038877425878445074,1.6496857507911176,1.4043286939575885,-0.9225680761277086,-1.714909622609415,-1.5196828628068249,-0.329406065688301,0.0,-0.46601990167929336,0.9090679608971602,-0.11069401531351597,-0.8450166729443285,-0.9954079021273686,-0.750546521562737,1.1145438634506857,-1.7800517982199089,2.8681934166310676,-0.016832621438614633,2.4871191890277884,-2.457159299592271,0.9975369550910994,-0.8658177451858378,0.6482142037216635,1.4823167489566333,1.5299028269598713,0.4512098937196733,-1.4446451504400883,-0.2968304986969016,1.331034566260424,-1.214922904465926,0.4512098937196721,-1.4446451504400897,0.9406388839409863,0.34602973792008873,-1.3583954213295215,3.9880732715111216,0.940638883940988,1.1239371062594605,-2.2387619992257624,3.790048363873155,4.3266915876216
0.42877776248720056,0.37543401337629184,0.35720897705297106,-0.5376914243969902,-0.13720547033246688,-0.4480255968401093,-0.08869982896912242,-0.2974050895167984,1.3264055495444225,0.08300118392314597,0.03834374535116222,-0.01469988578527104,-1.290979310237903,0.05626172846860219,0.3662085511269525,-0.048759576455451696,-1.4006430307780744,-0.4684010986827017,-0.2086419697351154,-0.36974483123808843,-0.3691591999730287,-0.2502444988359418,-0.38427660568835786,-0.05878662762563895,-0.07605378325580021,-0.0760537832558017,-0.058786627625641956,-0.5245212139933695,0.48390425208234533,0.7997188552488678,0.028507392757555945,-0.565308418989699,-1.3400776142327733,-0.3797003732958281,-0.3863036317876585,0.7584611416793076,0.0,0.3698343487174713,0.2311726311360307,-0.5518853379223558,-0.2374742271122173,-0.9189846927315091,-0.9189846927315112,-0.3235110429920231,0.2383564458252233,0.06757891109330358,-0.44354759395267496,-0.49600245998857206,0.13023783331204575,0.47591072584925803,0.26443127405052635,0.6773944300676585,0.6773944300676584,0.6762883157066502,-0.2274651720618385,-0.4076393308079358,0.9975369550911002,0.5272403134136779,0.5433172111384215,-0.20864196973511406,0.1098708922688733,0.04042017620009562,1.0723586054839476,0.7244728408272353,1.8937245664362454,1.102799072207729,-0.21676120301960675,-0.356921888496912,0.40518919154372407,0.1282378574589851,0.04408799669638108,0.9414081330560272,0.6526967746244126,0.8563076977370314,1.1387238842170408,0.2619031052071188,-0.2546118879691463,0.4885721419953323,0.18696562340129638,-0.071719354254179,0.041325024644782556,-0.329406065688301,0.0,-0.46601990167929336,-0.7332346267591688,-0.34389227065876976,-0.8450166729443285,-0.9954079021273686,-0.750546521562737,0.2940773652988006,-0.2986893271733624,0.6306230388029299,-0.23189411417197314,-0.22746517206183778,-0.4076393308079342,0.9975369550910994,-0.20047811203797955,0.6482142037216635,0.9510248446115205,-1.1074515419528879,-0.6048546420121474,0.530036578166502,-0.2968304986969016,0.7926754791258541,-0.41634227359153064,-0.6048546420121471,0.5300365781665028,0.8552256787256087,0.34602973792008873,1.2810192047189124,-0.4684010986827017,0.8552256787256085,0.5606719021072804,0.5377460302670175,-0.5132834156305628,-0.6264642672316094
0.8700561433610186,-0.3904908654863286,0.031518096550297255,-0.5376914243969902,-0.13719923527611222,-0.049809335550232724,-0.08869902110526341,-0.2974050895167984,-0.14122198668099048,-0.7555037997097523,0.03834374535116222,-0.01469988578527104,0.19655759259325117,-0.73212842787852,-1.5131929057608282,-0.35226441305661815,0.6599567887015889,-0.5442952629340984,-0.2793748550213478,-0.36974483123808843,-0.3691591999730287,-0.2502444988359418,-0.7724652516919644,-0.16282525646204432,-1.1538677325860485,-1.1538677325860502,-0.1628252564620398,-0.9252990032500332,-0.2755177389023759,-0.9719961117039481,-0.3239673154174576,1.143425399481508,0.0848695476782355,0.29298250663772685,0.28493755880657695,0.4913765762241389,0.0,0.6778765339187608,-0.9362911049198831,1.4568101995571896,2.2634559857471825,-0.307129939516089,-0.30712993951608664,-0.03987024441905187,0.8907640925237614,-0.38652443447971474,-0.514084451145735,0.8720362073119458,-0.6614536452102306,-0.8787516906855399,0.07032620170564427,0.42182976580885373,0.42182976580885584,0.8474678310585245,-1.5847573526066534,0.6171206535842323,0.9975369550911002,-0.4578220410620275,-0.6922308460781135,-0.2793748550213439,0.029969610929069312,0.03231770277930277,0.3793706163563722,-1.1613067933130135,1.201577678812497,0.383460218955769,-0.6819838640458771,0.3936553640797261,-0.32233459935217673,-1.131024294684799,-0.8109042249512897,0.823507357959712,-0.5152527392321994,-0.5367224920456335,0.5930515995275862,0.752529662507337,1.2267082068960902,1.5874800043500397,-0.9225680761277086,-1.0576335152673204,-1.129430890943923,-0.329406065688301,0.0,-0.46601990167929336,-0.7332346267591688,-0.34389227065876976,-0.6116863635577175,-1.2055173252003175,-0.3596143765185488,0.6077598437226395,0.026916090469064253,0.8279550284622337,1.918720813161612,-1.5847573526066507,0.6171206535842341,0.9975369550910994,-0.44613589502939394,-1.2240215017084604,1.3527093792893703,1.6700207771261297,-0.6048546420121474,-0.45730428613679514,-0.2968304986969016,0.7669415737918825,-0.8573519105514846,-0.6048546420121471,-0.4573042861367934,0.31845593309361914,0.34602973792008873,1.3895187279922547,-0.5442952629340984,0.3184559330936183,2.2504675145638213,0.5377460302670175,-0.29679752204070176,-0.4353861827408526
0.3784439662458638,0.8229046877200473,1.4236948299952423,-0.5376914243969902,-0.13720547030274488,0.3145345186182564,-0.08869982896886654,0.6201572037083237,-0.14122198668099048,0.9215061675560443,1.106069577437376,-0.5468357512120862,1.6840944954244055,0.05626172846860219,-2.120471501148664,-0.6911756599116241,0.7051674730256529,1.4108777040987925,0.8555409656588896,-0.36974483123808843,-0.3691591999730287,-0.2502444988359418,0.07763429192058457,0.4188427227715335,-0.18246227842308718,-0.18246227842308824,0.4188427227715373,-0.4340561558197464,1.2433262430670666,1.154061848639431,1.320914656065939,0.44727458454879443,-0.3901128396254348,0.9656653865712819,0.9561787494008124,-1.3782153819620129,0.0,0.5227625842580996,-0.27056532100791253,0.9639640003510399,1.5711459821090688,-0.8083406424442985,-0.8083406424442984,0.1290216173785186,1.0297807534580647,0.017046529833509665,-0.39896840586923243,-1.5653869808414875,0.13714432813182942,-0.050260742031050264,1.394529751804147,2.338600211032551,2.3386002110325506,0.6859452809133473,1.1298270084829733,-0.4076393308079358,-0.7668362260635162,-0.2723867139600986,0.4933361022195554,0.8555409656588938,0.7241611503477643,-0.2741654677996979,0.2389319936197244,1.1598758601683934,0.38798194337690933,-1.1462573435325951,-0.21676120301960675,0.7545953137571292,-0.2882198354768568,-0.4205849521651775,-0.3834081141274543,0.6737552316255292,-0.12301267365789498,-0.2722253072914699,0.34432266815243223,-2.043899066706982,0.18522283537643033,1.9537826251349422,-0.9225680761277086,-0.40035740792522617,-0.7391789190810212,-0.329406065688301,0.0,-0.46601990167929336,-0.7332346267591688,-0.34389227065876976,-0.3783560541711066,-1.2055173252003175,-0.3596143765185488,0.9503108470577911,0.8674227409356026,0.685634981909473,-0.23189411417197314,1.1298270084829751,-0.4076393308079342,-0.7668362260635169,0.25618366609396553,0.6482142037216635,1.1329997261057598,0.3605726367394791,0.4512098937196733,0.530036578166502,-0.2968304986969016,0.9354457976707437,-1.2904122561987816,0.4512098937196721,0.5300365781665028,0.6716808867204096,0.34602973792008873,-1.388567421290582,1.4108777040987925,0.6716808867204088,1.687202310411641,0.5377460302670175,1.078077802161572,0.6779010999508016
0.32275433391475444,-1.189594028166543,-1.8287406882993726,-0.5376914243969902,-0.13720547023355087,-0.5103029654056495,-0.08869982896912222,-0.2974050895167984,-0.14122198668099048,-0.7555037997097523,-1.0293820867350516,0.5174359796415441,-1.290979310237903,0.05626172846860219,0.11275871073262907,-0.3080328311603871,-1.089697762852761,-0.05510126903398028,-0.421897318788224,-0.36974483123808843,-0.3691591999730287,-0.2502444988359418,0.2983972681198994,-0.39435460849729376,-0.07640834079617297,-0.076408340796174,-0.39435460849729226,0.8946655556459892,-1.034939729887097,-0.6176531183133849,-1.3226456552466628,-0.565308418989699,-1.3400776142327733,-0.3797003732958281,-0.3863036317876585,1.2926302725896353,0.0,-0.9331646303087452,-0.37943682873483187,-0.8082297491098382,-1.8069305476523643,1.6723509905863834,1.6723509905863876,-1.4220185602308082,-1.3607208344962265,-2.24819223578213,0.9042032773141944,1.6095367393019024,0.4778248049916339,-0.027560605708610995,-1.7730874724872014,1.0615541993123998,1.0615541993124005,-0.7421617175861812,-0.2274651720618385,-0.4076393308079358,0.9975369550911002,-0.038523626683938085,0.9581925897914763,-0.42189731878822656,-0.13102661350878583,1.6457957412890247,1.5149794046642564,1.0932689729643885,0.11735045456616329,0.9268934353682006,0.4810727885197988,0.8556423321438599,2.01457298690431,0.7241988225109899,0.47158410752021646,-0.4206215997469623,0.7731509323611513,1.3164222784969655,-0.832258634906409,0.8366439992450102,-0.6267365446433122,-2.075546203498985,-0.9225680761277086,-0.071719354254179,0.041325024644782556,-0.329406065688301,0.0,0.16022780780735835,1.0583681961386446,0.7054998783948723,-0.8450166729443285,1.3157957516750696,-0.750546521562737,0.8487666436422611,2.0313381194950972,-0.3148199550144925,0.19822887129474387,-0.22746517206183778,-0.4076393308079342,0.9975369550910994,0.7799445487914003,0.6482142037216635,-0.15025442748099838,-1.0963701662318712,-0.6048546420121474,1.5173774424697997,-0.2968304986969016,0.802957101456134,0.2907408474988152,-0.6048546420121471,1.517377442469799,1.4141302166941137,0.34602973792008873,0.7141803916056134,-0.05510126903398028,1.414130216694113,-1.1291237103492604,1.9260000450134076,-0.40803888841443914,-0.5452274768193717
-0.6277965951443238,2.96290229366015,0.43752530507569565,-0.5376914243969902,-0.1372054703277886,0.24490870072981785,-0.08869982896912226,-0.2974050895167984,-0.14122198668099048,-0.7555037997097523,0.03834374535116222,1.0495718450683593,0.19655759259325117,0.8446518848157243,-1.1373116181384186,0.406622261186195,1.7425639649666351,2.7070483213828456,-1.4383387620478056,2.1398982107904363,2.434385493528434,-0.2502444988359418,-0.17155022179024104,-0.14798944840906098,0.04389707027189128,0.04389707027189024,-0.14798944840906172,-0.12720376448863105,2.7621702250365088,2.2170908288111204,0.9684399478909255,-0.23189694221482915,0.08486954767823761,0.29298250663772685,0.28493755880657695,-0.04279255468618886,0.0,-0.013635603513361459,-0.08625788798254401,0.7728486570343747,0.8314820454975475,-1.809763554844031,-1.8097635548440283,0.4122168134745766,-1.468408107421093,1.3737106752564465,-0.5339823927957974,-1.9344850478562894,0.8788853453065845,-0.6900331208902741,2.381310405184748,3.1475031602801105,3.147503160280111,0.994984853251821,-1.5847573526066534,0.6171206535842323,0.9975369550911002,-0.45386993978685564,0.43196641722127066,-1.4383387620478059,-1.2792191889236189,-0.6799349168401024,2.2399868221783628,0.5181678265355901,0.6079728827783983,-1.4257541927369628,0.4810727885197988,0.8556423321438599,0.008267995466531421,-0.49802620751091825,-0.3834081141274543,1.3094507098542516,-0.16213108509451427,-0.6892591981096645,1.5618211283114793,2.775676080962694,0.7284699947341329,-0.06088178918202143,1.2964993229303015,-0.071719354254179,0.041325024644782556,-0.329406065688301,0.0,-0.6449478186754796,-0.8825348620006533,-0.5770905260040236,1.7216167303083918,-0.9954079021273686,0.031317768525639465,1.0528297827619253,0.5878143979718525,1.0349580565077516,-0.8770785923720485,-1.5847573526066507,0.6171206535842341,0.9975369550910994,4.264214508487581,0.6482142037216635,-0.017606517374440907,0.202877322382865,0.4512098937196733,1.5173774424697997,6.643523977828602,-0.3114115691392493,-0.46397207329448986,0.4512098937196721,1.517377442469799,0.7302916104977637,0.34602973792008873,2.5571485759670405,2.7070483213828456,0.7302916104977624,-0.5658585061970802,0.5377460302670175,1.1858210123600357,1.1001035740651084
0.21116200138296096,1.8593068922486262,-2.0973932549300263,-0.5376914243969902,-0.1372053952367883,0.9717828273637976,-0.08869982811557023,0.6201572037083237,-1.6088495229064033,1.7600111511889427,-1.0293820867350516,-0.5468357512120862,0.19655759259325117,0.8446518848157243,-0.19941005165717124,0.77088568121584,-0.37527314137518203,-0.1800253849903961,0.17495886408793707,-0.36974483123808843,-0.3691591999730287,-0.2502444988359418,2.664114873049437,1.8743536081876946,0.08400477762775116,0.08400477762774909,1.8743536081876946,1.5455590274553894,2.0027482340517877,1.154061848639431,2.025864072415966,-0.10964606739737685,-0.865095226929103,-0.3797003732958281,-0.3863036317876585,0.7584611416793076,0.0,-0.4105409589873034,-0.6871316933740181,0.09287301357713927,-0.30464963659942623,-0.6839276618688688,-0.6839276618688674,-0.8054260392476106,-0.9504444286111573,-0.6785829518882449,2.9103322046099667,0.9852718978115254,-0.010948493703178129,-1.9651645513477694,-0.9832985834784034,1.1114718303151447,1.111471830315144,-1.2877528552432973,-1.5847573526066534,0.6171206535842323,0.9975369550911002,-0.2851491310621697,-0.14516877037144088,0.17495886408793726,0.5431940632585511,1.2894813759670094,1.660754418317139,-0.004673003418938925,0.48689644908781265,-0.7441446855929646,0.2484614580066636,1.0351018367986942,0.7562419474141794,0.08109970203114292,0.04408799669638108,-1.8126200556097565,0.5568490111725702,-0.06589519160503679,-1.1311561128806773,0.3923363214121293,0.661238921124148,-0.9766383411442776,-0.9225680761277086,-0.071719354254179,-0.3489269472181193,-0.329406065688301,0.0,-0.6449478186754796,-0.7332346267591688,-0.34389227065876976,-0.8450166729443285,-0.5751890559814707,-0.750546521562737,0.5681012459225602,0.17155869862195822,0.6659064474677219,2.348843798628329,-1.5847573526066507,0.6171206535842341,0.9975369550910994,0.4566778505743479,0.6482142037216635,0.7066104393179519,-0.38302660063016547,-0.6048546420121474,-0.45730428613679514,-0.2968304986969016,0.9252525445614121,1.0804073145604471,-0.6048546420121471,-0.4573042861367934,1.0316672233789117,0.34602973792008873,0.7529856267540306,-0.18002538499039514,1.0316672233789121,0.5606719021072804,-0.8505079844793724,-0.5976389531143318,-0.7954215355537756
-0.8108983490100389,-1.0284380664601982,1.1447043135931314,-0.5376914243969902,-0.13720547033246686,-1.0618284454721294,-0.08869982896912242,0.6201572037083237,-0.14122198668099048,0.9215061675560443,1.106069577437376,-0.5468357512120862,1.6840944954244055,0.05626172846860219,-0.171876365530997,0.2736489106224434,-0.9087647919501789,0.13725975907589713,-0.6014503723034775,-0.36974483123808843,-0.3691591999730287,-0.2502444988359418,-2.1471952940808166,-1.488790174849826,-1.104736313823544,-1.1047363138235455,-1.4887901748498193,-1.3123722131800226,-1.034939729887097,-1.6806820984850743,-0.9114251623758136,2.0384764472521395,0.5598519349819037,3.320055466338724,3.3055229164806366,0.7584611416793076,0.0,0.36300856605493725,-1.5198167645473022,0.07242228529447144,0.438342151924033,0.5542053450281684,0.5542053450281719,-0.6622639581732266,-0.45841867990538876,0.2826672971810188,-1.492708943036175,1.5452164112263136,-0.08800675388861881,-1.1666979353591553,-0.38270770368497925,0.16462455106346338,0.16462455106346338,0.8555490451967985,1.1298270084829733,-1.432399315200104,0.9975369550911002,0.149284117454989,-1.7735632980627203,-0.6014503723034766,-0.3338533324569488,-1.8482028137659905,-0.5032886304731244,0.5856233871321054,-0.7835462046417919,-1.2670358780877637,-1.612429186098418,-1.434891480646559,0.5800012224608885,-1.0771521170529794,-1.6658964465989605,1.533072634213368,0.2497320927591693,0.19475762884323186,1.093884098668604,1.1889144991867724,0.31626039795127187,1.2211773835651372,0.18696562340129638,-1.0576335152673204,-1.5196828628068249,-0.329406065688301,0.0,-0.46601990167929336,1.5809190194838403,-0.11069401531351597,1.4882864209217808,-0.7852984790544196,0.4222499135698277,0.26028821078311803,0.5517966853910963,-0.044048830239416865,-0.23189411417197314,1.1298270084829751,-1.4323993152001024,0.9975369550910994,0.8286164079929718,-1.2240215017084604,1.187100381229184,0.19436931747020328,-1.6609191777439676,-1.4446451504400883,-0.2968304986969016,1.1956599889728428,-0.9300683952572203,-1.6609191777439662,-1.4446451504400897,0.3266971086368637,-2.7855393902567096,0.3936857518957918,0.13725975907589713,0.3266971086368629,0.5606719021072804,-0.8505079844793724,-0.1674656908748292,-0.16612245489559466
