H_0_green[-1.1],H_0_red[-1.24],H_0_green[-0.94],H_0_green[-1.21],H_1_green[0.69 0.24],H_1_red[-0.42  2.97],H_1_red[27.75  0.04],H_1_green[11.92  0.14],H_2_green[1.53 0.08],H_2_red[11.15  0.11],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-1.5503434485257113,0.650842187963756,-0.1271864431563802,1.0156411661849616,-0.4454346965153682,0.28397702437014116,-0.07312724241271305,-0.38531416592140016,-0.20516408419253973,2.6004233654556055,0.6353968155240974,-0.6361738641046336,-0.46397614788300834,-0.8358963648667262,0.814628939836949,-0.6016054920807422,0.7835076304710062,-0.44446584064673056,-1.4565798705824673,1.7744561412016204,2.0804680977396055,-0.06579467050746593,0.19020681374618967,-0.8335054376221986,-0.12734290799340264,0.11210013444359439,-0.03558381026404493,-1.1050857399188845,-1.1050857399188863,-0.03558381026404616,0.26743840950137215,2.5121077893837134,1.550633494222793,1.3760443774417004,2.0465132098414216,1.7286506743884575,1.303955537767386,0.5680047760751922,1.5838407809759552,0.0,-0.34638145835007517,0.2905211092038076,1.0273058027380981,0.8504657519356422,-1.3866302531283352,-1.3866302531283363,0.2549958836073469,-1.8307588099640162,3.435379758777091,-0.38307944725323606,0.16255683031811244,-0.23357287125321152,-2.3949312369064586,0.7168082344975221,0.5194291326295042,0.5194291326295041,1.0044278692699586,-0.21101534362538463,-0.2584382160999489,0.45973155992840575,-0.9347290550789296,0.44944552203197574,-0.06579467050746685,0.2968204087788069,-0.459114247460969,-0.8220465725037466,-1.416175198617707,0.3759620009697269,-0.16216959711237855,-1.2802878019945194,-1.4858445495190509,-1.3481367390888157,-1.2480808122113787,-1.2561691245321196,1.11443491918112,0.03311489497632757,0.47040711978503125,1.2537256978932136,-0.2955733938419625,2.254741402989789,0.11810291405213748,0.8278958708328819,-0.8774947920838633,-1.291007909995812,-0.41531617682006927,0.0,-1.10766697282405,-1.2479826562529346,-0.9608648987313435,-0.3890934825909099,1.4666835885014686,-0.2818190862876395,0.5593199177896622,-1.2612824436865513,1.3859388845042278,-0.8746929403853431,-0.21101534362538366,-0.25843821609994905,0.4597315599284069,2.161294285614996,0.6755279625367213,1.7375869004873357,0.6991989538340048,-1.363524970045688,-0.7032923788275101,0.007487296246607151,0.2978988597717237,-0.33843017651822566,-1.3635249700456868,-0.7032923788275106,1.5710005964152733,0.286079415940861,0.1709758094258128,2.080468097739605,1.5710005964152784,-0.5448820296840715,-1.9718144990826838,2.4661258655832894,2.104463490135609
-1.2443842101810605,0.9832653138186722,-0.1271864431563802,-0.8666373868834657,0.09755690887914882,1.829609266062246,-0.07312724241271305,-0.3856593953676347,0.4451455814034176,-0.9380882957190921,-0.4555127855583714,-0.6361738641046336,0.8626780848471147,-0.8358963648667262,-1.5235426737408586,-0.6016054920807422,-1.4696385955871074,-0.4629963968874044,-0.6194443512256756,1.527119104173393,0.340376758826168,-0.683114368158368,0.19020681374618967,-0.8335054376221986,-0.12734290799340264,-1.309990909644555,-1.979307739222039,-1.6276976523162416,-1.6276976523162439,-1.9793077392220357,0.22278226910179788,-1.512974009515191,-1.3452515744581848,-1.4321156580188168,1.2639779910838962,-0.3081045202979645,1.303955537767386,0.5680047760751922,-0.9585776700532523,0.0,-1.7619230259176373,-1.6951678480471382,0.27294251479713794,-0.7034498299599776,0.34327498251953703,0.3432749825195217,-0.24573933663347958,-0.8043781844992385,1.60689158934264,-0.689950058135337,-0.3331998704509174,-1.6742287611468591,-0.04508150222440947,1.7003300121659572,-1.1609714203381303,-1.1609714203381303,1.1824582862126995,-0.21101534362538463,-0.2584382160999489,0.45973155992840575,-1.0285670738325163,-0.9708970547452858,-0.6831143681583686,-0.552848982086963,-0.7393590167959804,0.7061961899528407,0.739015938815481,-0.10772136443473404,-0.9936838019518753,-1.2802878019945194,-1.4858445495190509,0.19787906058138297,-1.5268091983986238,-1.2561691245321196,0.8880841162739311,1.550818822763873,1.6089440926442833,1.25078288235625,-0.34815840521704705,1.2306354573918545,-0.02991940489320763,0.8278958708328819,-1.6106904405806024,-1.291007909995812,-0.41531617682006927,0.0,2.2065196196044075,1.9110302101573324,2.476828458940921,2.1552395513948657,-0.8967722512551835,0.5867380976808237,0.9743088234271686,-0.5056351066280097,1.326047574988773,-1.8948062951771827,-0.21101534362538366,-0.25843821609994905,0.4597315599284069,-0.02559117312275557,0.6755279625367213,0.9279907902273345,-0.2743611082005081,0.014661558817694813,-0.7032923788275101,-0.5292840912549216,0.9366213862507896,-1.1533671817429305,0.014661558817695656,-0.7032923788275106,1.0976090508853111,0.286079415940861,-0.23677973046112005,0.34037675882616775,1.0976090508853138,-1.0421530082306998,-1.9718144990826838,0.2291357705915415,-0.13484047037646996
-1.1739653278296984,0.08533027226906655,-0.1271864431563802,0.6554605645292051,-1.6224018367669868,-1.114981367071843,-0.07312724241271305,-0.38565939463489907,-1.8076077686546226,-0.4529866189047877,0.08994201498286306,-1.5456847876914865,0.19935096848205316,-0.22203497191772426,-0.3544568669519549,1.215291415729371,-0.3430654825580505,0.15520970613376978,-1.7255117462250653,-0.042894507414357984,1.0087848465534237,0.13426307806032398,0.19020681374618967,0.4101375962902882,-0.12734290799340264,-1.2396256083794237,-0.7913365299993158,-0.23032490685175702,-0.23032490685175905,-0.7913365299993174,-1.4304981314592753,-0.1712800765488895,-1.023486566826965,-0.26564918175060204,-0.07549670769024451,-0.051216477724901975,1.303955537767386,0.5680047760751922,1.1351787013825656,0.0,0.956403942059928,-0.023527755586456364,-1.2534347697875683,-0.7405858811720033,1.8472819349665164,1.8472819349665108,-0.5309447285842009,-1.094827125600457,-0.04808017773028797,0.45086138584298135,-0.479719489084972,0.15105737541213934,-0.020925802138457933,1.2915771421200668,-1.1564858638042503,-1.1564858638042506,-0.5389430506889695,-0.7697601971686524,0.6249505952962432,0.45973155992840575,1.4066005952117118,0.06135601687012961,0.13426307806032464,0.5721768343236462,-0.11483758593007909,-0.5060559622435568,-1.7720605831960299,-0.10331072114122476,-0.21468879141544303,0.1725941302487583,0.6533398879974278,0.09332726303767436,-0.0611363362005253,0.2694109491890592,-0.16857406181720166,-0.7561333754742883,-0.6509643535224838,-1.0976754987219712,-0.8126124751767826,0.04390143199527228,-0.32596404278389784,-0.9611204937255292,-0.1442991435871241,-0.2026245598648133,1.359216578683863,0.0,-0.7131209499159004,0.2888344138926007,-0.5516156894846453,-0.3890934825909099,1.07277428187536,-0.2818190862876395,0.40332260973064654,1.31230558996958,-0.42999768546608086,-0.6706702694269753,-0.7697601971686505,0.6249505952962423,0.4597315599284069,1.533458595012193,0.6755279625367213,-0.6624393612735671,0.6821780118303844,-0.6744317056139951,0.03536106932652242,-0.43223807375093337,2.840691923250843,0.481106602300574,-0.6744317056139956,0.03536106932652304,2.1740274405064253,0.286079415940861,-0.4817851140048501,1.008784846553423,2.1740274405064275,-0.5448820296840715,0.24795272144153502,0.8915160842032576,0.7299993236633402
-1.2678704684405981,0.5341579772719793,-0.1271864431563802,0.7627642132246594,-0.7195658962367198,0.45477319789766346,-0.07312724241271305,2.8251770192161496,-0.34812129500700684,-0.31189450948945585,0.6353968155240974,1.1828479830690721,-0.46397614788300834,1.0056878139802798,-0.3544568669519549,0.3068429618243144,-0.906352039072579,0.22386685138482088,0.3469358374826349,1.0582275412824158,0.9922937771237946,-1.1374156115977525,-0.9272582170126745,-0.8335054376221986,-0.12734290799340264,0.2009786231058318,-0.5905813140173076,-1.0926786393557706,-1.0926786393557726,-0.5905813140173077,1.4628345713692317,0.49956688993426124,-0.3799565515645255,-0.1792442575825861,1.2639779910838962,-0.3081045202979645,2.245005983449799,1.2292115742308338,2.780272993224994,0.0,-1.8987920701008278,-0.6844926704514408,1.0158690244610022,-0.025169397084004314,0.053332405340869915,0.05333240534086403,-0.13749322528123617,0.48476451697751505,0.3341104090118913,-0.6688843648103854,0.8365387573469585,-1.410477742716288,-1.7049993080700185,0.09436768511647506,0.6453893629996224,0.6453893629996229,0.6029714802885731,-0.21101534362538463,-0.2584382160999489,0.45973155992840575,-1.6330388813955612,1.0044146536520586,-1.1374156115977532,-1.178142265699294,0.2803276754750397,-0.32954021750937906,-0.7216223713514756,0.3867575958679556,-1.1302364428526437,-1.2802878019945194,-1.4858445495190509,-0.0053651195923838406,-0.9192439521028308,-1.2561691245321196,0.6805517661737096,-1.2118284403518127,-1.2482937693605014,0.6315268486257948,-1.4763863043947745,-0.1904864448459674,0.8582145087788631,0.8278958708328819,-0.8774947920838633,-1.291007909995812,1.359216578683863,0.0,-0.8709393590791603,0.2888344138926007,-0.7153153731833246,-0.3890934825909099,-0.5028629446290748,-0.2818190862876395,0.6242008769388585,0.5756325658445922,0.2708099122014632,0.14542041440649628,-0.21101534362538366,-0.25843821609994905,0.4597315599284069,-0.6102352748162813,-1.0883506063091626,0.48134212063075543,0.7529949904982586,-0.6744317056139951,-1.4419458269815453,-0.6253140579623163,0.263477573842721,-0.21229256392089516,-0.6744317056139956,-1.4419458269815442,0.7121737496496474,0.286079415940861,-0.09329383053457818,0.9922937771237943,0.7121737496496505,0.946930905955813,-1.9718144990826838,0.6901264637491713,0.7347388552718653
0.03249427538989513,1.4055319431081967,-0.1271864431563802,-0.7506378079367512,-0.9418265600849258,0.17023719669188606,-0.07312724241271305,-0.36310336324226905,-1.5250890380027913,-0.9505205004776079,-0.4555127855583714,0.2733370594822192,0.19935096848205316,1.0056878139802798,-0.3544568669519549,1.215291415729371,-0.3430654825580505,-2.2878729150607615,-3.007424064964543,2.0039761947162584,1.7423302959103135,0.9531863145906986,1.307671844505054,0.4101375962902882,-0.12734290799340264,-1.3702227326837932,-0.9224397832495547,-1.7136641849688063,-1.7136641849688086,-0.9224397832495546,-1.507453741590443,-0.8421270430320402,-0.3799565515645255,-1.216103347598777,1.2639779910838962,-0.3081045202979645,-0.57814535359744,2.551625170542117,-0.5099155904598628,0.0,0.9413775619982782,-0.7463623123842317,0.7697606728426643,1.3056478011125239,1.504790057057602,1.5047900570575852,-0.5815046201227451,1.0432546458880414,0.32444132447627455,-0.6773488542932908,0.523214146956325,0.04524023355807088,-0.5151297726849474,0.2405614799630707,-0.4720238104186613,-0.4720238104186591,1.1129323486614118,0.34772950991788043,-1.1418270274961397,0.45973155992840575,-0.2032105159945933,1.4007553698264268,0.9531863145906972,1.6993302528786998,-1.0356679961806485,-0.7845391846835572,-0.6083218683708467,-1.7379617124301718,0.15546555307152782,-1.4417191277993282,-1.913784121982746,0.5057566266779919,-1.304452845372844,-1.5612851392763554,0.4297327039087581,0.21062879203116497,0.0010854671357936035,0.346867908523074,0.5042257083565632,0.8541264691801602,1.7463484224509338,1.7224040531120874,-1.6106904405806024,-1.291007909995812,-0.41531617682006927,0.0,0.8650631417166985,-0.22343794282257767,0.4305824127074303,-0.3890934825909099,0.2849556686231426,-0.2818190862876395,2.0830974530800432,1.4413824620289168,1.2123218529401047,-0.2626249275102395,0.3477295099178832,-1.1418270274961404,0.4597315599284069,-0.0985725779951519,-1.0883506063091626,1.8257356624427614,-1.9374635315681692,-0.6744317056139951,0.7740145174805549,-0.6253140579623163,1.359216222882699,-2.1359960000316742,-0.6744317056139956,0.7740145174805566,2.045788904031584,-3.0753537213642512,-1.381390408890276,1.7423302959103133,2.045788904031586,1.4442018845024411,1.3578363317036444,1.7971442532628714,2.728335519236723
0.41596220156327707,-0.800442902587831,-0.1271864431563802,-0.8182493763198677,-0.7193809315413989,-1.2324387204817309,-0.07312724241271305,-0.38486110532260054,-0.3853884224650259,2.4622032602743786,0.6353968155240974,0.2733370594822192,-1.1273032642480698,-0.22203497191772426,1.2043242087665835,-0.6016054920807422,0.7835076304710062,-0.5232782557940449,-0.32921449400847497,-1.371700293774863,-0.8277249083232148,0.18888837387287608,-0.9272582170126745,-0.8335054376221986,-0.12734290799340264,-0.1899810986834709,-0.16987497135779828,0.11009293618784888,0.11009293618784764,-0.1698749713577981,-0.18479131674398722,-0.8421270430320402,-1.023486566826965,-1.7345328926068726,-0.411070369067345,-1.2989583987940632,0.36290509208497296,-0.09320202208044932,-1.1081316965843822,0.0,0.02869678983184624,-0.04846204280570441,0.4099675464177575,0.4323022265639413,1.1721044295806984,1.1721044295806968,-0.5109845876950565,-0.003936366459051645,-0.7201756794627642,0.08154315180415055,0.804091170924767,-0.33099037747257376,0.26974258009544927,-0.28419002239580476,-1.2381847473081726,-1.2381847473081744,-0.11906224176053665,1.4652192170044158,-1.1418270274961397,-0.9121657935087436,-0.3236299973838619,0.13862149376154054,0.18888837387287583,-0.7723296952310648,0.5038686993465665,-1.3453101608266682,0.03372750946902517,-0.09204865050007538,1.6933548666904483,-0.150268521360859,0.08292493297983328,0.34749486450280104,0.43681662339241845,0.2694109491890592,0.0126110316867201,-0.46982556521868724,-0.15173390329866254,-0.176969772171543,-0.376417916547442,-0.6238168388898729,-0.32596404278389784,-0.9611204937255292,0.22229868066124547,-0.2026245598648133,-0.41531617682006927,0.0,0.7861539371350686,-0.13805921670338128,0.5124322545567699,-1.0251767410873538,0.6788649752492513,-1.1503762702561027,0.15628569625625352,0.4330685336594559,-0.11808563882207551,0.9615110982399679,1.465219217004417,-1.1418270274961404,-0.9121657935087434,-0.005450553888896495,0.6755279625367213,-0.08739311778827431,-1.0312086949182644,0.014661558817694813,-0.7032923788275101,-0.6253140579623163,-0.34537500263920656,0.5364292870785468,0.014661558817695656,-0.7032923788275106,0.6801559728148074,0.286079415940861,-0.19642319192543448,-0.8277249083232147,0.6801559728148102,0.44965992740918487,-0.8619308888205744,-0.38398485189842807,-0.40698936431861954
1.2083051458359768,-2.5892646447799823,-0.1271864431563802,2.074284118958932,0.9748789127129203,-2.1792909214680094,-0.07312724241271305,-0.3856556449876167,1.097072158520683,-0.160981441652629,1.180851616065332,-1.5456847876914865,0.19935096848205316,-0.8358963648667262,0.814628939836949,0.3068429618243144,1.3467941869855347,-0.1776505199143527,1.0649323532450667,-0.608337428365924,-0.5239395634433218,0.29405367545360195,-0.9272582170126745,-0.8335054376221986,-0.12734290799340264,1.5602698213819988,1.7706005655845969,1.42434395483072,1.424343954830716,1.770600565584597,0.5746060782031328,0.49956688993426124,0.5853384713291337,-0.04963687133056224,-0.6775553354550423,0.7818347460477477,-0.57814535359744,-0.7544088202360908,0.8360706483203059,0.0,0.6750392355379832,1.7496279627622493,-1.001691930200992,-0.6415341873926568,-0.8682509587317693,-0.8682509587317765,-0.7975048744251737,-1.3512811009731294,-1.0589438211037019,2.0590621376867646,-0.3164841664027028,-0.23612642312801843,0.05264844930241046,-0.8325410843913654,1.1389433498997832,1.1389433498997825,-1.537429773142681,1.4652192170044158,-1.1418270274961397,-0.9121657935087436,1.0742546976792775,1.279645552502256,0.2940536754536022,-0.5793324782313204,1.4926761539601472,-1.075908852452205,0.37294256749250293,1.4317379128210708,0.45374075583353723,0.1725941302487583,-0.20228254452896396,0.43152457887936396,1.4139318648578174,0.2694109491890592,-1.0322731099861462,-1.0760739771481054,-1.1168422328927043,-1.094507313810925,-0.4598661930960013,-0.12128482239191767,-2.3982765080187294,-0.06661231144632367,1.6886899776547237,0.8857587902661854,-0.41531617682006927,0.0,-0.7131209499159004,-0.8210890256569525,-0.5516156894846453,0.24698977590553395,0.6788649752492513,0.5867380976808237,-0.3230352263050981,-0.14513075581954127,-0.2384325576967594,1.3695564401567037,1.465219217004417,-1.1418270274961404,-0.9121657935087434,0.6849199762666731,-1.0883506063091626,-0.5467047074884562,0.7802035647805465,-0.6744317056139951,-0.7032923788275101,-0.24122649011401015,-0.8795371311227242,1.9641065012728112,-0.6744317056139956,-0.7032923788275106,0.18667564124594188,0.286079415940861,1.2223433997365343,-0.5239395634433222,0.18667564124594396,-1.5394239867773278,0.24795272144153502,-0.2609106388521135,0.09215814876867773
0.2841458715692587,1.0029589608514176,-0.1271864431563802,-0.8674979383958444,0.8276108975425328,1.6533868401101697,-0.07312724241271305,1.2374333012278518,1.1620373287219246,-0.3424766112226457,-2.0918771871820745,0.2733370594822192,0.19935096848205316,-0.8358963648667262,0.035238401977679745,-1.510053945985799,0.22022107395647786,-1.0478044678913723,-1.845857875829912,0.024040028565056562,0.07144002054900137,0.1390125158806335,-0.9272582170126745,-0.8335054376221986,-0.12734290799340264,0.08649946727431759,-0.1622416561859437,0.1947965192455758,0.1947965192455737,-0.1622416561859436,0.4173544822405066,-1.512974009515191,-1.6670165820894045,-0.26564918175060204,-1.0086427179367274,0.08223185607928457,-0.57814535359744,-0.7544088202360908,-0.9585776700532523,0.0,-0.594213156237975,-0.6143376413446208,-0.9973120269199457,-1.343510584436748,-0.03147723899464182,-0.031477238994645676,2.619105956573948,0.26137028540372514,0.17715586831625443,-1.7128000311401579,0.834759990437208,-0.017473007919031953,0.9355122267210497,0.419277961536362,0.41395926149830503,0.41395926149830287,0.34181399842850035,-0.7697601971686524,0.6249505952962432,0.45973155992840575,0.5239404809480629,-0.9008708051540694,0.13901251588063365,0.5787138879039766,0.024360180428592212,1.439132670134261,1.0854242544861001,0.6391242461497633,-0.9418657009344585,1.3026134108824188,0.9824451860768864,-0.21403852016614439,-0.11750836936199062,1.4898750081660022,0.46003733486566184,-0.6188236469139605,-0.5075883674384565,0.36541481568311923,0.7360987885590415,-0.14531615968380715,0.5621698708881728,-0.9611204937255292,-0.1442991435871241,1.2485532403098516,-0.41531617682006927,0.0,2.2065196196044075,1.9110302101573324,2.476828458940921,0.8830730344019778,-0.10895363800296609,1.4552952816492868,-1.328995940936418,0.28997598870028896,-1.5516169007852267,-1.078715611343711,-0.7697601971686505,0.6249505952962423,0.4597315599284069,1.8825946779454128,0.6755279625367213,-1.8681562176264201,0.4763476192857059,2.7710346165444593,2.9899748619426574,-0.6253140579623163,-0.13986495825834386,0.042087764362195086,2.7710346165444606,2.9899748619426574,-0.68851418704871,0.286079415940861,0.8127360417645189,0.07144002054900117,-0.6885141870487075,-0.04761105113744333,2.467719941965754,-0.2183522661164722,-0.19271264580688097
-0.7453779243015066,1.4373339304551465,-0.1271864431563802,-0.8294912296818607,-0.5988818590255904,-0.1278984752933362,-0.07312724241271305,-0.3856593953676347,-0.28940459473191943,-0.8756396332885671,0.6353968155240974,1.1828479830690721,-0.46397614788300834,1.6195492069292818,-0.7441521358815895,1.215291415729371,-1.4696385955871074,0.2282867296873023,1.636599802879033,1.4850532021463851,1.9182744134496315,0.4414206951352498,3.5426019060227825,2.8974236641152618,-0.12734290799340264,-0.40358615269173576,-0.7932495346313758,-1.4604280492497717,-1.460428049249773,-0.7932495346313688,0.34054026474029914,-0.8421270430320402,-1.3452515744581848,-1.3889131959348089,2.1945604133901404,0.022180105867399123,0.8334303149261794,2.8822285696199375,1.8829488340382148,0.0,-0.9878193695353754,-1.4251879713678701,0.27818371602958536,-0.2672865588745377,0.10071387972087316,0.10071387972085924,-0.6045626013829327,0.2846716146737725,0.5283154083162854,-1.1229583664711118,0.38637599852181376,-0.359417436845178,-0.39228035178702564,1.834376744728601,0.7998363096976039,0.7998363096976046,1.240720759239357,-0.21101534362538463,1.5083394066924352,-0.9121657935087436,-0.6743391896973155,-0.2107917983175272,0.4414206951352484,-0.3088875287222636,-0.7339062441937159,-0.3013015445054291,-0.6817990269940921,-1.0048224023502066,-0.3920406249274586,-1.6031504536041368,-2.255981752513103,-0.037584027981732354,-1.8243282623063575,-1.8664011540205911,1.139445752251677,-0.6856766704957213,-0.4393984033663192,1.3155090847130655,0.31289878993066844,1.3950421113891749,1.4503037845602436,1.7224040531120874,-1.2440926163322328,-1.6538023600394782,3.1337493341877956,0.0,0.4705171188085488,0.20345568777340434,0.6761319382554491,-0.3890934825909099,0.6788649752492513,-0.2818190862876395,1.3309203110511816,0.755148934393435,0.8812172691690182,-0.6706702694269753,-0.21101534362538366,1.5083394066924336,-0.9121657935087434,0.03712037951859765,-1.0883506063091626,0.7707847928636291,-0.320590172976994,0.7037548232493872,0.7740145174805549,-0.3942223641421091,0.5695064576163669,-1.7031629581802823,0.7037548232493869,0.7740145174805566,0.5027058759224813,-3.0753537213642512,-0.7050690957183626,1.9182744134496323,0.5027058759224817,0.44965992740918487,0.24795272144153502,2.847700934881696,2.6951587979770486
-1.4306881768901896,1.093040648666482,-0.1271864431563802,0.5932201469943128,-0.9194465995293518,1.484076462199588,-0.07312724241271305,0.4518475895776847,-0.560740303523448,0.37239982227359414,0.6353968155240974,0.2733370594822192,0.19935096848205316,0.39182642103127774,0.035238401977679745,0.3068429618243144,0.22022107395647786,-0.5071571512362169,-0.8981925240001997,2.0813672487885824,1.0176210356174367,-0.4142412689201013,-0.9272582170126745,-0.8335054376221986,-0.12734290799340264,-0.09093446655819826,-0.40981785089619865,0.016501998060641954,0.01650199806064038,-0.40981785089620115,0.42194746427339697,-0.1712800765488895,-0.3799565515645255,-0.6976738025906816,-0.411070369067345,-1.2989583987940632,0.36290509208497296,-0.09320202208044932,0.8360706483203059,0.0,-0.7830993529297844,0.10445253465242482,0.7881573153876792,0.3645426441890321,1.0020678450319969,1.002067845031989,-0.8608982154134889,-1.014915551480147,0.7763016961475239,-0.10074727763958685,-0.02725362208889676,-0.46344711570493136,-0.7271627758014162,0.1780124747130866,-0.11578252004522877,-0.11578252004522892,-0.21415246960744233,-0.21101534362538463,-0.2584382160999489,0.45973155992840575,-0.957692046987855,0.5658606839459791,-0.4142412689201022,-0.18277616030708635,0.2890162476604486,0.09931822230886889,-0.11682846594865595,0.011212647390170381,1.711566955057123,-0.6345624987752849,-0.7726974995465585,-1.2897996004931693,-0.2803609096062238,-0.9510531097878838,-0.36466467628336957,-0.4491570707793272,-0.1250779713155036,-0.3971270193743567,-0.3955389320303796,1.5401917050148144,0.4141475519428277,1.7224040531120874,0.22229868066124547,-0.2026245598648133,-0.41531617682006927,0.0,0.7072447325534387,-0.22343794282257767,0.4305824127074303,-0.3890934825909099,-0.8967722512551835,-0.2818190862876395,0.18495070675562858,1.1171375411838929,-0.5287353105280537,-1.282738282302079,-0.21101534362538366,-0.25843821609994905,0.4597315599284069,0.3081079681806465,0.6755279625367213,1.4742455497537132,0.8294782161466456,-0.6744317056139951,0.7740145174805549,-0.5020647658237017,0.01192011605554496,0.2571896237399914,-0.6744317056139956,0.7740145174805566,0.04196879866289775,0.286079415940861,-0.17019974042319272,1.0176210356174364,0.0419687986628986,-0.5448820296840715,1.3578363317036444,1.2475361259247986,1.0545325143312934
