H_0_green[-1.1],H_0_red[-1.24],H_0_green[-0.94],H_1_green[0.69 0.24],H_1_red[-0.42  2.98],H_1_green[10.56  0.15],H_1_red[27.75  0.04],H_2_green[1.53 0.08],H_2_red[13.44  0.  ],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-0.2938760741273482,0.5451178849821227,-0.16513116928578953,-0.38050697781362564,0.23717100265481295,-1.0549631328420233,-0.07312724241271305,-0.6464357153359064,-0.11229561297664183,0.6384940102653682,1.2653583216371156,-0.5240460272099402,1.0073955056252546,0.4477590390324973,0.2773564403702643,0.1917584877052241,-1.8930184891840516,-0.5265364203371072,-0.32978705951254955,-0.8252678836036026,-0.7780515370725803,-0.9527928745517374,-0.8571286665449945,-0.14744195615489714,-0.8814810499412958,-0.1250109288947106,0.5330067164014713,0.5330067164014733,-0.12501092889471707,-1.6142826362670584,0.4955592734686022,0.25851423388005096,-0.3280440693235645,-0.7916442746970578,-1.6108196507234631,0.34876492755141586,-0.17215878522970082,-0.6815583823762584,0.0,1.720913739143796,0.700713088536052,-0.9088380836742891,0.05034692287597822,1.3065851111096507,1.306585111109651,-0.46663899215494653,-0.14060767554834427,-1.1154645097736964,0.046993435646025414,1.0632217036742762,1.627928513079319,-0.14856124357124478,-0.3056961825413607,-1.2592727975150673,-1.259272797515069,-0.6786769412492958,-0.22393008584139107,-0.2984496660576046,0.502505735270656,1.4275422960005368,1.4719941900195337,-0.7780515370725801,-0.6476131888875226,0.5854489488876761,1.3768695791961558,1.6319647395719827,0.09018447699850299,0.09163206118801076,-0.606001382368313,-0.9883294589675963,0.7250207273329176,0.24462946769414926,-1.2189870417069988,-0.809701481851121,-0.43242595649243637,-0.5343812909724552,-0.8155376615551987,0.6311367492411675,0.710513940593266,0.25089253393733674,1.795777998159909,0.610518060744774,0.19550022081562893,-0.42902611423373915,0.0,0.005508235742226944,-0.7764970734171421,-0.12540630801359956,-0.42622003245747714,-0.4802666710446078,-0.3320571229232117,-0.761722547149366,0.598411532491035,-1.1751010881635193,-0.6957881965704793,-0.22393008584139112,-0.2984496660576045,0.5025057352706576,0.20573818022039392,0.6957212329200665,0.03880849933467359,0.5377031434342041,-1.2740705686709395,0.7684213816814522,2.39483188769343,0.44153504901777474,-0.23660464737423767,-1.2740705686709382,0.7684213816814545,-0.024151168700789396,0.3272099955018437,0.2865354461015119,-0.825267883603603,-0.024151168700791068,-0.07669408496607476,0.27335285000184933,-1.2125566981317752,-1.5114827919801497
-0.6439825816954479,-0.7294341994344089,-0.16513116928578953,-0.08567389302632435,-0.3641589533507666,-0.3829975435927277,-0.07312724241271305,-0.10780229060539748,-0.11229561297664183,1.1968050517997366,-1.5443349594783697,0.115698473539857,-1.4206859694715124,-0.33167336224629423,-0.6216609870367992,-0.3897027330783587,0.42893725487071743,0.7884056506947091,-1.2238528153146921,-0.3747856840112409,-1.8479986499336436,0.1461338764649904,-0.8571286665449945,-0.14744195615489714,-0.5001728750837571,-0.024069171018825747,1.0365127275836938,1.036512727583695,-0.024069171018830878,-1.0297185393893094,-0.16053328577151907,-0.9489559765410561,0.11361943026050554,-0.6261461318091541,0.07964755215445574,-0.10975120097771837,-0.492612761696867,0.245821418975285,0.0,1.0886704267798661,0.6225485184203612,-0.8627810618274945,-0.2578833758955215,0.9337797605411963,0.9337797605411952,-0.24135989455422255,-1.636971549345769,-0.2706042487019833,2.073453437012231,2.239377833847659,-0.9501045930997638,-0.2649021230857827,-2.0417338974172337,-0.39694206614709693,-0.3969420661471001,-1.8550726364678367,-1.3617370084949434,1.5115031474530265,0.502505735270656,1.1328512467624965,-0.1618995684307813,-1.8479986499336454,-2.113861231125081,0.49140588866504614,1.0958917992966606,-0.24634925512189929,1.6107263794172937,-0.8317880865878411,0.366359299440303,0.28620193924009163,0.3022813761548733,1.0024073392225494,0.5998190205224917,-1.7278392985329476,1.2621834813360981,1.0977112568175105,-1.513026181278052,1.3653502744007036,-0.7621407651728873,-1.1010506744129,-0.029120724294485003,1.3278767821198831,0.5455387114188508,-0.42902611423373915,0.0,0.16482336182509674,-1.38330832556498,-0.6964606379301984,-1.0724245977962328,0.3258952410659839,-1.2367924723371795,-0.340525565513352,0.8168886444542904,-0.8805419812347218,-0.072892096783574,-1.3617370084949418,1.5115031474530256,0.5025057352706576,-0.2300774057935411,-0.9190391595363837,0.12084075146225712,1.094135171809624,1.471204696774751,-0.6341341499312969,-0.5415212999371845,0.5960327154160582,1.8683574691312135,1.4712046967747514,-0.6341341499312969,0.198227122251452,0.3272099955018437,1.8436661844486457,-0.37478568401124146,0.19822712225145722,-1.0710725659055294,-0.8200585500055481,-0.3636237118001185,-0.17354613677227163
0.050599095291868255,0.5177872304055369,-0.16513116928578953,-1.7347063353370324,1.0409064712267333,-0.9989446535568562,-0.07312724241271305,-2.372641144700418,-0.11229561297664183,0.6384940102653682,0.3287938945986205,-1.1637905279597374,1.0073955056252546,1.227191440311289,1.1763738677773277,0.773219708488807,0.7395754968967683,0.47435191817734224,-1.4717301217913978,-0.8683844435222352,-0.12336486388332331,0.1461338764649904,0.39202008779964864,-0.14744195615489714,-0.20861458488534151,-0.31717153748844307,-0.7266094247116324,-0.7266094247116308,-0.31717153748844895,0.002010443385931432,-0.8166258450116404,-1.250823529146333,-1.0507661595520428,0.44959179696221846,-0.6716712046801744,-0.10975120097771837,-0.492612761696867,1.0186379201015554,0.0,-0.28113689028480837,-0.8543944356437068,0.49335401206314977,0.33892633826054425,1.9131407133862426,1.9131407133862448,-1.0816752983700393,0.5485708002533719,-0.4799506876623111,-0.1286155464828555,1.376135798068295,0.35326000336660346,-0.6256835394696918,-1.1376616941981035,-0.7838629661600327,-0.7838629661600368,0.11817106537581724,0.9138768368121585,-0.2984496660576046,-0.8867748269482189,-0.5217299076799551,1.4979119479639351,-0.12336486388332252,-1.3128093600209074,-0.7389138654827079,-0.9498537301881678,-0.10207854771946603,-3.0030324757480495,1.450869051529074,-0.606001382368313,-0.1947233579665452,-0.02071427524049222,-0.725695855604412,-0.3095840105922536,-0.24069109048534168,-0.02823191282490856,-0.09719400309715612,-0.6157209134411209,-0.738084255376466,-0.5366038298882845,0.8517561820929975,-0.941570085521682,-0.4655200213178897,-0.8546152509940366,-0.42902611423373915,0.0,0.3241384879079665,0.2637507874077228,0.5272272118910848,-1.0724245977962328,0.3258952410659839,-1.2367924723371795,1.1182850650308231,1.6963991051886713,0.0602474148853568,0.13473993647872776,0.9138768368121595,-0.2984496660576045,-0.8867748269482185,1.0105634696904988,0.6957212329200665,0.3062580401897118,-2.465618225710276,0.7848858804133296,0.06714361587507764,2.5179689385155957,2.356782000184256,-0.5902496353347111,0.784885880413329,0.06714361587507882,1.4132042244075678,0.3272099955018437,-2.8148513396225145,-0.8683844435222362,1.4132042244075684,0.9176843959733799,0.27335285000184933,-0.6527869528052143,-0.8966194276333505
-1.36953625450992,1.1178355821770176,-0.16513116928578953,-0.8754971004064925,1.5795972665754954,1.587601506628932,-0.07312724241271305,-0.5577274390987227,-0.11229561297664183,0.6384940102653682,0.3287938945986205,0.115698473539857,0.40037513685106285,0.05804283839310154,0.2773564403702643,0.1917584877052241,-0.5722914210208623,-0.9555937273882129,2.1366044472141796,1.0192766739332104,-0.43361383660990777,-0.9527928745517374,-0.8571286665449945,-0.14744195615489714,-0.09144833228951872,-0.39706654676160297,0.04617236448191115,0.046172364481913364,-0.3970665467616106,0.39656396262863836,-0.16053328577151907,-0.3452208713305026,-0.6492538872028881,-0.4606479889212508,-1.2977701687090344,0.34876492755141586,-0.17215878522970082,0.8640746198762942,0.0,-0.7409065198341521,0.13896341329938805,0.8295174500456921,0.4194424656487991,1.0471207074974322,1.047120707497431,-0.8584182167202501,-1.06185319302818,0.7908343404606687,-0.08116333907349194,-0.013430373191407033,-0.46338217453894154,-0.741645271189131,0.16056495752813155,-0.1530195873032736,-0.1530195873032756,-0.2787177915718165,-0.22393008584139107,-0.2984496660576046,0.502505735270656,-0.9722745767172155,0.5606385020143525,-0.43361383660990893,-0.17559817253243062,0.30835014063890204,0.12568468124416607,-0.09572028894437443,0.03313709317936532,1.7178945223525366,-0.606001382368313,-0.7825209434413235,-1.2788155962197358,-0.248234188584485,-0.9158526980020838,-0.43616965021524245,-0.4409286256388144,-0.1335076473537221,-0.46633382999206646,-0.45375414588882995,1.5295134705074311,0.40110844597625195,1.795777998159909,0.25183870005721937,-0.1545382697875929,-0.42902611423373915,0.0,0.6427687400737061,-0.25637314300470965,0.36406883191491374,-0.42622003245747714,-0.8833476270999037,-0.3320571229232117,0.13088621858506522,1.1420590304562561,-0.6030109200455822,-1.3186842963573846,-0.22393008584139112,-0.2984496660576045,0.5025057352706576,0.2656619662835022,0.6957212329200665,1.4518723689582438,0.7797030883420263,-0.5877517523095154,0.7684213816814522,-0.4957731675414054,0.04749979382730862,0.298591087326663,-0.5877517523095158,0.7684213816814545,0.00906654336430698,0.3272099955018437,-0.17557092675365563,1.01927667393321,0.009066543364306007,-0.5738833254358021,1.3667642500092467,1.2348203952167474,1.0318270817777417
-0.9921787195948674,0.0964270599576999,-0.16513116928578953,-0.5648104617975831,-0.5843263921944701,-0.7287910263552785,-0.07312724241271305,-0.02255800223348158,-0.11229561297664183,0.08018296873099982,1.2653583216371156,-0.5240460272099402,1.0073955056252546,0.4477590390324973,0.2773564403702643,0.1917584877052241,0.5308444107733032,1.1599438557626864,-0.6028743929951171,-0.8127240171670971,0.006849571434783573,-0.9527928745517374,-0.8571286665449945,-0.14744195615489714,-0.25716652424468434,-0.6890219313978629,-0.023347625565100352,-0.0233476255650989,-0.6890219313978699,0.5039790132416947,0.4955592734686022,0.8622493390906045,-0.4083465237933954,-0.4606479889212508,-1.2977701687090344,-0.10975120097771837,-0.492612761696867,-0.6815583823762584,0.0,-1.0599908579085782,-0.30526363015205266,-0.09663015804704726,-0.6917564292170179,0.3663850160581849,0.36638501605817503,-0.7296308130045601,-0.7387720142054717,0.674886957839934,-0.24763527926653164,-0.5238540198593943,-0.011829842604764525,0.0763553420709793,0.2883810898738896,-0.6067226049772267,-0.6067226049772287,0.37885344803187043,0.9138768368121585,-0.2984496660576046,-0.8867748269482189,-0.4260509303259123,-0.5526472698358904,0.006849571434783099,-1.074882757778922,0.11467737562944452,-0.8709784054069347,-0.001232128748086241,-0.08189734972942739,0.04163648874290373,0.5284194130750723,1.2750351410874015,1.0551818179787849,-0.08805350029392887,0.29668467681757654,0.27773141070953283,0.5918995552707051,1.1300758925777175,0.46912590756758504,-0.36399196209279094,-0.4100853205944221,-0.6504029382961545,-0.941570085521682,-0.10684066063033515,-0.1545382697875929,-0.42902611423373915,0.0,0.3241384879079665,-0.16968582126930426,0.4456480219029993,0.21998453288127856,0.7289761971212798,0.5726782264907562,0.35970649005748456,-0.028426101265683266,0.39057805066492657,-1.1110522630950828,0.9138768368121595,-0.2984496660576045,-0.8867748269482185,-0.17917579426561486,0.6957212329200665,-0.015269178893614213,0.6897861418564496,-1.2740705686709395,0.06714361587507764,-0.46267557035206913,0.3283984090417185,-0.17737941638974375,-1.2740705686709382,0.06714361587507882,0.9549251574429047,0.3272099955018437,-0.17293696631577976,-0.8127240171670975,0.9549251574429074,-1.0710725659055294,0.27335285000184933,-0.455250742254255,-0.4424390168112355
0.28550537066519693,1.0256889136492653,-0.16513116928578953,0.8184684041010296,1.6813927035155174,0.17728882007746377,-0.07312724241271305,1.1737600383423614,-0.11229561297664183,-2.153061197406474,0.3287938945986205,0.115698473539857,-0.8136656006973206,0.05804283839310154,-1.5206784144438625,0.1917584877052241,-1.1060931727952696,-1.917186056933385,-0.01678856988351738,0.06422579361161708,0.12457799144114295,-0.9527928745517374,-0.8571286665449945,-0.14744195615489714,0.08091802237635955,-0.15632155911155513,0.21907819673234352,0.21907819673234522,-0.15632155911156018,0.3921145129299686,-1.4727184042517616,-1.5526910817516097,-0.24774161485373358,-1.01732356045329,0.01134584698766915,-0.5682673295068527,-0.8130667381640332,-0.9906849828267689,0.0,-0.5596442299167902,-0.5591390154803773,-0.9123897859227245,-1.2322673130761428,0.0354329706432378,0.0354329706432401,2.7496884673205098,0.23596200374304513,0.17258127978656615,-1.76909378112283,0.8306048124224,-0.0012158904908783558,0.8871466612155552,0.40600646174833127,0.3767363125434075,0.3767363125434035,0.282985799640183,-0.7928335471681672,0.606526740697711,0.502505735270656,0.46509975420231736,-0.8457556045312605,0.12457799144114293,0.5893440056695473,0.040369985504110285,1.5011741274980337,1.112811297303383,0.6660140293177793,-0.875330868474212,1.338719981248919,1.0261073607400717,-0.20752497966661979,-0.08805350029392887,1.509222051637237,0.3864403555677176,-0.6080681802071336,-0.5109841007937894,0.29849377921036435,0.683145360636852,-0.15993015803246247,0.5513243580151671,-0.941570085521682,-0.10684066063033515,1.2456156926252944,-0.42902611423373915,0.0,2.156262437860969,1.9108099003804255,2.4035485816170525,0.8661890982200343,-0.07718571498931195,1.477413575904724,-1.3443670431836476,0.33415562421352724,-1.6071142630547037,-1.1110522630950828,-0.7928335471681665,0.6065267406977105,0.5025057352706576,1.874889653501117,0.6957212329200665,-1.8492277878509376,0.4157312440216031,2.843842329497596,2.872254679100581,-0.6245777877363371,-0.10370797772308323,0.08071873890294215,2.843842329497596,2.8722546791005814,-0.7130220381085821,0.3272099955018437,0.816782885657181,0.06422579361161651,-0.7130220381085816,-0.07669408496607476,2.460175650016644,-0.23925837353827448,-0.2235084926338532
0.09761647559889446,0.09204278059658245,-0.16513116928578953,-0.8223926479357212,0.10261833739414207,0.6394270501748746,-0.07312724241271305,-0.6828001668271302,-0.11229561297664183,0.6384940102653682,-0.6077705324398746,2.034931975789249,0.40037513685106285,-1.5008219641644815,1.1763738677773277,-0.3897027330783587,0.2365561583085287,-0.8480117780896967,-1.364865447699221,-0.6274038915433676,0.6404312826996682,-0.9527928745517374,-0.8571286665449945,-0.14744195615489714,0.6027787181581465,0.49402071155010185,-0.06329844173570612,-0.0632984417357051,0.494020711550096,0.5066331180260685,-0.16053328577151907,0.5603817864853277,-0.24774161485373358,-0.05609697297304226,-0.9847206866946044,0.34876492755141586,-0.17215878522970082,0.8640746198762942,0.0,-0.19886455375100295,-0.5275882983911181,-0.14161540226179942,-0.25407945585037717,-0.48002920224064993,-0.48002920224064716,-0.36563837176378294,0.5220163551045864,-0.608964333130041,-0.3756222699162527,0.08297129925560663,0.7547246545681244,-0.5426264718220983,0.18630312001363714,0.31529312286547506,0.31529312286547273,0.7510660355782016,1.4827802981389346,-1.2034260728129191,-0.8867748269482189,-0.0017358204177080954,0.4472522216398973,0.640431282699667,0.08279183824918977,0.21202551268718078,-1.6249900339852201,-0.2742758597565894,0.022679306250703996,1.0840935127675901,0.04223907217076432,0.7972842682847686,-1.1987922053868352,-0.44846004894768016,-0.006449666887338527,0.4713184026816575,-0.7744474412745032,-0.7148705752569996,0.8396700834117893,-0.6929554587147151,0.31543160155912764,0.5513243580151671,-0.941570085521682,-0.10684066063033515,-0.5045767603908148,-0.42902611423373915,0.0,0.5631111770322712,-0.16968582126930426,0.4456480219029993,-0.42622003245747714,-0.8833476270999037,-0.3320571229232117,0.67327052215793,-0.3338683374462926,0.9125267456874301,0.5500040030033313,1.4827802981389349,-1.2034260728129196,-0.8867748269482185,0.8678122092744217,-0.9190391595363837,0.053517160727905654,-1.0545697110070564,0.09856706405190593,0.06714361587507764,2.434402229992968,-0.9470547701034872,-0.5891200186343235,0.09856706405190653,0.06714361587507882,-0.9818224859345158,0.3272099955018437,-0.16598286148678834,-0.6274038915433675,-0.9818224859345147,0.9176843959733799,0.27335285000184933,-0.5930433127505965,-0.6621227423332646
-1.235121779542396,2.432625368204722,-0.16513116928578953,-0.3159903672827948,1.699163172302406,-0.5580871357399899,-0.07312724241271305,-0.924826055591487,-0.11229561297664183,0.08018296873099982,-0.6077705324398746,0.7554429742896542,-0.8136656006973206,-0.72138956288569,-0.6216609870367992,-0.3897027330783587,-0.5635246442188012,0.1398680933335836,1.072063657335156,1.5060788518198618,0.39387021080911344,-0.9527928745517374,-0.8571286665449945,-0.14744195615489714,-0.7366798354932624,-1.5465536574750958,-1.555130424709688,-1.5551304247096864,-1.546553657475099,0.8610971918764035,-0.16053328577151907,-0.6470884239357794,-1.0106149323171272,1.9666581067679993,-0.04557224065131868,0.34876492755141586,-0.17215878522970082,-0.3724317819257479,0.0,-2.013785374631557,-1.881625487757859,1.0747179181638113,-0.04763106629069424,0.050264619806239065,0.05026461980623875,-0.2560529950724696,0.013595235003678326,1.728221186078826,-0.9269253935608248,-0.4693970960978419,-1.987953894013668,-0.708871402874845,1.327572664733983,-1.9193953652972224,-1.919395365297224,1.5682161501222383,0.34497337548538237,-1.2034260728129191,0.502505735270656,-1.740627185439308,0.9285683563318341,0.3938702108091116,0.958380180160689,-1.4895624469856525,0.24317468371892492,0.7709855529942157,-1.4267923678637058,0.016122054289768952,-0.7680614960030824,0.3343473760341554,0.501772184249256,-1.8130762972691485,-0.9158526980020838,1.623847372765991,2.423663723021206,1.73767114352067,1.7889684831652009,0.006353073610043627,1.1289181782679483,1.753051654326489,-0.941570085521682,-1.5415581033805534,-1.5546922322004801,-0.42902611423373915,0.0,0.24448092486653164,-0.25637314300470965,0.36406883191491374,-1.0724245977962328,-0.4802666710446078,-1.2367924723371795,0.785921857888643,-1.424646430358937,1.7343749009031268,-1.94158039614429,0.34497337548538415,-1.2034260728129196,0.5025057352706576,-0.6287530615363206,0.6957212329200665,1.8702593463109614,0.9799460441001455,-0.5877517523095154,-0.6341341499312969,-0.6245777877363371,2.088764932596088,-1.8889631884798426,-0.5877517523095158,-0.6341341499312969,1.5042333116715856,0.3272099955018437,-1.2254928809136871,1.506078851819862,1.5042333116715858,0.4204951555036526,-1.9134699500129453,1.2810865137775642,1.2178678139055403
-0.658232769372416,0.5772426297989122,-0.16513116928578953,-0.6878632472003041,0.5658678402860241,-0.9867751331289002,-0.07312724241271305,-0.8977350196579822,-0.11229561297664183,1.1968050517997366,1.2653583216371156,-0.5240460272099402,1.0073955056252546,-0.33167336224629423,0.2773564403702643,-0.9711639538619415,-1.6166622086780245,-0.820647822562433,0.157659318499128,-0.3244671323362853,0.19094042255607008,-0.9527928745517374,-0.8571286665449945,-0.14744195615489714,-0.5496571640442637,-0.7474470119089024,-0.03925866432598795,-0.039258664325984995,-0.747447011908905,-0.07067845677843393,-0.8166258450116404,-0.6470884239357794,-0.7295563416727191,-0.05609697297304226,-0.9847206866946044,0.8072810560805501,0.14829519123746537,1.0186379201015554,0.0,-0.5295226971965893,-0.10742440562327883,-0.15476833921640548,-0.45276685774482633,0.9841289350485797,0.9841289350485745,-0.799010608324026,-0.8574237146814037,-0.29968089429684386,-0.3280123049492979,0.9155756504811018,-0.39131688087149274,0.17437011473108843,-0.525214995549662,-0.6952734701232199,-0.6952734701232222,-0.08227225761928973,1.4827802981389346,-1.2034260728129191,-0.8867748269482189,-0.13872247904637827,0.4080826175089701,0.1909404225560711,-0.7385136708637697,-0.5466005706518282,-0.00980312174850587,1.7170752494818275,-1.047334392073499,-0.3113039484983711,-0.11982104146400502,0.46661505953433063,0.9076039375485176,-0.02028474755561666,-0.006449666887338527,0.2880118842045819,-1.2227993659425849,-1.035714401891405,-0.16312077973746117,-1.3401147838912029,0.07134587615309164,-0.04953929014049368,-0.941570085521682,0.25183870005721937,-0.5045767603908148,1.1524819147063192,0.0,0.3241384879079665,0.2637507874077228,0.5272272118910848,0.21998453288127856,0.7289761971212798,0.5726782264907562,-0.12016659312173894,0.646658894600992,-0.5424619506272571,-1.1110522630950828,1.4827802981389349,-1.2034260728129196,-0.8867748269482185,-0.8816321248042117,0.6957212329200665,1.5492638989981147,-0.2997661322418306,0.7848858804133296,0.06714361587507764,2.190355353642835,0.015773789391081584,-0.2361829932141846,0.784885880413329,0.06714361587507882,0.20067502100591952,0.3272099955018437,-1.3984074261076356,-0.32446713233628643,0.20067502100591952,-0.5738833254358021,0.27335285000184933,-0.17488812162757386,0.08003164925887049
-1.2347059409114827,1.0478381325434292,-0.16513116928578953,-1.6407519866814715,0.06703952984290817,1.7394284424018205,-0.07312724241271305,-1.7590223894495953,-0.11229561297664183,-1.5947501558721056,1.2653583216371156,-0.5240460272099402,1.6144158743994463,-0.72138956288569,1.1763738677773277,-1.5526251746455244,-1.4864923302187187,-1.7858903764781413,3.5563788771233877,1.6529565578701206,-0.993621078382812,0.1461338764649904,-0.8571286665449945,-0.14744195615489714,-2.517068099853276,-2.428488801935676,-2.5280179334166255,-2.5280179334166237,-2.4284888019356803,-1.7291338826967324,-0.16053328577151907,-0.6470884239357794,-1.4121272046662818,1.9666581067679993,-0.04557224065131868,-0.5682673295068527,2.391473026507629,-0.6815583823762584,0.0,-0.044676091466391614,-1.1781312262054033,2.1774798997492493,2.1667523779851754,1.4660915028761314,1.4660915028761319,-0.5876146163385015,0.3858012965046567,1.2799888288580408,-0.8459363736840341,0.019449797154170924,0.024210598217397437,-1.3360733868976136,2.0676426624840345,-1.0835001177634345,-1.0835001177634358,1.5913828372177121,-0.22393008584139107,-0.2984496660576046,0.502505735270656,-1.57412662806201,0.5699103051834659,-0.9936210783828117,-0.9430281810051937,-1.2269433276443935,-0.7338753187466033,-1.2826343457927116,-0.230244302448845,0.5624822942741208,-0.7680614960030824,0.3343473760341554,0.6372660230646053,-2.1950456308850903,-0.9158526980020838,0.46469256646217105,0.8310640112410513,0.6787644345432321,0.8611124521836958,0.5776342744705562,1.7095266602350367,1.152188006170828,-0.941570085521682,-2.617596185443217,-1.5546922322004801,2.7339899436463773,0.0,0.16482336182509674,-0.25637314300470965,0.36406883191491374,0.8661890982200343,-0.07718571498931195,1.477413575904724,2.38952236507325,0.9264214343489547,1.8734899512456444,-0.28052413004587573,-0.22393008584139112,-0.2984496660576045,0.5025057352706576,0.5892811688086375,-0.9190391595363837,1.382395136688078,1.0691796387617232,0.7848858804133296,-0.6341341499312969,-0.6245777877363371,0.014158477799048441,-1.8530757344131898,0.784885880413329,-0.6341341499312969,2.434722406256984,-2.7485639622154925,0.12490733334826853,1.6529565578701197,2.4347224062569848,0.9176843959733799,-0.8200585500055481,1.2168671296447795,2.2821413138916897
