H_0_red[-1.1],H_0_green[-1.22],H_0_red[-1.24],H_1_green[0.71 0.23],H_1_green[19.49  0.13],H_2_green[1.62 0.08],H_2_green[19.25  0.04],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-0.46243575574934254,-0.3478238167617275,0.8641493709711461,-1.0215928247626844,-0.13962057304750466,-1.0851610932293645,-0.0996120413379034,-0.2686449413416587,-0.16173704865357036,-0.7449310415780938,1.0895684352635968,-0.5560602936364527,1.6639630656657411,-1.5324322314314938,-1.3596503178353732,-0.5464511420919252,2.455435310451579,0.30269323247340907,0.36602191607902484,-0.37082507022497063,-0.36866430507904374,-0.2564190632845024,-0.8067027869327345,-0.9074289774921002,-1.0636823746376323,-1.0636823746376325,-0.9074289774920972,-0.12448287651379135,-0.2919067979594182,-0.9930857882467878,-1.174280287429471,1.1320641405192797,0.11200898871518615,0.3072220970943693,0.3018439454240007,-1.4214667736024942,0.0,-0.38140730260364764,-1.3536893683063531,-0.2431943518702676,-0.6440692981218928,1.4433953701862448,1.4433953701862374,-0.280016956430469,-0.20968174566668774,0.09974426916829707,-1.6026310517752078,0.8763608039662725,-0.5792190840830869,-0.9989387921903743,-0.11436974074399926,-0.5384122924786574,-0.5384122924786544,0.9863603314593974,2.4900558188332766,-2.48326982011808,1.0048103065658442,-0.06914267503165984,-0.24103628735824298,0.3660219160790237,0.7662768352454076,-1.3425322716875756,0.5536057768257497,2.394138230428292,0.03278204005481711,0.08169735504348756,-0.9185757995082398,-0.2104008660526404,0.3788477333973031,-1.3345614079000856,-0.8066672842135353,1.3444772949871249,0.6323405291739028,0.20769862146171095,0.29856531461452707,0.281707227816414,0.8586584254059717,0.8509240249944948,-0.9473132709810606,-1.0403344374161807,-1.1190504134330774,-0.3274041023442651,0.0,-0.4596938233504061,0.9131394494219579,-0.09823619045346467,0.09359630813634695,-1.201451112887267,-0.3473515349343681,0.5030692739089302,0.8428810940133019,0.08395830273021988,-0.6723854654769547,2.490055818833273,-2.4832698201180783,1.004810306565848,0.39238014049613057,0.6538471304064227,0.4994012295566625,-0.258252703929238,-0.6202646680526933,-0.4450249595073177,0.7494653556009815,0.7904654060219748,-1.1707713077801414,-0.6202646680526931,-0.4450249595073164,0.4776501995633068,0.33594571704666887,0.38000497757343077,0.30269323247340907,0.47765019956330584,-0.02195958435076971,-0.8281110678453667,0.02084298850214189,0.3435248079696243
-1.568508523089504,-0.03439909648029787,1.4388955759936382,-0.31261290596085345,-0.13963007860534207,0.7163199138588066,-0.0996120387194286,-0.2686449413416587,-0.16173704865357036,-0.7449310415780938,0.029764296708947407,-0.03026013787747348,0.19838002486039255,-0.7485314291071403,-0.5927900870690704,-0.5949925081746203,0.1936173512397444,0.09152786493108697,1.1523367372043354,-0.37082507022497063,-0.36866430507904374,-0.2564190632845024,0.7286876660227686,-0.5195823686379665,-1.1086367106671242,-1.1086367106671244,-0.5195823686379658,1.821577387823292,-0.2919067979594182,-0.9930857882467878,-0.3466062115833035,1.1320641405192797,0.11200898871518615,-0.36140154507894695,-0.36577830453621285,0.47898880376756664,0.0,-1.6356289075910189,-0.44859907560853274,1.5173379467960788,0.05406743852108479,-0.07576646742980465,-0.07576646742981265,-0.8965903175966798,-0.5585987975859746,1.615675630913062,-0.11730143304693798,0.24751559508068782,-1.6291417031487714,-0.7758163709184528,0.3867373309679896,0.8944477289923319,0.8944477289923342,1.0049108294812392,-0.21549757711763515,0.6082445375222343,-0.7609243098265633,-1.784501701341593,-1.4656827150533025,1.1523367372043358,1.0714619966254906,-0.15847394620010263,0.007486345527948983,-0.15427632227014199,2.143464283010392,-0.4821849947403975,-0.6900366658848839,0.3731730444458216,-0.20746651014468004,-1.3046535042253045,-1.227840683567333,0.8738980520719485,-1.1396297609396582,-1.1701014280791764,0.9018882024359159,1.1582720826702422,0.22782876083547834,0.8509240249944948,0.22709564715299405,-1.0403344374161807,-1.1190504134330774,-0.3274041023442651,0.0,-0.4596938233504061,0.9131394494219579,-0.09823619045346467,-0.6041995085872653,1.1198387131763414,-0.3473515349343681,1.29070181870867,0.5099142940437165,1.4153127235208234,-1.542719929729604,-0.21549757711763806,0.6082445375222356,-0.760924309826559,0.49547131205028316,0.6538471304064227,0.5579471295678577,1.3898167519960594,-0.6202646680526933,0.5235063150917717,-0.28244821627177225,0.24268675794452843,-0.794812079293049,-0.6202646680526931,0.5235063150917724,0.911857480561926,0.33594571704666887,2.5487071359223736,0.09152786493108697,0.9118574805619252,-0.02195958435076971,0.5242627963351869,0.14907963237597072,0.46705591942010427
-0.3491266946408108,0.0044255597850468,-0.7269405140359904,-1.205472354478594,-0.1396297931805318,-0.5848452450384392,-0.09961199035489962,-0.2686449413416587,-1.669431768291142,0.0852332592467495,-1.030039841845702,0.49554001788150576,0.19838002486039255,0.8192701755415663,-1.0839851818577277,-1.584694692355482,0.43373271749020154,-0.17576289900751374,-0.07796707332493925,-0.37082507022497063,-0.36866430507904374,-0.2564190632845024,-0.5525631341693189,-0.8182816342010326,-0.31741152353789626,-0.31741152353789526,-0.8182816342010274,0.14223925396829054,-0.2919067979594182,0.0670300368213757,-0.878682403198697,-0.5562692240725543,-1.339092783629482,0.3072220970943693,0.3018439454240007,1.5649634194076083,0.0,-0.5521170647927796,0.6035173092234035,0.6033879537688606,0.11856517487423957,0.9969536520530916,0.9969536520530868,-1.1691294379187909,-1.5280857519238875,-0.44464381588687946,0.5532378652321875,1.0045773294347744,-1.5011562559965506,-0.6340283869588056,-0.44002711240099257,0.9143831253954792,0.9143831253954814,-0.2652003829435459,-1.5682742750930925,0.6082445375222343,1.0048103065658442,-0.6573441395265576,-0.09346223541698379,-0.07796707332493438,0.2670402447963107,0.5019668390342767,2.213265977589086,0.48759341100196907,0.038310262620554016,0.7394842082001899,-0.004419265014816224,0.022946965106057985,0.17374810619725747,-0.07510635315096251,0.03567951449406002,-0.058812689979125726,-0.8293258400119805,-0.7600491217369089,-0.39138218899903504,0.8070087429184248,-0.4084381288351062,-0.9811606124837394,0.22709564715299405,-0.06186746365696668,0.039102778105984136,2.9346220916545596,0.0,-0.4596938233504061,0.390658183841217,-0.09823619045346467,1.256589336009034,-0.5683720694153737,0.8604086580391337,0.7987323342477328,1.405090579210048,0.08477760872310533,-0.23721823335063005,-1.5682742750930936,0.6082445375222356,1.004810306565848,-1.299188347476143,-1.2296488473691076,0.42074506625511104,-1.3493849368537099,0.4289680881859761,0.5235063150917717,-0.28244821627177225,0.5648990918221024,0.30630433807227564,0.4289680881859748,0.5235063150917724,0.4698100135894125,0.33594571704666887,0.6590876379511368,-0.17576289900751282,0.46981001358941094,-0.589771693992107,0.5242627963351869,-0.15298684301980386,-0.4603330697682496
0.3396873078514014,1.2169307149018764,0.5125767278285893,0.2728513447500382,-0.13963023745024122,0.2594725165833919,-0.09961204463365601,-0.2686449413416587,-0.16173704865357036,-0.7449310415780938,0.029764296708947407,-0.03026013787747348,0.19838002486039255,-0.7485314291071403,-1.1836364953277085,0.5552782962093574,1.5394977041479403,0.9552410751614973,1.2151269822454052,-0.37082507022497063,-0.36866430507904374,-0.2564190632845024,1.1882577043766018,0.7868997965406822,-0.4265011605924226,-0.4265011605924225,0.7868997965406912,0.7116587154455736,1.2395462580015884,0.42040197851076355,0.540187441109019,-0.10604699351473162,-0.8553921928479252,-0.36140154507894695,-0.36577830453621285,-0.3354921579624526,0.0,-0.2509892447620704,-0.4384624953697577,1.0556981349183998,0.913385130792543,-0.7414001716561899,-0.7414001716561874,-0.5962420096116402,0.14275833103374805,1.0926138363498679,-0.5055089190629916,-0.7611370755402307,-2.1007355357188575,-1.2939495551766713,1.6894519874082652,1.3470934871160274,1.347093487116029,0.46746701577356237,-1.5682742750930925,1.6387493234023398,-0.7609243098265633,-0.7406807411781274,-1.6138231913212082,1.215126982245405,1.146218670476038,0.026045318110118097,0.14934134432056526,-1.372997308620265,0.7204026877489589,0.3995479558676871,-0.004419265014816224,0.5676976812786416,0.3357026635829264,-0.7762805393041683,0.03567951449406002,0.7180491357044502,-0.8462097218556036,-1.015704784111263,0.5863176682973923,-2.8745548487528048,-0.7150105626960512,1.0341324887423182,-0.9473132709810606,-0.3880231215767047,-0.34694828574036973,-0.3274041023442651,0.0,-0.4596938233504061,-0.7289445281175136,-0.337707577282786,-0.8367981141618028,1.1198387131763414,-0.7499382659255354,0.32212460600857246,0.25195110414711597,0.26269174857969546,0.41553261483885695,-1.5682742750930936,1.6387493234023403,-0.760924309826559,-1.0013475120968867,0.6538471304064227,0.7522993045337559,1.9109257588407518,0.4289680881859761,1.4920375896908615,-0.28244821627177225,0.32492702685771857,-0.34692143688408306,0.4289680881859748,1.492037589690861,0.5570691752974162,0.33594571704666887,-1.5735612676963644,0.9552410751614973,0.5570691752974156,1.113664634931905,1.8766366605157405,0.23144451515373055,-0.16182973887324784
0.3500721534675989,-1.2812470719818376,-1.033551653909346,-0.9177094830557858,-0.1396302490928211,-1.2494704281690867,-0.0996119262282194,0.6546095089654345,-0.16173704865357036,0.9153975600715928,0.029764296708947407,-0.03026013787747348,0.19838002486039255,0.8192701755415663,-0.6515932655795329,0.5006080924975356,-0.3087375169524304,-0.5466539359271282,-1.192580008394655,-0.37082507022497063,-0.36866430507904374,-0.2564190632845024,-0.5634752831959403,-0.5365476807043531,-0.2771984155008327,-0.27719841550083285,-0.5365476807043493,-0.22235162324273935,-1.0576333259399215,-0.9930857882467878,-0.11012790419868418,-0.10604699351473162,-0.8553921928479252,-0.36140154507894695,-0.36577830453621285,-0.3354921579624526,0.0,-0.1225709369618393,-0.15234719722329554,-0.8048394760331576,-1.0062835522002327,0.10585219726074431,0.10585219726074199,-0.7993450664086501,-0.7298495702783089,-1.2709412227677668,0.6380349633595932,1.6304357124246356,1.6273064380304056,-0.3800386409202227,-1.174168178309003,0.20312542338414202,0.2031254233841446,-0.021853876313784326,-0.21549757711763515,-0.4222602483578701,1.0048103065658442,0.4184678039125383,-1.076485558730263,-1.192580008394652,-0.9862691269556529,0.6441574219480568,0.19633330104125946,0.002870244567371521,0.45984491385488885,0.8696189177422328,-0.9185757995082398,-1.2484104827655909,0.695673128025866,0.5629289252443717,-1.6490140829211306,0.29247407890558663,0.4959021286248346,-0.1569954154191293,0.24487894936880705,1.2507982203478503,-0.5844388825515903,-0.9811606124837394,0.22709564715299405,-0.06186746365696668,-0.34694828574036973,-0.3274041023442651,0.0,-0.4596938233504061,1.5849010765971963,-0.09823619045346467,-0.37160090301272797,0.6977860175284127,0.05523519605679916,0.4947365403034469,0.21702764063559987,0.5268374073659776,0.6331162309020193,-0.21549757711763806,-0.42226024835786896,1.004810306565848,-0.47652127051399484,-1.2296488473691076,0.6282481175291206,-0.6214801529666625,-0.6202646680526933,-1.4135562341064032,-0.28244821627177225,0.9558056538519271,0.26560530793756176,-0.6202646680526931,-1.4135562341064052,0.82913724857669,0.33594571704666887,1.2556960766768082,-0.5466539359271282,0.8291372485766885,-0.589771693992107,-0.8281110678453667,-0.17220841092848074,-0.3853449757205974
-0.7420216906578725,0.2692531392275187,1.982188187915669,-0.419399175546909,-0.13962851836064907,-0.581874077513296,-0.09961204467874783,1.5778639592725276,-0.16173704865357036,-0.7449310415780938,1.0895684352635968,1.5471403293994643,1.6639630656657411,1.6031709778659198,-1.425021906596824,-0.9945189920607957,0.9114871048647226,0.30140595273954973,-0.7238372065366839,-0.37082507022497063,-0.36866430507904374,-0.2564190632845024,1.056518593136428,-0.3547276301263035,-1.0026150743645106,-1.0026150743645106,-0.35472763012630126,2.1515421379930184,0.473819730021085,-0.28634190486801214,0.42194828741670926,2.0164292362578586,0.5957095794967407,0.9758457392676856,0.9694661953842143,0.47898880376756664,0.0,-1.7821210842105133,-0.7988098568531661,0.3227439937635953,-1.4045363827311828,-1.7405001027007472,-1.74050010270075,1.5623154022688586,0.42903051802275666,1.5404374230479752,-2.2570804471131654,-0.5972778582733386,-0.04112977436298165,-0.9883710767895819,1.340920022017107,-0.30427021568719187,-0.30427021568718965,2.3229597952036407,1.1372791208578192,-1.4527650342379745,1.0048103065658442,-1.2197079540671925,1.3364439626833131,-0.7238372065366823,-0.45919849281383635,-2.321097152685491,-0.8956225975549761,0.3021216722825619,-1.7218927899832108,0.030626081765511348,-1.1471149331315955,-0.11313854763622992,-0.00728236900385303,-1.2149297932009606,-1.227840683567333,2.040728842549381,0.8384762722376331,0.6008066064645537,2.925298596883026,1.0887246203640981,2.4639429147824687,1.9501748074814353,-0.9473132709810606,-0.7141787794964427,-1.5051014772794313,-0.3274041023442651,0.0,-0.4596938233504061,-0.7289445281175136,-0.337707577282786,-0.8367981141618028,1.1198387131763414,-0.7499382659255354,0.25170076362489013,-1.6264023771112859,1.5290636575116194,-1.1075526976032792,1.1372791208578175,-1.4527650342379737,1.004810306565848,2.447419513150711,-1.2296488473691076,2.0762792283160354,-0.689595715715806,-0.6202646680526933,-1.4135562341064032,-0.28244821627177225,1.111047056681528,-1.046055162214241,-0.6202646680526931,-1.4135562341064052,0.8806568019265318,0.33594571704666887,-0.32152915699718865,0.30140595273954973,0.8806568019265308,1.113664634931905,-0.8281110678453667,-0.08984352815072089,-0.34042457155678624
0.7605177311462801,-1.5978567755972197,0.3655053050854879,-0.9481745062246842,-0.13962775951519005,-1.181792002098956,-0.09961204468733754,-0.2686449413416587,-0.16173704865357036,0.9153975600715928,0.029764296708947407,-1.081860449395432,0.19838002486039255,-0.7485314291071403,-0.848742589045273,0.1053352371373797,2.9563890356342615,0.863535266921342,-0.5630921615669101,-0.37082507022497063,-0.36866430507904374,-0.2564190632845024,-0.14706980182833299,-0.4873230377285994,-0.7671880290353097,-0.7671880290353096,-0.4873230377286002,0.33228555004366445,-1.0576333259399215,-1.6998296716255636,-0.523964942121768,0.4442246216114959,-0.37169160206637064,0.3072220970943693,0.3018439454240007,-0.06399850405244938,0.0,-0.5454633770796838,-0.7280286815818284,0.28416933113040255,-0.2259832885305152,0.8957095381044947,0.8957095381044923,-0.4748337478664649,0.8229272275683197,-1.6758324567890341,-1.0184950029900652,0.8153366094639046,0.30351641105471183,-0.07237535699590701,-0.8581467930345599,-0.30312471100430355,-0.3031247110043021,0.6393190922307309,1.1372791208578192,-1.4527650342379745,1.0048103065658442,-0.47152964560220384,0.11293998057801123,-0.5630921615669076,-0.27845119930543194,-0.5273843220587066,0.013672213850568877,1.0047326633863936,0.36208205976631125,0.9235499552278291,-0.46149753226152795,0.22727956682120587,1.6213071157036512,-0.4173856952067928,-0.3854938848597376,0.9610519750834775,1.481098232636105,0.761902532691426,0.28774525118333594,0.4942943644058193,0.4935815927745984,0.8509240249944948,-0.9473132709810606,-0.7141787794964427,-0.7329993495867236,-0.3274041023442651,0.0,-0.4596938233504061,1.5849010765971963,-0.09823619045346467,-0.8367981141618028,0.27573332188048394,-0.7499382659255354,0.337119065807281,0.542883081494945,0.07220112774930625,0.19794899877569463,1.1372791208578175,-1.4527650342379737,1.004810306565848,-0.5719240810790378,0.6538471304064227,0.40346897887219046,0.4042177281815817,-0.6202646680526933,-0.4450249595073177,-0.28244821627177225,0.4557771025023809,-0.679304902087997,-0.6202646680526931,-0.4450249595073164,0.7207983356530786,0.33594571704666887,0.6926527015525181,0.863535266921342,0.7207983356530778,1.113664634931905,-0.8281110678453667,1.3835314380665433,1.9197238282659237
-0.792993124458695,0.2343561933604312,1.505826636791432,-0.009392845841530497,-0.13963025350267147,-0.9956841270533638,-0.09961204468733725,-1.191899391648752,-0.16173704865357036,-0.7449310415780938,0.029764296708947407,-1.081860449395432,0.19838002486039255,-2.316333033755847,-1.0718485761244432,-2.400116425825278,-1.1630318365536279,0.9844880707147868,-1.3490378252457935,-0.37082507022497063,-0.36866430507904374,3.8998660520434023,-0.06673340759426599,-0.35303089235153645,-0.48037498465781825,-0.4803749846578183,-0.35303089235154916,0.28140716458059356,0.473819730021085,0.42040197851076355,1.3678615169551867,-0.10604699351473162,-0.8553921928479252,-0.36140154507894695,-0.36577830453621285,0.7504824576775795,0.0,-0.4425356208290892,-0.49331531214557905,-1.7105314507893055,-2.3183893773788986,-1.8044241394832778,-1.804424139483282,0.3189583571062781,-0.24154953862878217,0.7979068461271228,-1.8606932761515722,-0.6552555346451946,-1.8690747221591166,-0.010162345334587883,1.2184516823017106,0.6709381085205404,0.6709381085205411,2.308077493830739,-1.5682742750930925,0.6082445375222343,1.0048103065658442,0.8294969822032544,-0.2591429983736102,-1.3490378252457984,-1.162195712744934,-1.042044525651575,1.1481777080602125,-0.47256439608114914,0.11437708707770736,-2.1149686509933985,0.22411986860853966,1.0217247222896997,0.8476486325188397,-0.5569559123557721,0.03567951449406002,1.8771388254050323,-0.2507705524838738,-0.2657270323464844,3.007575216533956,-0.05591860814633779,0.9604704674015845,1.0341324887423182,-0.9473132709810606,-0.7141787794964427,-0.34694828574036973,-0.3274041023442651,0.0,-0.4596938233504061,-0.7289445281175136,-0.337707577282786,-0.8367981141618028,1.1198387131763414,-0.7499382659255354,0.7867260045527066,-1.0550783405064088,1.8543958732815526,-1.3251363136664416,-1.5682742750930936,0.6082445375222356,1.004810306565848,0.801304299933867,-1.2296488473691076,0.4489802050626287,-0.5140751529600006,-0.6202646680526933,-0.4450249595073177,-0.28244821627177225,0.6728174181824629,-1.1853995662989085,-0.6202646680526931,-0.4450249595073164,0.5793434564307471,0.33594571704666887,0.0446087809578792,0.9844880707147868,0.5793434564307457,-0.02195958435076971,0.5242627963351869,0.6651833736147393,-0.004970585623811883
0.12858706890104923,-0.3580321223672459,2.134848719291673,-0.30353142025329266,-0.1396302535012232,-0.19927830416349845,-0.09961204468733739,-0.2686449413416587,1.3459576709840013,0.0852332592467495,1.0895684352635968,-0.5560602936364527,0.19838002486039255,-0.7485314291071403,0.010256611365067725,-0.7734205413513294,-0.7953884618656959,1.089272641050955,-0.9542894045148012,-0.37082507022497063,-0.36866430507904374,-0.2564190632845024,-0.1786326174319754,-0.256656448830314,-0.3810533043397496,-0.3810533043397499,-0.2566564488303088,-0.0052448549613302135,-0.2919067979594182,-0.28634190486801214,0.8949049021859479,-0.10604699351473162,-0.8553921928479252,-0.36140154507894695,-0.36577830453621285,-0.3354921579624526,0.0,-0.16684094289496268,-0.4978251844290788,0.5682380494305438,0.4602953406817667,-2.28463688437701,-2.2846368843770186,-0.1840135630812705,0.9565207005567435,0.8106243015481238,-2.8929243003738123,-0.43450908060700866,0.7500762928436621,0.7827888863661392,1.5255615402655127,1.7543666549679355,1.754366654967939,2.094444804350375,1.1372791208578192,-1.4527650342379745,1.0048103065658442,-0.42344922104288596,-0.7526747711099672,-0.9542894045148016,-0.7183269224051774,-1.8234233902143577,-0.7899313864048141,0.38378914215670695,-1.423221785892823,-2.7780718013291903,0.22411986860853966,1.0217247222896997,-0.80602775530438,-1.0753595760519812,0.03567951449406002,2.517646247248578,-0.3211756925209315,-0.5285616667212836,2.770646456167103,2.3158775732704946,0.9982324063816016,2.4998001987249054,-0.9473132709810606,-0.3880231215767047,-0.34694828574036973,-0.3274041023442651,0.0,-0.4596938233504061,-0.7289445281175136,-0.337707577282786,0.5587935192854219,-0.9904247650633025,0.05523519605679916,0.05514705006432952,-0.7569584801357107,0.6258862124196941,-0.4548018494137923,1.1372791208578175,-1.4527650342379737,1.004810306565848,1.7560317628641822,0.6538471304064227,0.12999851960897374,0.8613974399576483,-0.6202646680526933,-0.4450249595073177,-0.28244821627177225,0.47713455997583976,-1.2289521788254694,-0.6202646680526931,-0.4450249595073164,-0.43184974501372836,0.33594571704666887,0.6647761835365383,1.089272641050955,-0.43184974501372936,1.6814767445732424,-0.8281110678453667,0.4699033866005027,0.01169343527566652
-1.6251218326726098,-0.7644555357272531,0.8723937198339272,-1.3016967471962362,-0.13963025350191252,-1.6650732984989798,-0.09961204468726301,-0.2686449413416587,-0.16173704865357036,-0.7449310415780938,-1.030039841845702,-0.5560602936364527,-1.267203015944956,-1.5324322314314938,-1.7511709960542956,-1.8148654222725262,0.36836554295429647,0.9338207403900738,-1.4129475744044664,2.2273428411577267,2.470835236168059,-0.2564190632845024,-1.2372087181481028,-1.7746660708995143,-0.9602914306216633,-0.9602914306216634,-1.7746660708995068,0.33593697219328944,-1.0576333259399215,-0.6397138465574,-1.174280287429471,1.1320641405192797,0.11200898871518615,0.9758457392676856,0.9694661953842143,1.5649634194076083,0.0,-1.151199568961632,-1.3485261140929876,0.2129028704585245,-0.9024295315381684,1.5818335320844612,1.581833532084454,-0.653187994967873,-0.5044441150067976,0.318397012569657,-0.4897492877098688,-0.23273457007833434,-0.8828345791665814,-0.8203732438887542,0.8767089366062404,0.1651952786810762,0.16519527868107767,0.4435521394338239,-1.5682742750930925,0.6082445375222343,1.0048103065658442,-0.7783938166677936,-1.0117856104361846,-1.412947574404465,-1.2340580472349505,-0.417538023680624,0.4564657307107159,-1.0961302302995564,0.15924803774285334,-0.8732962148399145,-0.9185757995082398,-0.2104008660526404,-0.41008059878011,-1.0055744674774916,-1.6490140829211306,0.848515193119664,2.144961343995456,1.4435405301082076,0.20225916289450382,0.7153782382888734,0.19114364216055646,0.48450709749884796,0.22709564715299405,-1.0403344374161807,-1.1190504134330774,-0.3274041023442651,0.0,-0.4596938233504061,1.5849010765971963,-0.09823619045346467,-0.37160090301272797,-0.5683720694153737,0.05523519605679916,0.9121715916795335,1.4069070208839598,0.24038919810688317,-1.1075526976032792,-1.5682742750930936,0.6082445375222356,1.004810306565848,0.1120926113260672,0.6538471304064227,0.8810446707964832,-0.24852105398286556,1.4782008444246408,0.5235063150917717,-0.28244821627177225,0.5762507799035764,-0.6500101359743129,1.4782008444246428,0.5235063150917724,0.26045051350022635,0.33594571704666887,0.8495676082621779,0.9338207403900738,0.2604505135002258,-0.02195958435076971,0.5242627963351869,0.06160756971909421,0.5061801424014877
