H_0_green[-1.1],H_0_red[-1.24],H_0_green[-0.94],H_1_green[0.69 0.24],H_1_red[-0.42  2.96],H_1_red[27.75  0.04],H_1_green[11.77  0.13],H_2_green[1.53 0.08],H_2_red[2.95 2.93],H_2_red[11.18  0.12],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
1.2023041224483235,-0.5545395953048168,-0.14728047727650584,2.3093629698270473,-0.23715504225250603,-0.07312724241271305,-0.4642912165797533,1.2952931632157276,-0.46401550311278966,-0.9812202470303659,-2.075518510449313,-0.6366353360788897,-0.4884924616465633,-1.4873940430159742,0.4378764619150038,-1.5607094427284283,0.19499834252113282,-1.1846417864584362,0.06108667603890144,-0.25548061910480646,-0.6792261035639632,-1.809306094235696,0.2622017246067094,0.44871023585325126,-0.16529490122682156,0.8164003886613341,1.0209589254614717,1.2856084046897087,1.2856084046897083,1.020958925461477,0.13871146772726314,-0.8892863044787508,-0.7000967921914873,0.9382183692762214,-1.4991336671465025,-0.8914388278812398,-1.4156571807476672,-1.3955962809116,-0.8281316734635299,0.0,0.5766536768464426,0.9566201035228636,-0.7168061109588668,-0.4006951810683756,0.048807505400837,0.04880750540083668,2.0079480512862475,-0.5834647399037477,-0.1832176539938483,1.0180090936355133,0.5690545405486638,1.4639049919750902,1.5938331167979087,-1.490140000199343,1.2727946751524095,1.27279467515241,-1.5681878772399527,-1.4312191893199622,-0.2664401608878011,1.970007884591742,0.7902934038336473,1.1868044937278814,-1.8093060942356973,-0.608603245647278,0.8519589042190875,1.884050013378318,0.7999676736724232,-0.49471337056383113,1.0238950001895148,2.4032752301128233,1.436708656683822,0.30402994957008733,1.7625601873379062,2.032638159642761,-2.025513334481882,0.19950657036162214,0.2526196343853307,-1.6380240005511293,-1.8553788444544919,-1.004176672852673,-0.905156117052572,-0.051321804329573305,0.9211466699929682,2.2260633414846533,-0.43264683664353726,0.0,0.3068198877721133,0.4686727792736709,0.5030569177856908,-0.36970994389221523,0.34383248436064157,-0.2752930230420675,-0.9406487776010146,1.0513577081477747,-1.6199790360876785,0.1704528767282452,-1.4312191893199626,-0.26644016088780115,1.9700078845917406,-0.9644594652257085,-0.9958801916414102,-1.712427813067471,-0.2533698680646733,0.7143997874672741,-0.0037267023236768654,-0.6215808932084597,-0.278419158044092,1.0790901150251129,0.7143997874672733,-0.0037267023236765826,-0.5126481735028308,0.2810397281139355,-1.1916285821499413,-0.679226103563962,-0.5126481735028283,-1.0221987068988616,1.3626330907271933,-1.197023507726049,-1.5291384335056128
-0.6859998730803115,0.5431456671032943,-0.14728047727650584,-1.0782392015396676,1.7835165531406205,-0.07312724241271305,-0.19185248227811713,-1.3028492049185665,3.0081062997045755,3.4840990928682873,0.08923865994997038,0.2770092683702041,0.14486328172967036,0.9982066688684984,0.4378764619150038,1.1986639920641537,0.7589935485822555,-0.11414635760463705,0.3621277248679897,1.975147851335952,1.8623622883315438,-0.5288731644653357,1.4644925593886937,1.809315467150207,-0.16529490122682156,-0.5816458337298537,-0.9090588350415688,-1.678381781830278,-1.678381781830278,-0.9090588350415646,0.11957925666374032,-0.8892863044787508,-1.0047685443488938,-1.29347657857658,2.03893208795646,0.002994945959837754,0.4010223413039466,0.5383504081157766,1.1445328586464716,0.0,-0.8458863853438253,-1.6071311621881343,1.0999921437125142,0.6373086827805124,1.1324628622793158,1.1324628622793174,-0.7158683377984196,1.0958028878289696,-0.32916415064624815,-0.805439100895392,1.5269248746895718,0.3937393834115072,-1.1441629576475516,-0.10671291868571428,-0.753881237073562,-0.7538812370735614,1.0151455495891906,0.33897296589156956,-1.1940466469416284,0.5176099147750839,-1.2000978098178736,1.7002121703106152,-0.5288731644653357,-0.28481643926643085,-1.3989946276348453,-0.5686625018160244,-0.2963132005095077,-0.9082927562686832,-0.23520878748831078,-1.5894407760838078,-2.286230943793967,-0.43956226050993047,-1.7006604542746067,-1.8183445242075553,0.8050739232362744,-0.8471312409684234,-0.9932342523635909,0.5196432705361023,-0.22425653257645398,3.3448895608260756,1.479002902294308,1.702950780026749,-1.599079978054322,-1.6038027069265473,6.207157676742994,0.0,0.3899353616930892,0.38212024243334664,0.5891121503095397,-0.36970994389221523,0.34383248436064157,-0.2752930230420675,1.358501935493939,0.7591749592971465,0.8731192456955568,1.0027941968557803,0.33897296589156933,-1.194046646941629,0.5176099147750846,0.07555722310844726,0.6757758443280999,0.22820165925560565,0.21151331788081118,-0.5895532226671666,-0.7043467391748832,2.887606859775929,-0.38067980053650985,-1.1508443204325776,-0.5895532226671674,-0.7043467391748841,0.5651546309697705,0.2810397281139355,-0.8965461081911299,1.8623622883315452,0.5651546309697743,1.9883499651165855,-2.03792028613182,1.3076903574938479,1.1117081412467844
-0.16351121966335833,-0.7787798964150514,-0.14728047727650584,-0.34662206456994066,-0.38509133927944283,-0.07312724241271305,-0.4487148571550726,0.5315644455184101,-0.44587587125158035,1.6730047846435478,1.1716172451496119,-0.6366353360788897,-0.4884924616465633,-0.865993865044856,0.04587277220061948,-0.6409182977975677,-0.36899686353998984,0.37281017478287143,-0.5982375755106079,-1.1611936475907176,-0.19390158058768697,0.5364369078335274,0.2622017246067094,0.44871023585325126,-0.16529490122682156,-0.2868117095535329,-0.33919598991731853,-0.0056114168117354654,-0.005611416811735091,-0.33919598991731986,-0.13322346727735906,-0.8892863044787508,-0.39542504003408085,-0.6442562301103106,0.007030871170421745,-0.9936598306059355,-0.05314753920895684,-0.4286229363979117,0.3858157309118579,0.0,-0.15593854052990244,-0.6080778975668887,-0.7863463276171775,-0.892352420786572,-0.27888468949325396,-0.2788846894932542,0.5933173255139956,-0.1716614857054244,-0.20010828488527874,0.12404684326530944,0.33059656943049814,0.1607976725130068,1.03139301500545,0.025290509193571724,0.06295243313376339,0.06295243313376367,0.10172521490394604,-0.8411551375827839,0.6611663251660274,0.5176099147750839,0.5327874838637459,-0.20883225726383342,0.5364369078335292,1.0833300124141911,-1.2297758544336728,0.6701175178083923,-0.1367881323112551,-0.48417542805355285,-0.7024350873654779,0.007645626394844504,0.7835613583543855,-0.5642117546022165,-0.013061263445020867,-0.04096790089202459,0.04241362972733833,-0.674118239827713,-0.7272375050343931,0.6711752349975464,1.2186139353296979,-0.7145954381146964,-0.458126300925032,-0.9284580965077345,0.20108191340802817,-0.5592937846325835,-0.43264683664353726,0.0,0.8886282052189447,-0.137194978608599,0.5891121503095397,-0.9741053304290538,-0.06017068476311211,-1.1676221322129068,0.1505352809151295,-0.2827128121046705,0.33294988298418504,0.7947088668238964,-0.8411551375827854,0.6611663251660267,0.5176099147750846,-0.012994634850379352,0.6757758443280999,0.36192495150985315,0.6670994916281263,-0.5895532226671666,-0.0037267023236768654,-0.3357997995421413,0.6350969286877278,0.3904244409670937,-0.5895532226671674,-0.0037267023236765826,-0.15667059740859995,0.2810397281139355,0.12863030424400423,-0.1939015805876864,-0.15667059740859485,-0.018682482893712615,-0.9044024938454822,-0.1343692243802777,-0.5939323317566272
-0.3970216428135515,-0.33514701955966864,-0.14728047727650584,-0.5272189423900145,0.24536978328299536,-0.07312724241271305,0.8210236006502459,-0.6212572707282745,0.5915869990389322,0.13529030427251695,-0.45195063264985036,-1.5502799405279835,0.14486328172967036,-1.4873940430159742,-0.3461309175137648,-0.6409182977975677,-0.36899686353998984,-1.4656556990464442,-2.845455727620839,0.28086978826038295,-0.9084687016591003,-0.5445293151643297,1.4644925593886937,1.809315467150207,-0.16529490122682156,-0.17474947690455017,-0.6971853240542348,-0.5252627731380444,-0.5252627731380443,-0.697185324054231,0.7119428422980852,0.4323407725331477,0.8232619685955452,0.7759132821596539,-0.08532827504712553,-0.07083133378577279,-0.9614873002347637,0.5383504081157766,0.23407230536494672,0.0,-1.269633733204919,0.33467008157073974,1.3204727392095288,0.6190862835601241,-0.8149356163634603,-0.8149356163634532,-0.4264520242828087,-0.9758932524842546,1.4024678133539072,-0.06206469547067674,-1.6368038528587332,-0.6762300931157771,-0.42575727558710696,1.6336849569700038,-0.5387533313395844,-0.5387533313395855,0.5733060468971224,0.33897296589156956,-1.1940466469416284,0.5176099147750839,-1.54448296050141,-0.08435610121115113,-0.5445293151643298,-0.3049231739935158,-0.7269194421222953,-0.3237145084485796,0.01223167537382673,0.7275542269363147,0.608267417538526,-1.1103148553402122,-1.6477141449471098,-1.0766674672103393,-0.35300930188551294,-1.2258856497690451,0.6110386444887587,-1.2551494544946367,-1.2386132886514414,0.7899089315878006,-0.17326424715332162,0.8306178167911906,-0.607136239634212,2.5800870722049103,-0.5189828431769119,-0.21112414386792894,-0.43264683664353726,0.0,-0.5243348514376458,-0.7430627364908688,-0.3574954074527975,0.23468544264462338,-0.06017068476311211,0.6170360861287718,0.0687351296353459,-1.3901195787425886,0.9639824575974697,-0.24571778333552233,0.33897296589156933,-1.194046646941629,0.5176099147750846,-0.6854026968160319,0.6757758443280999,1.3127046201647783,-1.383689244269554,-0.5895532226671666,1.3975133713787384,-0.3045070706627712,0.7871232566957498,-0.05300858273680826,-0.5895532226671674,1.3975133713787384,-0.056851379919068856,0.2810397281139355,0.5872320016536743,-0.9084687016591005,-0.05685137991906586,-0.5204405948962871,1.3626330907271933,-0.5814728128986338,0.21249313421333385
-0.38287461742982837,0.9806156822579962,-0.14728047727650584,-0.8456949885108138,2.394334398119422,-0.07312724241271305,-0.4643252221583355,-1.4995550600299865,0.7176577547564884,-0.3698725233279417,-0.45195063264985036,2.104298477268392,-1.121848205022797,0.37680649089738033,-0.738134607228149,-1.5607094427284283,-2.0609824817233577,-1.6930587399407548,-0.23946413523377272,2.0814875788114606,3.1677540539643747,-0.09376278535191128,1.4644925593886937,0.44871023585325126,-0.16529490122682156,-0.13228950565834824,-1.0659833004587982,-1.111807382596706,-1.111807382596706,-1.0659833004587949,1.504038001370291,-0.22847276597280158,-0.09075328787667435,-0.31964605587717587,0.5150061753669316,-0.6614415717506762,-0.05314753920895684,0.2160259599445472,-0.37290139682275586,0.0,-2.2499393032538944,-1.1468125327844159,1.9452533143366628,0.6940485593054215,-0.09870763679095919,-0.09870763679095518,1.0992530825334994,-0.22542289872272145,1.813361917367336,-0.6395492050519581,-0.20874056340843075,-1.404072881406503,0.5291427041779257,0.8692565372128105,-1.1479924851480674,-1.1479924851480685,1.0896081990120583,-1.4312191893199622,1.5887728112198558,0.5176099147750839,-2.4166499580679606,-0.6286561935957045,-0.09376278535190895,0.27398304714867544,-0.10400007192400819,-0.09798074919319531,-2.02231399552203,-0.6059582702798127,-0.13353291042462187,-0.311771654100886,0.5502571433911108,0.2074301000255695,-1.2453729027918046,-0.3371973381112797,0.8190046320400592,0.4309374424693422,0.20777107254600885,1.055831427387329,0.5958785894080151,2.7192432498527177,0.5849432700392281,-0.9284580965077345,-1.239047599761852,-0.9074634253972381,2.887255420049728,0.0,0.3899353616930892,-0.31030005228924756,0.417001685261842,2.6522669887919776,0.34383248436064157,3.29402341364129,0.5529812270242465,-1.0133381137952822,1.2068506414857174,-1.0780591034630573,-1.4312191893199626,1.5887728112198547,0.5176099147750846,-0.9688072377917519,-0.9958801916414102,1.429266409246836,-0.22993135451612007,0.06242328240005257,-0.0037267023236768654,-0.6215808932084597,0.5049055309015079,-1.643255431753578,0.062423282400052994,-0.0037267023236765826,0.9295529597998469,0.2810397281139355,-0.261181731923901,3.167754053964377,0.929552959799849,-0.018682482893712615,-0.9044024938454822,2.823591449865235,2.105962132763445
-1.4941128377655257,0.5146805256269832,-0.14728047727650584,-1.0784320957674882,1.064567801569047,-0.07312724241271305,0.22338378397956205,-1.1170625465393744,-1.2566429058683197,0.5978157527657294,1.1716172451496119,1.190653872819298,-0.4884924616465633,1.6196068468396165,0.829880151629388,1.1986639920641537,0.7589935485822555,-0.08418166147643134,1.552173316748312,1.843440951481026,1.6997087789030059,-0.2934183167572215,-0.940089110175275,-0.9118949954437043,-0.16529490122682156,-1.8374306319439089,-1.9804629956807882,-1.2658823410475282,-1.265882341047528,-1.9804629956807842,-0.9649986160151002,-0.8892863044787508,-1.6141120486637068,-1.7803918399262824,2.03893208795646,0.002994945959837754,0.4010223413039466,0.2160259599445472,1.4480197097403171,0.0,-0.5378847129985127,-1.2600677592880882,0.08444701398313696,-0.22264298979432312,1.2476355170712943,1.247635517071295,-0.4737832382140218,0.03520426781351569,0.01658957828941026,-1.1078605180817618,1.865533308169039,-2.5359008319868463,-1.5412467932407836,0.6229315281524281,-1.3018434524966405,-1.3018434524966414,0.49200688993606256,-0.2510910858456058,-0.2664401608878011,0.5176099147750839,-0.3253031128904465,-1.4853918765083514,-0.29341831675722074,0.017571309426971844,-1.0813265856177625,0.37653173008189283,0.20706874709399212,-1.5020352977646703,-0.5659820529743032,-1.5894407760838078,-2.286230943793967,1.0881590763967905,-0.9934471243046542,-1.8183445242075553,0.8120853695130269,1.0869397631115927,0.8080734381451276,0.9386106545407771,0.6967170820125909,0.20159793700985082,0.5849432700392281,1.702950780026749,-0.8790152214693819,-1.6038027069265473,1.2273042917030954,0.0,0.3899353616930892,0.38212024243334664,0.5891121503095397,-0.9741053304290538,-0.06017068476311211,-1.1676221322129068,-0.13487436310024273,0.46859022210400775,-0.43693252861376775,-0.24571778333552233,-0.251091085845608,-0.26644016088780115,0.5176099147750846,-1.157366291155114,0.6757758443280999,0.18893790937272006,0.22382453687767878,-1.8935062328016077,-0.7043467391748832,-0.6215808932084597,-0.1811704330091687,-0.4648850446209541,-1.893506232801608,-0.7043467391748841,-0.9623485920007384,0.2810397281139355,-1.118203364919454,1.6997087789030072,-0.9623485920007372,0.48307562910886187,-0.9044024938454822,1.7080440379519586,1.7393028553489296
-0.29364004252672027,0.5484543821716351,-0.14728047727650584,-0.4307669395840054,0.2523377782223606,-0.07312724241271305,-0.4643252231235361,-0.6567439106752265,1.557970764147238,-0.9784557246325278,0.6304279525497911,1.190653872819298,-0.4884924616465633,0.9982066688684984,0.4378764619150038,0.27887284713329297,0.19499834252113282,-1.8395724869535492,-0.5034123132167442,-0.30111747081880524,-0.9447437292683024,-0.8110190152156789,-0.940089110175275,-0.9118949954437043,-0.16529490122682156,-0.8811559187421106,-0.1418045408574797,0.48695965308589834,0.4869596530858986,-0.14180454085747682,-1.5849210215465004,0.4323407725331477,0.21391846428073216,-0.40079859943545953,-0.7318422985699561,-1.6580963483164526,0.4010223413039466,-0.10629848822668227,-0.6763882479166013,0.0,1.676798135046548,0.6196622853701161,-0.9182115155969687,0.025395047420089325,1.281146253397761,1.2811462533977624,-0.4909336475766701,-0.10438583175216855,-1.1407381636047857,0.029635613412274796,1.146230427207496,1.6000654742774776,-0.13543153081694992,-0.31910302799988827,-1.2076286624904857,-1.2076286624904853,-0.6240875789068259,-0.2510910858456058,-0.2664401608878011,0.5176099147750839,1.4063886661218001,1.463286444835438,-0.8110190152156782,-0.6471680724651061,0.5798642519814806,1.4054867474516806,1.5550199815976729,0.09178067802171132,0.09185612212978594,-0.6311889345966164,-0.9799363471350939,0.7450747887263692,0.19030050955063063,-1.2258856497690451,-0.7386801595191115,-0.4371544247612467,-0.5205811462968964,-0.745996011445545,0.6110695134613772,0.9637659604857225,0.2869233926208681,1.702950780026749,0.5611142917004982,0.13704549689672565,-0.43264683664353726,0.0,0.14058893993016144,-0.7430627364908688,-0.013274477357402177,-0.36970994389221523,-0.4641738538868658,-0.2752930230420675,-0.7182844446720059,0.5819888648290837,-1.094833870189918,-0.6618884433992899,-0.251091085845608,-0.26644016088780115,0.5176099147750846,0.2710638490774561,0.6757758443280999,0.08371770341624302,0.5888604917775988,-1.2415297277343886,0.6968933345275294,2.288989708773208,0.4691052868582266,-0.29244136113575675,-1.2415297277343877,0.6968933345275309,0.004728938764032346,0.2810397281139355,0.2830868121543537,-0.9447437292683017,0.004728938764031707,-0.018682482893712615,0.2291152984408555,-1.3866647247851536,-1.6227715158514975
-0.5998147392619223,1.5008831527669377,-0.14728047727650584,-0.8649747870169565,1.2861748722567965,-0.07312724241271305,3.8544217515005674,-1.6314728976890787,-0.8254115342032592,4.365354896369443,-0.45195063264985036,-0.6366353360788897,-0.4884924616465633,0.37680649089738033,-0.738134607228149,1.1986639920641537,-1.496987275662235,-0.6871369885819019,-0.0724021150137721,1.1872161966413053,0.49062107087841855,-0.5719367082057359,0.2622017246067094,0.44871023585325126,-0.16529490122682156,-1.7307898020770867,-1.6875789027323496,-2.1648984407158185,-2.164898440715819,-1.6875789027323522,-1.1666691792673771,-0.22847276597280158,-1.0047685443488938,-0.9282901325643035,2.03893208795646,0.002994945959837754,-0.9614873002347637,0.5383504081157766,-0.8281316734635299,0.0,-0.0805576401287755,-1.2402637434763801,1.9688494335666156,1.963816983696251,0.3921581611019668,0.3921581611019699,-1.0976644228720347,0.4351848890549829,2.214789797178846,-2.092131690355916,-0.20347585739552498,-1.978588469155189,-0.2834809049090743,1.9952694957568335,-0.9075785127132755,-0.9075785127132752,1.7548758105592006,0.33897296589156956,-1.1940466469416284,0.5176099147750839,-1.4414017082402766,-0.3338261562143713,-0.5719367082057366,-0.34012168428123063,-2.2440637061226645,0.11315388704148537,0.5625260583191442,0.268080612306826,0.1329239028601275,-1.4297321358359427,-1.7637131051304178,-0.30016086935138286,-1.9586567334481944,-1.5221150869883002,1.3650438502611966,-0.7015243785691286,-0.9253320121584954,1.542170205724575,0.824766657744617,1.8219904590850613,1.479002902294308,0.8258144878485878,-1.959112356346792,-1.6038027069265473,-0.43264683664353726,0.0,0.3899353616930892,-0.7430627364908688,-0.013274477357402177,-0.9741053304290538,1.1518388226081488,-1.1676221322129068,0.5135992056695365,-0.2416466865934082,0.6704905126633096,-0.6618884433992899,0.33897296589156933,-1.194046646941629,0.5176099147750846,-0.3661980783118254,0.6757758443280999,0.8066049133207495,0.7322013355126137,-0.5895532226671666,-0.7043467391748832,-0.6215808932084597,0.6647243239919232,-1.589568795452601,-0.5895532226671674,-0.7043467391748841,0.11439418212492199,0.2810397281139355,0.562054731492721,0.4906210708784198,0.11439418212492451,0.9848337411114364,-0.9044024938454822,1.3300516801402726,1.379391908193577
-1.6196332316167255,1.0205096477270739,-0.14728047727650584,-1.2371810281138083,0.49087034388857126,-0.07312724241271305,-0.4643252231235361,-0.351363744378984,1.1868706378618685,-0.9847640111901147,0.6304279525497911,1.190653872819298,-1.7552039483990305,0.37680649089738033,1.6138875310581566,-0.6409182977975677,0.7589935485822555,-0.28933257664324297,0.18223013870373186,-0.3980218539058248,-1.0885557916562225,0.06584556179246416,-0.940089110175275,-0.9118949954437043,-0.16529490122682156,0.08039682763680452,-0.3483103255891616,-0.5667616659632704,-0.5667616659632694,-0.348310325589159,0.7131368014313586,1.0931543110390969,0.21391846428073216,-0.40079859943545953,0.5150061753669316,-0.6614415717506762,-0.05314753920895684,0.5383504081157766,-0.37290139682275586,0.0,-1.018056591654378,-0.9796372917889351,-0.47645948785330744,-1.071012912128594,0.2726492602448027,0.2726492602448037,-0.4869703951967286,-0.5680287553842089,0.4394945328431303,-0.43572760179104586,1.5615279485698845,-0.88058817603846,-1.3800154219226477,-0.8914007752955057,-0.39978065009106206,-0.3997806500910625,0.6156920839023702,-0.2510910858456058,-0.2664401608878011,0.5176099147750839,-0.10542519775760006,-0.1541949235077224,0.06584556179246386,0.4789633617841699,0.2572913718901662,0.5736617825227692,0.46531297843531144,-0.25433239062123825,1.3507208547508474,-0.9506062150923469,-0.9425763216706499,0.30352292002203773,-1.032905378766497,-0.9296562125497899,0.7740125062026146,-1.1439588818671957,-1.2014465988865233,0.6580374889591812,-0.8936378583275303,0.030153636159454725,0.8829631474575881,0.8258144878485878,-0.5189828431769119,-0.9074634253972381,-0.43264683664353726,0.0,0.3068198877721133,-0.7430627364908688,-0.013274477357402177,-0.36970994389221523,0.34383248436064157,-0.2752930230420675,0.5993087467875479,0.01243436442429104,0.5928185753379244,-0.6618884433992899,-0.251091085845608,-0.26644016088780115,0.5176099147750846,-0.4939600251010064,0.6757758443280999,1.3132385422917026,0.1460359432454132,0.06242328240005257,-0.0037267023236768654,-0.539822387253019,-0.3514094543665158,-0.4160008567117111,0.062423282400052994,-0.0037267023236765826,0.9328668782950205,0.2810397281139355,-0.5849667560599044,-1.0885557916562225,0.9328668782950231,0.48307562910886187,-0.9044024938454822,-1.1215847598969007,-1.179912342593935
-0.3662802773275892,-1.260455885448982,-0.14728047727650584,-0.46074442901957546,-0.24258760384549352,-0.07312724241271305,0.2769401010141354,-0.5219610435747041,0.4775133796338722,-0.8408789686976939,1.1716172451496119,1.190653872819298,0.778219025105904,0.37680649089738033,0.04587277220061948,-0.6409182977975677,0.7589935485822555,-0.23441768698337442,0.941280982011329,-0.3700895508139946,-0.22520414363608918,-1.2000624437450833,-0.940089110175275,-0.9118949954437043,-0.16529490122682156,-0.5573598073358479,-0.737830266080229,0.3817513457393101,0.3817513457393093,-0.7378302660802241,-0.10126225570702635,-0.22847276597280158,-0.7000967921914873,-1.050018947901729,-0.7318422985699561,-1.6580963483164526,0.4010223413039466,-0.10629848822668227,0.08232887981801239,0.0,-0.4914276066835351,1.144460807579826,-0.16264061298171612,-0.4482281410389328,1.5050239593096406,1.5050239593096428,-1.2111425313444137,-1.172016340249503,-0.8872065159424779,0.8707120121161602,0.1508402580828149,-1.8073403051411205,0.032622595341354664,-0.5815444667579571,-1.132324434792636,-1.1323244347926353,-1.0407833343287896,-0.2510910858456058,-0.2664401608878011,0.5176099147750839,-0.11473189113774701,0.5597701501385198,-1.200062443745083,-1.1468051266267836,0.5569404624610684,0.8951659304211217,0.8864897118608642,-0.7282945540887102,0.6244899685584494,-0.9506062150923469,-1.502454185798643,1.0921956602241656,0.8519850843723027,-1.2258856497690451,-0.7228270679493661,-0.9394490738341884,-1.369622429852537,-0.9718659638470961,-0.19477952456025008,-0.28795885212404937,-1.5011958718892922,2.5800870722049103,0.9211466699929682,0.13704549689672565,-0.43264683664353726,0.0,-0.9399122210425254,-0.7430627364908688,-0.7877715700720417,-0.36970994389221523,-0.4641738538868658,-0.2752930230420675,-0.2565646139082095,0.9071445068571682,-0.8413079829438636,0.1704528767282452,-0.251091085845608,-0.26644016088780115,0.5176099147750846,-1.6389220685021932,0.6757758443280999,-0.11799320832391146,-0.4381682106976308,-0.5895532226671666,0.6968933345275294,-0.6215808932084597,-0.2580201675048975,1.6910835476293704,-0.5895532226671674,0.6968933345275309,0.6939125784919161,0.2810397281139355,-0.7038178056164318,-0.22520414363608876,0.693912578491918,-1.0221987068988616,0.2291152984408555,-0.3282492635893916,-0.652136680241907
