H_0_red[-1.1],H_0_green[-1.22],H_0_red[-1.24],H_0_green[-0.94],H_1_green[0.71 0.23],H_1_red[20.3   0.04],H_2_green[1.61 0.08],H_2_red[10.71  0.05],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-2.160912246944825,0.42972893749401686,1.62855841823119,-0.5483737086012349,-1.4916321028949269,1.5400501778368956,-0.70412144395677,-0.5167272327413331,-1.2187526084841098,-1.641439261134561,0.0873041628083122,-2.0970794029081916,-1.0738758746360464,-1.2845582403265374,-1.5463565262658099,-2.909218314053854,-2.0747848348019464,2.012315680909691,1.578954874743393,-0.6380448295156121,-0.36381964810547945,-0.36756001845176134,-0.2502444988359418,-0.7478090080516921,-1.3586679781846989,-1.1544943222563886,-1.154494322256388,-1.3586679781846973,0.533504296233475,0.47886693802246033,0.7850409520956534,-0.6867218825496194,1.1794278270261467,0.11113590409617087,-0.3669301725181742,-0.3727239177595392,-0.34433811537255543,0.0,-1.100482055454989,-0.9489365131010715,0.43831245656729517,-0.6206430829072321,-0.07916673286097335,-0.07916673286097567,-0.4592181321561701,-0.5148784699387143,1.0748067689278165,-0.7595530232953087,-0.6902911850137838,-0.6853486342757988,-0.8487074197507025,1.2573152476042695,-1.0444772424580164,-1.0444772424580147,1.8429381156986717,2.4897108369185887,-2.4810900600480608,0.9967796877811744,-0.8726173402915349,0.28172083162616335,-0.6380448295156128,-0.3712668793092528,-1.2299565940073804,0.3737943734430649,2.2663645808833954,-0.5390716583002647,-1.4527657273653207,-0.929427898084025,-0.20308502790466576,0.37312152210101696,-1.0545848048223787,-0.8139624921436355,1.2649039003575158,0.00733821878396842,0.6056795391013589,1.6667159980709285,0.3063201499909306,2.262183479440956,0.8507094735657305,-0.9300067561568008,-1.4055862055843629,-1.1408895197893958,-0.32221375379434086,0.0,-0.4734215638197719,-0.12997847086803938,-0.09169123070684576,-0.3806845219100744,-1.2096419256877144,-0.36437482523910514,1.1332272629954643,-0.7539958964789388,2.1221709487806404,-1.5249088558800377,2.48971083691859,-2.4810900600480603,0.9967796877811712,2.0984887454130257,0.6377017694392678,1.7624854179832288,0.5349786325359492,0.44409700194943985,-0.44805081567892857,-0.2916970072286665,0.15207830562144659,-1.7077378660067124,0.4440970019494387,-0.4480508156789259,0.7496169425427384,0.33763852842863973,0.0820161253303435,1.5789548747433932,0.7496169425427377,-0.5931382725527844,-0.8351996731146231,0.7425839702616865,0.6899378008533601
0.3810127553961896,-0.7367951124707497,-0.17838540921119872,-0.5483737086012349,-0.6883288683899873,-0.07981006606611603,-1.0633277324179111,-0.5126776864131147,-1.2187526084841098,-0.15096849391705838,-0.7300434303798523,1.0948312229618802,0.4766171896512301,1.669449698253917,0.02275647305646953,0.9979104083485424,-0.9529932931501696,-0.8508634485509264,0.6953137280447392,-1.24500218817254,-0.36381964810547945,-0.36756001845176134,-0.2502444988359418,-0.8982448056441296,-1.0097436278350285,-1.1697070910602725,-1.1697070910602725,-1.0097436278350154,-0.13715887766145357,-1.0462048939200383,-0.9911142020207626,-0.9821738928692798,0.47314270669914354,-0.35860070447459264,0.30392196107565994,0.2974386231127447,1.0184577785582003,0.0,-0.4135632155961366,-0.9916854413433335,0.713717833417738,0.38077153578615003,0.4242059155922906,0.424205915592287,0.15541429850793986,-0.02310448727968045,-0.03646326051100086,0.10808083578979075,0.12304768207092535,-0.8411915619280929,0.43026340964178056,0.48974831958339843,1.7597105713853378,1.7597105713853387,0.5261986978980464,1.139148414893818,-1.4503081911834106,0.9967796877811744,-0.6371179521460296,0.6759178863506557,-1.2450021881725362,-1.0536506195806428,-0.9408598441487749,-1.0974313274998597,0.15598126283719493,-1.0343858572632183,-0.948506516547898,-0.46514146877434187,0.23885662103343427,0.11505598729734669,-1.1964355281100079,-0.3873392940413246,0.3977080786316201,0.2831437158609905,0.5934245762579712,0.23458998201202028,1.496731480592954,1.123140229973167,0.11878593362326043,-0.9300067561568008,-1.074537274926237,-0.7504054294990448,-0.32221375379434086,0.0,2.337550282310112,-0.7300066084352691,-0.3369539808241722,0.0883153542037552,1.313817907122001,0.8168522201628893,1.4473577097625954,1.5036859776563474,0.898501545511913,0.1852251495266704,1.139148414893821,-1.4503081911834106,0.9967796877811712,1.6610325194900375,-1.2493394338605819,0.35958869650366443,1.2973802542974173,-0.6229148213184603,-0.44805081567892857,0.01778055332152209,0.8128752168006328,-0.9197584290338571,-0.6229148213184603,-0.4480508156789259,0.6938979792790589,0.33763852842863973,0.39821944683829896,0.6953137280447393,0.693897979279058,0.5530328377538424,0.568142531633929,-0.08119124314996408,-0.5843197610054068
0.4616633172247952,-1.1007578820979558,0.41857772710716634,-0.5483737086012349,-0.6247611801319617,-0.1361272864401985,-1.179496033291195,-0.5161522514294851,-0.2983316538153037,-0.15096849391705838,0.9046517559964767,0.030861014338522924,-1.0738758746360464,0.1924457289636898,-0.7618000266046702,0.9606114264587542,0.8794595054075217,-0.9343477901918776,0.27954601485631286,-2.442849391743839,-0.36381964810547945,-0.36756001845176134,-0.2502444988359418,0.32066469223441224,-0.5301925996562938,-0.6503370334413757,-0.6503370334413762,-0.5301925996562847,1.1106355910814836,-1.0462048939200383,-1.346345232844046,-0.509450676357823,0.47314270669914354,-0.35860070447459264,0.30392196107565994,0.2974386231127447,0.7458985997720453,0.0,-1.1524732823032973,-1.0336112141542932,0.4686754955061603,-0.6391660225209789,0.38198478402822217,0.38198478402821273,-0.676834959865974,0.48823497260143583,-0.5784385995865483,-0.7477760328163239,-0.6463996471275787,0.40634569512599494,0.6871463768566398,0.1478517666767181,0.9996171337174965,0.9996171337174967,0.6961343266108535,-0.21141400713094935,-0.4195263223187613,0.9967796877811744,-0.9200015077563805,0.7446018445643987,-2.4428493917438323,-2.4003538819899344,-0.4310873940201752,0.2006850235499416,0.009012633484916899,-0.3270276088679527,0.7372994675940738,-0.6972846834291835,-0.2769482913593063,0.6732407466397943,-0.33519899386368796,-0.8139624921436355,0.7169217832452901,0.7092952767518913,0.7438505307193134,0.6675122461854471,0.20052829283559803,-0.872786383194749,0.667728588580113,0.1762225288227017,-0.7434883442681112,-0.7504054294990448,-0.32221375379434086,0.0,-0.4734215638197719,1.5951024246377463,-0.09169123070684576,-0.849684398023904,0.26237631011795304,-0.7581171737064366,0.7928257640025794,0.9673334195113567,0.3866547508937873,-0.02854160114916811,-0.21141400713094813,-0.4195263223187611,0.9967796877811712,1.5869395578838206,0.6377017694392678,0.5406377284023853,-0.7678489777074187,-0.6229148213184603,-0.44805081567892857,-0.2916970072286665,0.6733524201188508,-0.8577140806735716,-0.6229148213184603,-0.4480508156789259,0.6385418994699518,0.33763852842863973,-0.16573317644358174,0.2795460148563129,0.6385418994699507,0.5530328377538424,-0.8351996731146231,0.21707543150101904,-0.25299778599913764
0.14247399651655168,-0.5777731924869565,-0.034832928933979476,-0.5483737086012349,0.19293544442842891,-0.13604146963222236,-0.874458428825055,0.7204709412409387,-0.2983316538153037,1.3395022733004442,0.0873041628083122,1.0948312229618802,0.4766171896512301,0.1924457289636898,0.8073129727176094,-0.4775785579821663,-0.25112692591005475,0.10329345232372031,-0.30953097104777433,0.5422869677550799,-0.36381964810547945,-0.36756001845176134,-0.2502444988359418,-0.23059285478012026,-0.6798088608624786,-0.7541225449939203,-0.7541225449939201,-0.6798088608624786,0.44255370191482596,-0.28366897794878904,-0.9911142020207626,-0.2139986660381626,0.47314270669914354,-0.35860070447459264,0.30392196107565994,0.2974386231127447,0.7458985997720453,0.0,-0.7201130273343233,-0.7995783552609538,0.5564707579556414,-0.10453689940355812,-0.11818851923964961,-0.11818851923965193,-0.5362447704220719,-0.014084776527524273,-1.3554025308104847,-1.1070211257993212,0.07166416697753611,0.8804879459419485,0.5025094027021852,0.3951219692515719,0.0001532242723089281,0.0001532242723096383,0.4849720720053573,1.139148414893818,-1.4503081911834106,0.9967796877811744,-0.7210565931572431,-0.5155604050485919,0.5422869677550809,0.9557443432997051,-1.1115997635941537,0.7182174058161472,1.5489567340866943,0.4540343977317768,0.16469377940673113,-0.929427898084025,-0.7927532037520468,1.3683937026753081,-0.3554633829047778,-1.2405856902459462,0.7592563670766415,-0.6446561315303605,-0.5150117645320954,0.5387802936344489,1.3700291491698655,-0.5708977210723396,0.30176681860887794,0.1762225288227017,-0.7434883442681112,-0.7504054294990448,-0.32221375379434086,0.0,-0.8361276084816924,1.5951024246377463,-0.5822167309414986,-0.3806845219100744,0.47266462951876265,0.02936752322822633,-0.23693679196140208,-0.09473780333974313,-0.2583147546845268,0.3989919002025089,1.139148414893821,-1.4503081911834106,0.9967796877811712,1.099790216786815,0.6377017694392678,0.12859418663219957,-0.3965130746983746,-0.6229148213184603,0.5470068240497303,-0.2916970072286665,0.9569485994152788,-0.5435556690472237,-0.6229148213184603,0.5470068240497321,0.40633099015036045,0.33763852842863973,1.388072687013735,-0.3095309710477744,0.4063309901503596,0.5530328377538424,-0.8351996731146231,-0.6198351497782418,-0.6079588147148008
-0.38832167351699526,-0.3841316038779528,0.3571186717830963,-0.5483737086012349,-0.45454456317460307,-0.13612725588740507,-1.3895783877605783,-0.435615092368582,1.5425102555223085,-1.641439261134561,0.0873041628083122,0.030861014338522924,0.9934482110803223,1.669449698253917,1.591869472378749,-1.3609520285084693,-0.9513095288677614,0.3894355410351364,0.10125718069118024,-1.0858324600548932,-0.36381964810547945,-0.36756001845176134,-0.2502444988359418,0.017112436158435985,-0.6362798432932605,-0.4945662296575841,-0.49456622965758423,-0.6362798432932567,0.7695318526355405,-0.28366897794878904,-0.6358831711974795,-1.4548971093807366,1.1794278270261467,0.11113590409617087,2.6519044286540794,2.6430075161657385,1.2910169573443457,0.0,-0.948988176409106,-1.0315314301958776,0.3648961025618754,-0.5498307802477705,1.0384476988266946,1.0384476988266909,-1.270654206755283,-0.4125537695175901,-0.2578119149092824,-0.9970802017556518,1.5999985800532992,-1.0393098628293633,-0.7488835464214763,-1.064585834084743,-0.22977435151368486,-0.2297743515136827,0.4545994772859364,1.139148414893818,-1.4503081911834106,0.9967796877811744,-0.7434466222545951,0.6317669964990623,-1.0858324600548896,-0.8747009242490901,-0.9372223474676706,0.3231618957746275,1.2458680225027328,-0.42815942458822603,0.5376640681770688,-1.393714327393708,-1.382421379599428,0.49365611408540844,-0.4635401244572572,-0.8139624921436355,0.9296078854867862,1.0504671134487304,0.9417500366117671,0.2899915055756691,0.8088802134601005,1.2915481278190049,0.4847477035944955,-0.9300067561568008,-0.4124394136099853,-1.1408895197893958,-0.32221375379434086,0.0,-0.4734215638197719,-0.5799995740434617,-0.09169123070684576,-0.849684398023904,-0.7890652868860951,-0.7581171737064366,0.2131269792930625,0.6813948527344242,-0.20557215412573918,-0.24230835182500662,1.139148414893821,-1.4503081911834106,0.9967796877811712,-0.22535714000586737,-1.2493394338605819,1.4289553941270199,-2.9020248405057916,-1.6899266445863599,-1.4431084554075837,-0.2916970072286665,1.151702071549887,-0.44142213966165506,-1.6899266445863592,-1.443108455407584,0.4342186690749768,-2.8508435748192134,0.3464329518865937,0.10125718069118025,0.43421866907497597,0.5530328377538424,-0.8351996731146231,0.15299360111831348,0.9417124840121449
0.993267789925872,-0.9906067822695241,0.3415356932497243,-0.5483737086012349,-0.2617000913818912,-0.13612175369968954,-1.6851137616786414,-0.5166425805901025,-1.2187526084841098,-0.15096849391705838,0.9046517559964767,0.030861014338522924,-1.0738758746360464,0.1924457289636898,-0.7618000266046702,-1.1300575569136926,-1.1823716934053052,0.5324923356739056,-0.4720597499037512,-0.928881559494965,-0.36381964810547945,-0.36756001845176134,-0.2502444988359418,-0.6670672002946689,-0.879620309454884,-0.6870172761186162,-0.6870172761186162,-0.8796203094548823,0.04117361565296461,-1.0462048939200383,-0.9911142020207626,-0.3321794701660268,-0.09188538956245944,-0.8283373130453541,-0.3669301725181742,-0.3727239177595392,0.47333942098589027,0.0,-0.4965245283639106,-0.7837692463966421,0.31741353216545115,-0.1462058030362062,0.9184211120028035,0.9184211120028045,-0.7086062245931921,0.4123778296284919,-0.4866212301483302,-0.8055114891989379,-1.5025826905604254,-0.08390334171689962,0.09183616452710178,0.8284893829597046,-0.0994028392530931,-0.0994028392530913,0.487330295644908,1.139148414893818,-0.4195263223187613,-0.7720156405363982,-0.46004973960464923,0.6786257519879318,-0.9288815594949595,-1.406266506493189,-0.518995809189294,-0.06303029980244394,0.9495792934354395,-1.8454706530116038,0.5030489958539475,0.46343138984502436,1.4998964708512068,0.6723689496388975,-0.3014250121285381,0.03928390406098626,0.7186182341329544,0.06406242733074038,-0.50358593966001,-0.025811683780675825,-0.054133329810107045,-0.40919258702843736,0.4847477035944955,-0.9300067561568008,-0.7434883442681112,-0.3599213392086938,-0.32221375379434086,0.0,2.337550282310112,-0.7300066084352691,-0.3369539808241722,-0.6151844599669892,0.26237631011795304,-0.36437482523910514,0.36839290523169177,0.6712651216828733,0.01674694812039017,-0.24230835182500662,1.139148414893821,-0.4195263223187611,-0.7720156405364011,1.0121961774357828,0.6377017694392678,1.1031958315539327,-1.9703586599460345,0.44409700194943985,0.5470068240497303,-0.2916970072286665,1.2615323211688212,-0.6795050402338598,0.4440970019494387,0.5470068240497321,0.9927812758770409,0.33763852842863973,-1.2861043253075226,-0.47205974990375127,0.9927812758770409,0.5530328377538424,0.568142531633929,-0.4951429790921275,-0.5156539383257385
0.7421892936701165,-0.6638578962168605,0.46705930814377117,-0.5483737086012349,0.8818989449053581,-0.13612743365818375,-0.02020915048029682,-0.5167279394287934,0.6220893008535024,1.3395022733004442,-1.5473910235680168,1.0948312229618802,1.5102792325094145,0.1924457289636898,0.8073129727176094,-1.1011942558431325,0.6310585059315834,-0.09704996799198047,-0.5316604802422821,0.6415238371395044,-0.36381964810547945,-0.36756001845176134,-0.2502444988359418,0.9314488526643273,0.44634574794288884,-0.4174942040270573,-0.41749420402705784,0.44634574794289483,0.7537135740942589,-0.28366897794878904,0.07457889044908697,0.2587245504732942,0.47314270669914354,-0.35860070447459264,0.974774094669494,0.9676011639850286,0.7458985997720453,0.0,-0.44803417197186185,-0.5571651781900275,-1.1214033364138347,-1.7064563211275068,-1.7741439368255096,-1.7741439368255114,1.3891262580385044,1.179427424988259,-0.8568688723247812,-0.7604050740808517,-0.2875359338310111,0.8191256687720715,0.24479407491040445,0.4390999691419561,0.8531385672577992,0.8531385672578014,1.1960712463243406,-0.21141400713094935,-0.4195263223187613,0.9967796877811744,0.4351579881038707,0.4872207117681177,0.6415238371395063,1.0673133442147174,0.3677059690439774,0.9785070755804746,0.6516656835752627,0.5685639644936584,-0.3150106411436758,-0.6972846834291835,-0.2769482913593063,0.17979327462491454,-0.18659347422902883,-0.3873392940413246,0.7837354942946635,-0.10899356193957578,0.2814940514584537,1.505744023450034,0.47349483097790646,0.9280223793478011,1.033690358551348,-0.9300067561568008,-0.4124394136099853,-0.7504054294990448,-0.32221375379434086,0.0,-0.8361276084816924,-0.5799995740434617,-0.5822167309414986,-0.3806845219100744,-1.419930245088524,-0.7581171737064366,0.3649102409161275,-0.8596608199896919,1.136486303448772,0.3989919002025089,-0.21141400713094813,-0.4195263223187611,0.9967796877811712,0.7761826452858572,0.6377017694392678,0.8804115700556306,0.4731467199552279,1.5111088252173352,0.5470068240497303,-0.2916970072286665,0.9854878854010153,-0.9481439970661416,1.5111088252173377,0.5470068240497321,0.6555473682768509,0.33763852842863973,0.6591031265816323,-0.5316604802422821,0.65554736827685,1.1261183929071559,-0.8351996731146231,-0.785528433022544,-0.7678038445592754
-0.948159488910072,-0.3976788964026866,1.8441968965015263,-0.5483737086012349,-0.02550470599402315,-0.13612741982422683,-0.765678963471247,-0.516721124749032,-0.2983316538153037,1.3395022733004442,0.0873041628083122,1.0948312229618802,-0.5570448532069543,0.1924457289636898,-0.7618000266046702,-0.0704589737064616,-0.013896637559388992,0.2409806081721261,0.351569980976002,-0.4198184675172571,-0.36381964810547945,-0.36756001845176134,-0.2502444988359418,-0.02731898431327687,-0.5742939982027702,-0.8608204304450775,-0.8608204304450778,-0.5742939982027641,0.6173716134426462,-0.28366897794878904,-0.2806521403741962,-0.3321794701660268,0.47314270669914354,-0.35860070447459264,-0.3669301725181742,-0.3727239177595392,0.47333942098589027,0.0,-0.8060554174877081,-0.7310345212266179,-0.5888526218841876,-1.4722395590483603,0.030257805579408197,0.030257805579402337,-0.6377745837850644,-0.1933350062302737,0.7554077868556931,-0.5710217925098074,-0.5148656312723658,-0.9578805814781922,-0.12070895562303287,1.619719842485625,0.664460193374959,0.66446019337496,1.011921608940908,1.139148414893818,-0.4195263223187613,-0.7720156405363982,-0.0991887418730203,0.9219027038133835,-0.4198184675172575,-0.8002761910190547,-0.09305013674985468,-0.09643513538794962,0.9239509239508007,0.6836227513813923,-1.9980980163281787,-0.6972846834291835,-0.2769482913593063,0.4761166091738611,-1.1896807317629778,-0.8139624921436355,0.48773789346532626,1.0354712700998545,1.2231542910349291,0.6496115251248712,-0.6514388374566256,0.012597423986016428,1.2166712435369655,0.1762225288227017,-0.7434883442681112,-0.7504054294990448,-0.32221375379434086,0.0,-0.4734215638197719,0.09503208071967177,-0.09169123070684576,-0.3806845219100744,0.26237631011795304,0.02936752322822633,0.9878411314757599,0.4635327375428608,1.0266161961718483,-1.9524423572317147,1.139148414893821,-0.4195263223187611,-0.7720156405364011,-0.7643122001791931,0.6377017694392678,0.9394512609417672,-0.6659818815239488,-0.6229148213184603,-0.44805081567892857,1.0112230245732032,0.9386597180443611,-1.5048053231067264,-0.6229148213184603,-0.4480508156789259,0.7774101637934594,0.33763852842863973,0.2115782877996628,0.35156998097600206,0.7774101637934583,-0.020052717399471003,-0.8351996731146231,0.14717650963408524,0.05993825834426988
1.7514178160514398,-1.201238332168067,-0.15888911130669833,-0.5483737086012349,-0.8858907512589878,-0.13599672746855682,-1.8760797940787204,2.4567363770341606,-1.2187526084841098,1.3395022733004442,0.0873041628083122,0.030861014338522924,-1.0738758746360464,-1.2845582403265374,-1.5463565262658099,0.5443273620294752,0.7194817930380468,-0.4768875727791174,0.5994700040636559,-1.658264962241114,2.235575995595512,2.4434975874539626,-0.2502444988359418,0.4443504021359283,-0.017123520186548193,-1.0134545262885413,-1.0134545262885413,-0.017123520186549706,0.6135883129421983,-1.0462048939200383,-1.346345232844046,-1.5139875114446686,0.47314270669914354,-0.35860070447459264,0.30392196107565994,0.2974386231127447,0.20078024219974494,0.0,-0.5495493060203432,-1.0116717452912876,1.0332353250331054,0.6008571057838599,1.6472353286321684,1.647235328632175,-0.6578317269362751,0.907495480977705,-1.479540808036193,0.06700420955848387,-0.7818102877965033,0.14904821436771037,0.15343630755763935,0.1950993118389234,-1.0455273217739014,-1.0455273217739005,0.6470192657646201,1.139148414893818,-1.4503081911834106,0.9967796877811744,-0.8881056527717228,0.7002240927873794,-1.6582649622411143,-1.5182694160441477,-0.27650576161306345,-0.44025543984408694,0.6601701375922846,-0.8070213033072232,0.39654031535767487,-0.46514146877434187,0.23885662103343427,0.28421363342879213,-0.8181669326763301,-0.3873392940413246,0.016215922564017042,2.278746333740449,1.9180181083545598,-0.08853000666780722,0.2327152365504211,-0.7779144443723709,1.2166712435369655,-0.9300067561568008,-1.074537274926237,-0.7504054294990448,-0.32221375379434086,0.0,-0.4734215638197719,1.5951024246377463,-0.09169123070684576,-0.3806845219100744,0.47266462951876265,0.02936752322822633,1.0901684382601347,0.6306425324876929,1.0454782887016043,1.4678256535817014,1.139148414893821,-1.4503081911834106,0.9967796877811712,-0.7181107686300258,0.6377017694392678,0.7352461065566195,0.019355673071587635,-0.6229148213184603,-0.44805081567892857,-0.2916970072286665,0.5912019481801571,-1.0441065305099464,-0.6229148213184603,-0.4480508156789259,0.28715304480032067,0.33763852842863973,-0.3462912733040977,0.599470004063656,0.28715304480032244,2.2722895032137824,-0.8351996731146231,0.6652729479551703,1.1398302674813523
0.023339348748566222,0.37411414232785734,-0.17824302743586795,-0.5483737086012349,-1.138865007374262,-0.136127156597791,-0.4795182865273051,-0.5161249661226954,-0.2983316538153037,-0.15096849391705838,0.9046517559964767,0.030861014338522924,-2.1075379174942306,0.1924457289636898,-2.3309130259269497,0.6829929654299793,0.5093003809054482,0.17270252810560574,0.5812971715573342,0.15847230677207266,-0.36381964810547945,-0.36756001845176134,-0.2502444988359418,-0.25911148847440324,-0.5447618240558647,-1.0525825793323906,-1.0525825793323909,-0.544761824055857,0.2279006072706844,0.47886693802246033,-0.2806521403741962,0.14054374634542996,1.1794278270261467,0.11113590409617087,0.30392196107565994,0.2974386231127447,1.5635761361305007,0.0,-0.4893167562647299,-1.2195670149063078,0.32951823418340964,-0.12539195062524,-0.03603544235083548,-0.036035442350835466,-1.101140182822695,-0.4419137363810438,-0.09852594637264218,-0.7489837151601062,0.15383294459360744,-1.3273184003195062,-1.1553694126880718,0.11746686620949649,0.0601080615359063,0.06010806153590985,0.9073489318910554,1.139148414893818,-0.4195263223187613,-0.7720156405363982,-0.4629418555262396,-0.4382113656864971,0.15847230677207397,-0.11187702347005198,0.5352663586904479,-1.1728225196253057,0.09814073484739536,-0.9063462444443106,-0.8020900865670272,-0.929427898084025,-0.20308502790466576,1.4541754730840275,-0.9262436742288094,-0.8139624921436355,0.7908536540707934,1.113859975571571,1.1950687502889579,1.1130247835015217,0.4770036331435448,0.17653018004971607,0.11878593362326043,-0.9300067561568008,-1.074537274926237,-1.1408895197893958,-0.32221375379434086,0.0,-0.4734215638197719,-0.7300066084352691,-0.3369539808241722,-0.6151844599669892,0.47266462951876265,-0.36437482523910514,0.5167212677571074,0.01081920468039011,0.7071620871537149,0.1852251495266704,1.139148414893821,-0.4195263223187611,-0.7720156405364011,1.292812894514375,0.6377017694392678,0.6445489282844441,0.03890599036748646,-0.6229148213184603,-0.44805081567892857,-0.2916970072286665,0.7744953778303588,-0.592871958290189,-0.6229148213184603,-0.4480508156789259,1.0043764112488935,0.33763852842863973,-0.22310507968180454,0.5812971715573343,1.004376411248893,0.5530328377538424,-0.8351996731146231,0.07840347644151845,-0.18245584794570754
