H_0_green[-1.1],H_0_red[-1.24],H_0_green[-0.94],H_0_green[-1.21],H_1_green[0.69 0.24],H_1_red[-0.42  2.97],H_1_red[27.75  0.04],H_1_green[11.71  0.15],H_2_green[1.53 0.08],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-0.5498727159441426,0.10139056615401401,-0.12729604158256877,-0.7119013602686382,-0.8453080479460496,0.3364541136610025,-0.07312724241271305,-0.41341736127386547,0.07849717063984714,1.178580420848169,1.210334078347855,0.8044072483851297,1.5462728208550973,-0.7395848614125581,1.1676251721742086,-0.37099817358164533,-1.0846640700899788,-1.035291479966511,-0.18447476258858753,-0.9638473641540402,0.8025137734498606,0.13337199748764275,0.3892354473470351,-0.16529490122682156,0.22550960856294835,-0.1921729613707287,-0.6240623171974168,-0.6240623171974172,-0.19217296137072512,0.8774375668593859,-0.2083744172752375,-0.10323351198003747,-0.48476085373083533,1.167811892178434,0.9946941724901733,2.1469004953938775,1.1295603929584592,2.4576705993059993,0.0,-1.0407179963100188,-0.14533038558781347,0.1135461467675847,-0.45051207024035905,-0.13875313219278146,-0.13875313219276916,-0.5507604399762092,0.5096506511347202,-0.923390922345189,-0.18687181067379613,0.789934164121628,-0.002148631060689025,-0.44886864663682613,-0.5346051351114152,-0.42547750079155144,-0.42547750079155433,0.7334655765789029,1.4895992129198166,-1.1638981450832708,-0.8700628401410975,-0.5578332950659585,0.6347943733250476,0.8025137734498606,0.3473128279998241,-0.23856811077235185,-1.308805456009938,0.11031588355825014,-0.4956992868177973,-0.06309427074255805,-1.0119758237998282,-1.0075355339322216,0.06708466698505829,-0.618967614331365,-1.3136874838206154,0.9775141527566628,0.13640438194971546,-0.05880238695984685,1.0032368329956167,0.13923921132016912,0.07701040678602708,0.5808195705326528,0.8728290611341004,-0.1863665790347255,-0.9670019763251361,-0.4106488175883076,0.0,-0.8135762920157099,-0.1444493247429385,-0.6436509360266881,0.24611489397841654,1.183384272130803,0.6336102643912317,0.7787935309345317,-0.4688995544498457,1.1379945681174575,0.6355336513986585,1.489599212919817,-1.163898145083271,-0.8700628401410974,0.574254407048311,-0.8880782761315613,1.4713928752257994,0.3713129204944715,0.7335148023929807,-0.6894782336945243,-0.5264508030920771,-0.9436212387182233,-0.05604753113395695,0.7335148023929797,-0.6894782336945261,0.7046589875140084,0.31189143077590215,-0.39682273542129304,-0.9638473641540404,0.7046589875140107,1.0066729611909373,0.19836731962683504,-0.46050193550188145,0.18426500027746257
0.8898190875906787,0.6015884629488558,-0.12729604158256877,0.4901184645937691,0.22192376358492075,0.17978753519324242,-0.07312724241271305,-0.41360839234902136,0.35528181371699846,-0.45865937560101155,0.27394392719807403,2.7186928521370843,1.5462728208550973,0.030730672911879225,2.0747058844417756,2.441407335827602,0.7148589943115551,-0.02058920218913655,0.44300492485654164,-0.03209928878478089,-0.6718908250466351,1.2235431073866354,0.3892354473470351,-0.16529490122682156,0.7894861017569342,1.0262200282998561,-0.6757906222203705,-0.6757906222203709,1.0262200282998575,0.025601598767171083,-0.2083744172752375,-0.4213958111972023,-0.15471091076516022,0.48665493468600607,0.43490840012233317,0.34905063733575276,-0.12885355593748332,0.38705951820056383,0.0,0.7766693413977763,-0.7076462552801533,-0.2801482610032265,0.135806862121463,-1.9711121499712676,-1.9711121499712567,-0.5073264233669528,1.6887930991693219,-0.12453615559495278,-0.8515060911258352,0.4291087909770797,0.21371657423077942,-0.13236993843177888,0.23478083124195936,2.440837478302335,2.4408374783023334,1.57986985703517,0.31046383595591737,0.6519761393619995,-0.8700628401410975,0.514249777723681,-0.5375525902960763,-0.671890825046635,-2.125943591136888,0.14996145434590974,0.3568155239508656,0.8613053694711557,-0.6287531033896107,0.4547917487331022,-0.18118344443577716,0.4353051952790523,-1.0424500632648495,-0.8631935118380581,-0.07572634618514827,1.8670051715594145,-0.3778095046570543,-0.6376397867706122,1.6724123900811905,0.815247190576272,-0.5835764936846597,1.456707906843926,-0.9403407012218208,-0.9087772359116,-0.6055777784143496,-0.4106488175883076,0.0,-0.2388761308280157,0.37946976950154543,-0.049233650545199355,-0.37914997180458737,-1.3592013639902363,-0.2897907410781602,1.5039635921651988,-0.4323056078029716,1.8821042718478098,1.0622491030520433,0.3104638359559196,0.6519761393619989,-0.8700628401410974,1.7027493178276285,0.7020047325611387,0.421916911184996,0.04502937231817392,0.06082805678380781,0.7118396899224564,0.38106994341405404,-1.5945296416018373,-1.277771638588265,0.06082805678380811,0.7118396899224564,0.46087293059833323,0.31189143077590215,-0.16363979383029464,-0.03209928878478032,0.46087293059833373,2.008019610417901,0.19836731962683504,-0.4914928187867027,-0.8248262215780465
-0.44213065525036443,-2.6769073252962885,-0.12729604158256877,-0.924155068369388,0.30538913877744206,-1.9133818782267693,-0.07312724241271305,-0.41360839234902136,0.8497105141979711,2.270073618480956,-1.5988363751014876,1.4425024496357812,-2.0500070594017066,-0.7395848614125581,-1.5536169646284925,0.19148292830020408,0.9823380059641377,0.3859194579604856,-0.9250694791561527,-0.5946803303765367,-0.2702792842684404,1.2235431073866354,-0.8724242785364582,-0.16529490122682156,-0.5931149013506115,-0.5594077660361809,1.1282418493754895,1.1282418493754893,-0.5594077660361796,-0.4474859338759066,-1.5592154671974665,-1.6940450080658616,-1.1036044967914762,-0.14169915788452797,0.7383612935607866,0.7985131018502839,0.18574993128650233,0.6828611012156164,0.0,-0.03309754488587921,0.4862572111597276,-2.3619816735062282,-2.440345983231828,0.1287862411164241,0.1287862411164375,-0.29847566316056573,-2.1003663674538466,-2.1704880855373836,2.0611140388578058,1.9179444089213233,-0.09223206163429627,0.320481028282602,-1.3212339087371043,0.46980559303154384,0.4698055930315432,-1.5695946924591235,-0.8686715410079792,0.6519761393619995,0.5279868517095531,2.0176157040697054,0.09491850761093676,-0.2702792842684385,0.10368504686402585,0.8840823451512618,0.10254762487626294,-0.9756604827912423,0.9429219225040648,-1.540787677334216,0.15113350730984323,0.3006364693866428,0.4541503251450499,1.1833576799268888,0.5432542226325853,-1.0824996515489682,-0.7160664347491245,-1.3390963987567979,-0.8183290711469539,1.7535279337969663,-1.1674252988744458,-2.630770995942015,-0.9403407012218208,1.6196600631574607,0.11727061740722355,-0.4106488175883076,0.0,2.3062245830032015,1.9512270522349973,2.583185756587108,-1.0044148375875912,0.7596199994439631,-1.2131917465475521,-0.002600028907975319,0.4901941902589518,-0.3296106077871316,1.0622491030520433,-0.8686715410079779,0.6519761393619989,0.5279868517095547,1.5478510116506072,-0.8880782761315613,-0.5202401949594665,1.2880403821447766,0.06082805678380781,0.01118072811396598,-0.019748897939317517,-0.3399802570967103,2.3434335050431034,0.06082805678380811,0.011180728113965126,0.1970049468939788,0.31189143077590215,1.4374300909039106,-0.5946803303765363,0.19700494689397915,-1.496693661876473,1.328459928410017,-0.4780086684726487,-0.7991273392007996
-1.140571780393603,-0.21388323532016665,-0.12729604158256877,2.164116824608222,-0.7559506371136234,0.17067330974734596,-0.07312724241271305,-0.4136083923490206,0.09404857826730563,0.6328338220317754,0.27394392719807403,0.16631204713447822,0.347512860769496,0.8010462072363166,0.26054445990664155,1.3164451320639028,-0.4733549962804373,-2.005155203768034,0.46807511712672994,0.33795217600873734,0.1382862213959211,-0.9567991124113499,-0.8724242785364582,-0.16529490122682156,0.6399275810313351,0.2773265377746482,-0.26377654379999577,-0.2637765437999957,0.27732653777464944,1.0256519965736066,1.8178871576081062,1.169415684888622,0.8354389181318651,1.041085016365889,2.2160449485654605,3.4952878889374706,2.0733708546304164,0.6828611012156164,0.0,-0.8130199829066688,0.10233046571560911,0.14451374659721974,-0.2947089435934157,-0.4493962951904884,-0.4493962951904714,-0.7528238415270101,-0.758224038133976,0.579015947722643,-0.13915891995561822,-0.45896864304425106,-0.9076568201565407,-1.0736183016139853,0.5310318293421197,-0.3858852297596423,-0.3858852297596454,0.13615402588768394,0.900031524437867,-0.2559610028606362,-0.8700628401410975,-0.48239299030109895,0.5001155612716665,0.1382862213959218,-0.7669030789229417,0.6919128033891304,-0.1779712299108331,0.8462650034126925,-0.15756464814164722,0.3301256896467023,-0.5135003961813975,-0.23803843418299458,-0.21232626967163473,-0.26654036982803586,-0.6947069150028817,0.29829544674507164,-0.7873509400109117,-0.6184790523206355,0.402416493125568,-0.7364527997566203,0.12258715450145942,-0.14908737639340816,0.8728290611341004,-0.1863665790347255,-0.6055777784143496,-0.4106488175883076,0.0,-1.1419763841229638,0.030190373338556138,-0.9833179563018246,-0.37914997180458737,1.183384272130803,-0.2897907410781602,-0.42289262190515614,-0.7903481993529913,0.07882709183630461,0.422175925571966,0.9000315244378684,-0.25596100286063606,-0.8700628401410974,-0.43699369742339295,-0.8880782761315613,0.8920578918829275,-0.1444517431855238,-1.9572321800437062,-0.6894782336945243,-0.27711697500391624,2.9292103238015743,0.49851855710873244,-1.957232180043707,-0.6894782336945261,0.9833161923761522,0.31189143077590215,-0.3624745455154898,0.3379521760087357,0.9833161923761525,0.005326311963973138,0.19836731962683504,0.11569053800203123,-0.5041369765938926
-0.7577004450684981,1.8933859321130166,-0.12729604158256877,-0.790359986926773,-1.2939393804572712,0.6422911794085087,-0.07312724241271305,1.3372220996127904,-2.2771999534000718,0.6328338220317754,2.146724229497636,-1.1098783553668248,2.145652800897898,0.41588844007409786,1.1676251721742086,-0.37099817358164533,-1.3447949381380873,-0.1839284585206269,0.22908089531062883,-0.6709072285691214,-3.6401351864330356,-0.9567991124113499,-0.8724242785364582,-0.16529490122682156,-0.7001250874434256,-0.9775631823831571,-1.2600305321758827,-1.2600305321758831,-0.9775631823831605,0.03518297188056768,-0.883794942236352,-1.3758827088486967,-0.27847963937728837,1.2945387679909781,-0.31712703144254617,0.34905063733575276,1.7587673674064306,-0.7961468138596972,0.0,-0.8643666847671073,-0.9296444536197531,1.754409329854175,1.32833672031888,2.1201260570592257,2.1201260570592373,-0.9009804168552752,0.17248519416596975,0.9279259634993899,-0.5047998950887739,0.746156032618,0.5773084026470937,-0.9828956557540293,-0.02191639236009494,-1.1095689728209293,-1.109568972820932,0.3714956361413157,-2.0478069179718754,0.6519761393619995,1.926036543560207,-1.6577729911154568,-0.491614522382906,-3.6401351864330374,-2.3544318169228933,-0.9079641455735106,2.154912628173106,0.4093654749502783,-0.13047534291441135,-1.129877284048188,-1.1781342996726383,-1.1357401609817956,-0.3556799232816499,-1.5525906655594828,-1.0041971994117485,-0.08737360323767691,0.7217777067066004,0.2966309722195561,-0.6752116707531175,0.49057867447448783,0.5808504715298118,1.456707906843926,-0.03375582004386016,-0.9087772359116,-1.3284261742359227,1.2676550455986888,0.0,-0.8135762920157099,1.601947656072008,-0.6436509360266881,-0.37914997180458737,-0.9354370913033964,-0.2897907410781602,1.045987812312067,1.5777134487530908,0.05650254676019599,-1.4980436068682663,-2.0478069179718754,0.6519761393619989,1.9260365435602067,-0.04028339871827912,-0.8880782761315613,1.9298794694123538,0.5211851018316479,-0.6118586888253628,-0.6894782336945243,2.201295929580404,-0.12512424473098738,-1.395087062214995,-0.6118586888253635,-0.6894782336945261,0.711851240081529,-2.619888018517583,0.018103328154250704,-0.6709072285691218,0.7118512400815293,0.5059996365774552,0.19836731962683504,-0.9057621763344516,-0.553347602422663
-1.2163875482098891,1.0224857113621046,-0.12729604158256877,-0.8476571811248018,-1.6503584367707165,0.12885875683634906,-0.07312724241271305,-0.41048171338015077,-1.7897733060752739,-1.5501525732337986,1.210334078347855,-0.4717831541161733,1.5462728208550973,-0.7395848614125581,1.1676251721742086,-1.495960377345344,-1.4904553828183977,-1.7589393356812164,3.8616587214636096,2.001290532435909,-1.0355731298800288,0.13337199748764275,-0.8724242785364582,-0.16529490122682156,-2.7016933450262357,-2.5172460739060165,-2.6849606252966915,-2.684960625296692,-2.5172460739060134,-1.981153394278571,-0.2083744172752375,-0.7395581104143671,-1.5161669254985701,2.2238691906163046,-0.0004805339415480027,-0.5498742916933096,2.387974341854402,-0.6482460223521597,0.0,-0.07035168488856172,-1.267249180699066,2.3326236150082313,2.3538813155772154,1.528060530494779,1.528060530494791,-0.607368934103409,0.45772432060901785,1.339913571954599,-0.8517814350462187,0.03172467535779216,-0.007676973833677325,-1.3644297043305045,2.05989920855956,-1.0694590369092194,-1.069459036909221,1.6295197574324753,-0.2791038525260295,-0.2559610028606362,0.5279868517095531,-1.699897812740124,0.5078219143199815,-1.0355731298800281,-0.8591279683599559,-1.2566889006570834,-0.7711777684648718,-1.3782426997607993,-0.1991112642136858,0.5737507975060357,-0.8458173479270179,0.3006364693866428,0.6115053085784802,-2.282176891022515,-1.0041971994117485,0.5410732776220817,0.7394851613348157,0.5749151571796172,0.9096351371723943,0.5881205024057405,1.9832001314854428,1.1647451280735015,-0.9403407012218208,-2.714803878103786,-1.6898503721467093,2.945958908785685,0.0,0.25372400733286504,-0.23176917378368583,0.4602668798675053,0.8713797597614205,-0.08790854592971666,1.5570112698606235,2.4543213728494346,0.9391031099863855,1.97482277188162,-0.21789725190811143,-0.27910385252602915,-0.25596100286063606,0.5279868517095547,0.5914580757308951,-0.8880782761315613,1.5016203158316337,1.0846404884565317,0.7335148023929807,-0.6894782336945243,-0.6386403682432288,-0.017450999067227944,-1.8714524228581273,0.7335148023929797,-0.6894782336945261,2.5638645164434686,-2.619888018517583,0.14173925953558486,2.0012905324359083,2.56386451644347,1.0066729611909373,-0.9317252891563468,1.464162225501206,2.56605929038995
-0.24293183618960856,-1.3054797984625912,-0.12729604158256877,-0.8820582023124064,-0.8968298192121514,-0.09018621024974806,-0.07312724241271305,-0.41360839234902136,-0.20978220463185615,1.178580420848169,-0.6624462239517068,-0.4717831541161733,-0.8512470993161054,-0.7395848614125581,-0.6465362523609255,-1.495960377345344,2.2359017458916415,0.8469776643481594,-0.12056574306540516,-0.4277163376349105,-2.1383390627445253,1.2235431073866354,1.6508951732305284,-0.16529490122682156,-1.240670532280992,-0.8754039551269531,-0.13005896220157126,-0.1300589622015732,-0.8754039551269438,-1.3699286911412336,-0.883794942236352,-0.7395581104143671,-0.8560670395672199,0.05543153782387491,-0.950420026444547,0.34905063733575276,-0.12885355593748332,0.5349603097080957,0.0,0.6976110587930996,-0.5549854181571773,-0.03597412938373931,0.3431489975361747,0.9544859784798663,0.9544859784798844,0.38978314059605756,-0.824865267413802,-0.08462626736161828,1.044111772461063,1.219294729211554,0.6695600055156821,-1.0039208700287625,-0.7714621450646333,0.5618019666178496,0.5618019666178483,-0.9069821251612191,-2.0478069179718754,0.6519761393619995,1.926036543560207,0.28956879228002136,-0.7761563341876878,-2.1383390627445267,-0.8429090339900912,0.36596779582292904,1.6157068965607628,-0.42189285653097586,0.9759534132987991,-0.3950154211723919,-1.0119758237998282,-1.2480538783760649,-0.4543219435245959,-0.093418214633418,-0.6947069150028817,-1.0954495081334636,-0.1023061610759864,0.18870978075833802,-1.1825001654139065,0.9924058258848112,-0.9240207461174532,-1.1709571020898935,0.8728290611341004,0.17483874940371172,-0.6055777784143496,-0.4106488175883076,0.0,0.17162398430605158,0.5541094675830401,0.3753501247987212,-1.0044148375875912,-1.782965636677076,-1.2131917465475521,0.5816929215787303,1.4894023764807807,-0.3766563853433761,0.6355336513986585,-2.0478069179718754,0.6519761393619989,1.9260365435602067,0.008935075546305586,-0.8880782761315613,-0.6752142466824936,0.3164268082930253,-1.2845454344345362,-2.0907961573115075,0.0050793731596257274,-0.4702653166270502,0.8343277636705484,-1.2845454344345353,-2.090796157311509,0.2668076968311732,0.31189143077590215,1.1815712454267888,-0.4277163376349105,0.2668076968311741,-0.9960203372629909,-2.0618178979395285,-0.6172126908324426,-0.8292004994294926
-1.3536569582391196,0.06820385065203236,-0.12729604158256877,-0.5933774306065677,-1.6789376196235517,0.41836966704936357,-0.07312724241271305,0.3817324205036019,-1.8176734123980771,0.08708722321538191,-0.6624462239517068,0.8044072483851297,0.347512860769496,-0.7395848614125581,1.1676251721742086,-0.37099817358164533,2.1028464805833686,0.9386190431224536,0.7902937283785246,1.0147630110123673,0.42538041577805874,0.13337199748764275,0.3892354473470351,-0.16529490122682156,-1.8435595781910752,-1.4518350744338016,-1.723265815381735,-1.7232658153817353,-1.4518350744337951,-1.7689256341018702,0.467046107685877,-0.10323351198003747,-1.3923981968864418,2.2238691906163046,-0.0004805339415480027,-0.5498742916933096,0.18574993128650233,-0.7961468138596972,0.0,0.6436634150742662,-1.364323393612809,0.09626959906447523,0.4493813060175994,1.3462626545123528,1.3462626545123695,-0.6083241829986907,-1.0543266297078997,1.359529397406071,-0.02849867286430141,1.4267670080243133,-1.0232594220144509,-1.6122045161448897,0.03322959235036345,-0.9859570902335035,-0.9859570902335062,0.6425949167134613,-0.2791038525260295,1.5599132815846353,-0.8700628401410975,0.16503434354522084,-0.5896772024371196,0.4253804157780584,-0.28531372422574813,-0.48585597461596775,-0.4041156674404308,-0.8802720693541635,-2.7242169248041748,0.03577196694192354,-1.3442927755454486,-1.3153882413222697,0.47995395085733095,-1.623694407871558,-1.3136874838206154,0.3370952890752935,0.25644175675251796,1.0753222907337971,-0.026024517826590217,-0.3361184098499446,0.2283364043325497,-0.29506876577862035,-0.03375582004386016,-1.6311878927884744,-1.6898503721467093,2.945958908785685,0.0,-0.2388761308280157,-0.3190890228244332,-0.049233650545199355,-0.37914997180458737,-0.9354370913033964,-0.2897907410781602,1.602883923642928,0.7952700663664887,1.1684049220701314,-0.6446127035614964,-0.27910385252602915,1.559913281584634,-0.8700628401410974,0.4126973328928811,0.7020047325611387,-0.24973588514582956,-0.28482902557775625,-1.9572321800437062,0.7118396899224564,-0.045413738317378764,1.4341377530547768,-1.2104674987324608,-1.957232180043707,0.7118396899224564,1.6848539152847306,0.31189143077590215,-2.269374881833098,1.0147630110123673,1.6848539152847326,-0.4953470126495089,-0.9317252891563468,1.3353262682988563,0.6884005226566436
-2.045233216734301,0.9896551755637483,-0.12729604158256877,-0.8898488039614997,-2.2232953414253243,0.03242772660742395,-0.07312724241271305,-0.41359593519896304,-2.733407157063065,0.08708722321538191,1.210334078347855,-1.7479735566174763,0.347512860769496,1.5713617415607541,-0.6465362523609255,0.7539640301820535,-0.45067891860176684,-1.1603203782639393,0.6636040223079983,0.13690995068137446,-0.0758977167932548,1.2235431073866354,0.3892354473470351,-0.16529490122682156,-1.667830867164054,-2.0257256462837727,-1.4267432674359668,-1.4267432674359672,-2.025725646283778,-0.4315094342744117,-0.883794942236352,-1.6940450080658616,-1.6811918969814077,1.2945387679909781,-0.31712703144254617,-0.5498742916933096,2.387974341854402,1.1265634757382235,0.0,-1.2707599258957767,-1.5317937647598885,0.7400960324548432,0.06672075140532546,2.5605052749813755,2.5605052749813915,-0.41920841779312434,0.3364116312495183,-0.4385947028390702,-0.1333875562068479,2.0305144483667936,-0.5216264934825305,-1.2211099386614304,-0.14735057410539845,-0.5061660304002922,-0.5061660304002946,0.20015332650707288,0.31046383595591737,-1.1638981450832708,0.5279868517095531,-1.1282169388373813,-0.6636222509001054,-0.07589771679325599,0.3482356912445244,-0.3297329760564844,-1.3645291065188532,-1.3841202483806219,-1.2409197023599057,-0.4336287321492805,-1.0119758237998282,-0.6870239663082873,0.2038695405344181,-1.6298773419856516,-0.6947069150028817,-0.12969291473724534,0.685298600772906,1.191807621989148,-0.17851231998012831,-0.3022747784173189,0.1040635970671986,0.8727823493030772,-0.9403407012218208,-1.269982564350037,-1.3284261742359227,1.2676550455986888,0.0,0.5000240764133054,0.20483007142005077,0.7150171450738577,-0.37914997180458737,-1.782965636677076,-1.2131917465475521,1.7784949985218328,2.517564477542404,0.20610766503073769,-0.6446127035614964,0.3104638359559196,-1.163898145083271,0.5279868517095547,-0.3176989975306734,-0.8880782761315613,1.7400032583862433,1.2305307231483436,2.7515750392204947,0.01118072811396598,-0.6085517697148689,-0.40946471598754786,-0.5115380025735186,2.751575039220495,0.011180728113965126,1.1363076724806584,-2.619888018517583,-1.2173902970030384,0.1369099506813743,1.1363076724806591,0.5059996365774552,0.19836731962683504,0.013482944865249966,0.1498175621973228
-1.0258023834774042,1.033440152173639,-0.12729604158256877,0.5953647017299974,0.08129213566182225,2.039949369236337,-0.07312724241271305,-0.41360593774110854,-0.4104150699718114,0.08708722321538191,0.27394392719807403,1.4425024496357812,0.9468928408122967,-1.895058162899214,1.1676251721742086,-1.495960377345344,-0.4347936483989256,-0.09753741820714767,2.2213007557907316,1.9454884630193638,-0.6991244334847558,0.13337199748764275,0.3892354473470351,-0.16529490122682156,-0.12795285410818527,-0.6109985468789895,-0.6830434474192918,-0.6830434474192921,-0.6109985468789914,0.784410892005726,-0.2083744172752375,-0.4213958111972023,-0.31973588224799776,0.48665493468600607,0.43490840012233317,2.1469004953938775,1.1295603929584592,0.9786626842306971,0.0,-1.2827508116880988,-0.4331606497443073,-0.021601214445002365,-0.7209653476138886,-0.13754430949115595,-0.13754430949114715,0.30478358773182734,0.10892361872518444,0.7754909447511311,-1.3080177742206556,-0.12292305120218129,-1.8782345312331807,-0.8652987027777919,1.1754520111236264,-0.1770797617611184,-0.17707976176112078,1.0159972115801994,-0.2791038525260295,-0.2559610028606362,0.5279868517095531,-0.5598565422088573,-0.5044341939716829,-0.6991244334847581,-0.4358432579156532,-0.4159093512229065,-0.3757040816298478,-0.8417278141519414,0.5217525515402056,-1.1750921509568535,-0.5135003961813975,-0.23803843418299458,-0.6343049736305862,-0.8477361765528244,-0.385216630594015,1.1007383542663047,2.3460692315241105,2.285828698108552,1.1749418662971725,0.4311962970886927,0.5326148450435377,0.5808195705326528,-0.03375582004386016,-0.5475719074731628,-0.6055777784143496,-0.4106488175883076,0.0,0.5000240764133054,-1.1922875132319064,-0.4738174258891199,2.747174357110432,-0.5116728186165566,1.5570112698606235,0.05315211650816988,-0.28518970875968086,0.24648960267315825,-1.0713281552148812,-0.27910385252602915,-0.25596100286063606,0.5279868517095547,0.5948692692220477,-0.8880782761315613,0.9676115251723085,1.6956123904144522,0.7335148023929807,-0.6894782336945243,-0.6386403682432288,0.3847829577572193,-0.2604732091484676,0.7335148023929797,-0.6894782336945261,-0.2733829398795687,0.31189143077590215,0.5914012744016796,1.9454884630193638,-0.27338293987956813,0.005326311963973138,0.19836731962683504,1.7949205008518287,3.137175942369403
