H_0_red[-1.1],H_0_green[-1.22],H_0_red[-1.24],H_1_green[0.7  0.23],H_1_green[19.15  0.2 ],H_2_green[1.61 0.08],H_2_green[19.79  0.06],H_2_red[10.62  0.06],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-1.918963149929113,1.762701000545723,1.9785166152439744,-0.4260081006829851,-0.14339587647053986,-1.1789448395730162,-0.09374711650189894,-0.504925662952791,-0.30971037586164735,-0.15010466427525984,-0.6958763060805598,0.029603988176775987,-1.1367567698206027,0.19102271750318775,-2.3314242311449647,-0.5618531505715862,-0.23914221660691337,0.7087585764045471,0.4345856828966516,1.0765913975489292,-0.36223949101849234,-0.36222984174057865,-0.2460627460628691,-0.017432394951953645,-1.4011353550981793,-1.7474964994485167,-1.7474964994485167,-1.4011353550981753,1.8148118230858221,1.2713762284994936,0.45290027815677014,-0.15223397694457774,3.196440328637519,1.0303100500195062,3.264494190345326,3.2458954290164264,-1.1798062391539017,0.0,-2.01542711176908,-1.4333200856643697,1.9665926622226484,0.17201997257148602,0.3633890517065075,0.36338905170650626,-1.3705124656323648,-0.5385773103909655,2.2749512210991076,-1.6399773709426517,-2.265504508081142,0.6652709996323452,-0.737250002615109,3.4300068431028685,-0.11204881235069479,-0.1120488123506944,2.069351068573646,1.1001665142445676,-1.4207281278852502,1.0018541091949211,-2.2521040792822866,-0.76405830813493,1.0765913975489276,1.5643460972550502,-1.5425292257753704,-0.4107245735587661,0.6512635961333175,-2.4686799089020828,-0.7604738083208145,-2.2681472491917627,-3.1435998382924306,0.026908151243034736,-2.3396251080280788,-2.8727935132811733,1.3441491610580159,-0.6283185211463963,-0.45320439662825796,1.5286063727141233,0.28170513709634176,2.0544012792272768,1.5992353041874967,1.3032921911186741,-1.7155922227002585,-1.8982174909897436,-0.3187246356070561,0.0,-0.8305354583928648,-0.5805542179259614,-0.5725129290440603,0.07366007366011046,-0.7854290456296122,0.42323039045647154,1.3461240436978879,0.22247812066253114,1.6875632966419936,-1.5595491758044921,1.1001665142445647,-1.4207281278852493,1.0018541091949218,0.3986484984114122,-1.2649236822101588,1.1286849714709841,0.3764240826919813,2.5179797855045956,-1.4468408110779014,-0.2858490984121237,0.374061414979372,-1.7354623230054496,2.517979785504597,-1.4468408110779027,1.1958199522271062,-2.798294351168494,-1.5024229028512592,0.43458568289665167,1.1958199522271062,0.5656025701736458,-0.8433766958319382,0.6295693959462654,1.2820493948806444
-0.601419814486916,1.4845695166598831,1.4191077305290885,-1.784950849608719,-0.14339152928551907,-1.0332449131392138,-0.09374684363269888,3.3929328790579714,0.6067622894946171,-0.15010466427525984,2.6835386448573404,0.029603988176775987,-2.187186765162168,0.19102271750318775,-0.7709146995434661,-0.7931283595893845,0.15675057669166678,0.8551678780595419,0.09862742920779045,-0.25041418222080514,2.2430061198827174,2.5091687577504316,-0.2460627460628691,1.4483248408764697,0.2508731074741461,-0.5510103222048991,-0.5510103222048994,0.2508731074741613,1.8633064058014084,1.2713762284994936,0.8142887440482119,-0.03350787356087145,1.1264249650021705,0.08817134451241704,3.264494190345326,3.2458954290164264,-0.08913198869963675,0.0,-1.3451834151204767,-0.7325814058816609,2.248256714976256,1.1348029958678918,0.28152096233158175,0.28152096233159224,-0.7450101143415062,-0.3685758673270681,1.8498786623248114,-0.6794692908931714,-0.9061328991593661,-1.9839703816033931,-1.0162944554747366,1.325188398470864,0.5308793059780478,0.530879305978047,0.9584193186392953,-0.24530739844642035,-0.39074765600048383,1.0018541091949211,-1.9914961475409696,0.6222003391119704,-0.2504141822208047,0.06335122925847857,-0.1768807553077458,0.3024743498747338,0.06498280102711093,-3.074868405415772,0.5095321891126603,-1.1285118681321464,-0.7543883834945019,0.1751548415040351,-0.9628557541332955,-0.7775257124595788,0.8483657791663846,0.5841664865135039,0.5142369279586109,0.7362775684954461,0.4455520503425912,1.4593974917135832,1.2329441430891899,-0.9344553496795553,-0.7292856298720528,-1.1203064739275317,-0.3187246356070561,0.0,-0.4713313533292841,-0.5805542179259614,-0.10309122957871528,0.07366007366011046,0.25681917474399346,0.8107752505203233,0.9207913945409092,0.5710968815034471,0.8524117611176518,-1.1212853887884024,-0.24530739844642446,-0.3907476560004829,1.0018541091949218,0.3406949720577022,-1.2649236822101588,0.9540865494316113,-0.16222500846501578,-0.6167462906031513,-0.46418344970792175,-0.2858490984121237,0.2548067779099045,-1.3148543290084587,-0.616746290603151,-0.46418344970792014,0.7179273944349641,-2.798294351168494,-1.690296810710903,0.09862742920779045,0.7179273944349623,0.5656025701736458,0.5657111375118848,-0.130864747302271,-0.1015105756427705
0.8374245446706121,-1.8354074077242806,1.0392594524686276,0.7234061115414822,-0.14339592970938653,-0.29631627527408444,-0.09374711630590465,-0.262577321355879,-1.2261830412179118,-0.15010466427525984,0.9938311693883902,1.0837000917826332,-0.6115417721498201,1.6623040735915706,0.009340066257283392,0.3285419374361528,0.6908179881628677,-1.3651433478005626,-1.1790557442372456,1.433549604416178,-0.36223949101849234,-0.36222984174057865,-0.2460627460628691,-1.2677604914966267,-0.9630765841248399,-0.7505530837710855,-0.7505530837710852,-0.9630765841248322,-0.7128010133218877,-1.822662055311039,-0.9926535854089973,-1.042679752322375,-0.11558425317903936,-0.8539673609946722,-0.3777629870026952,-0.3864668000262179,-1.4524748017674727,0.0,0.0971183439925565,-0.5740877588547308,-0.37249656753472676,-0.3110496558951473,-0.26678636661156324,-0.266786366611562,0.6119557735229533,0.05270807420730925,-0.0067232535417114095,-1.0876757146494973,-1.444851018716601,1.6719885462372106,0.5967333409526115,1.6401654839051452,0.05021769924151279,0.05021769924151316,1.3851154907248915,1.1001665142445676,-0.39074765600048383,-0.7817746819291489,0.2723498343690437,-0.21072163935827395,1.433549604416176,1.4125584213863636,-1.4039645509876346,-0.9957008196602435,0.19240251788819504,-0.3724492000212382,-0.10323960312384003,-0.4447306394963769,-0.3119860624477521,0.5001499618136724,-0.43693656055304986,-0.3584721522952599,1.0800200607829802,-0.5630669796670361,0.2430161652771108,1.4779621023095817,0.9566817477976856,0.5587969606000865,1.0497985625400363,0.18441842071955938,-0.7292856298720528,-0.3423954568653196,-0.3187246356070561,0.0,2.5819035397111523,1.9605059933943556,3.8869932158767178,-0.3860803860805792,-0.7854290456296122,0.03568553039261985,0.7326880198229242,-0.1840208374446687,1.1384442830377843,-0.463889708264268,1.1001665142445647,-0.3907476560004829,-0.7817746819291478,0.14360749910091392,0.6377177566821294,-0.08970178234913155,0.9858313702238692,-1.661654982639068,0.5184739116620617,-0.2858490984121237,0.332869131632091,-1.1160062682816356,-1.661654982639067,0.5184739116620625,0.59937262116697,0.3443609387684086,0.5158801518525882,-1.1790557442372458,0.599372621166969,0.5656025701736458,0.5657111375118848,-0.46727460163195916,-0.4474916159158018
1.1093565016944147,-1.3806977289031825,1.0426016158923233,-0.10195844327572254,-0.1433945428991783,-0.12314105950404022,-0.09374711579647665,-0.1885988165125087,-0.30971037586164735,-0.15010466427525984,0.9938311693883902,0.029603988176775987,-2.187186765162168,0.19102271750318775,-2.3314242311449647,-0.7956114204796825,0.22334108483022502,0.8503780612466284,-0.30798168710388224,-2.456772408902691,-0.36223949101849234,-0.36222984174057865,-0.2460627460628691,-2.11452608930037,-0.6965308957542822,-0.8179019150646175,-0.8179019150646168,-0.6965308957542768,-2.029998776602949,-1.049152484358406,-0.6312651195175555,-0.8052275455549623,0.4364198437903875,-0.38289800824112863,-0.3777629870026952,-0.3864668000262179,0.4562051365274957,0.0,1.4840355121687312,-0.7546915790783215,-0.8088001405589327,0.5702231663184906,0.2881949148611733,0.2881949148611721,0.09608823885226252,1.8680294845319374,-0.6811760802238641,-2.5480255366205826,0.49734043326553273,0.28529854957743106,-0.5729822307772829,-0.41203592367863906,0.30169227109440916,0.3016922710944098,1.2063084317199513,-0.24530739844642035,-0.39074765600048383,1.0018541091949211,1.2577404794339528,0.5442672612275282,-2.456772408902689,-2.432291913241483,-0.9220909000203144,1.064650922377662,0.7088306793794137,-0.8239149795165576,-0.4153952337088357,-0.21680356328445372,0.7388687757542036,0.349021041192544,-0.75516791972581,-0.3584721522952599,1.7242581304388336,0.9714512842573335,1.0826492196353021,1.0802680232037245,0.9727342672855962,0.3474531284687822,1.78238088473665,-0.9344553496795553,-0.7292856298720528,-0.7313509653964256,-0.3187246356070561,0.0,2.312500460913467,-0.7300283480036271,-0.3378020793113878,-0.3860803860805792,-1.2023283337790545,-0.35185932967123185,-0.08387005258517788,0.42856161134056064,-0.4240219408900349,0.4126378657679113,-0.24530739844642446,-0.3907476560004829,1.0018541091949218,-0.03638708414987866,0.6377177566821294,1.3965795148925815,-0.7182389990799742,-1.661654982639068,0.5184739116620617,-0.2858490984121237,0.9389308993949722,-1.2501445571457,-1.661654982639067,0.5184739116620625,0.1223926748204948,0.3443609387684086,0.1733031550469367,-0.30798168710388224,0.12239267482049382,1.6957670434185026,0.5657111375118848,-0.5347414130771988,-0.6670985288469989
1.1929227766503836,-1.3929016877705316,-0.7733702718157772,-0.9754887728273227,0.1065190572940511,-0.7445240762835094,-0.09374711649682091,-0.5031567950788459,-0.30971037586164735,-0.15010466427525984,-0.6958763060805598,1.0837000917826332,1.4893182185333105,1.6623040735915706,1.5698495978587825,0.8104991176514357,1.4518940864350776,-0.5750687005459473,-0.5199342749723167,-0.9643907503252125,-0.36223949101849234,-0.36222984174057865,-0.2460627460628691,-1.1401724453598827,-0.4148038109173104,-0.19907668243336565,-0.19907668243336576,-0.41480381091730195,-1.1280183583549244,-1.049152484358406,-1.3540420513004392,-0.9239536489386686,-0.5672239688812979,-1.3250367137482177,-0.3777629870026952,-0.3864668000262179,-0.08913198869963675,0.0,0.7432036454879717,-0.07112547432215376,-0.5225279342767504,0.1574983157171997,1.4196171034373886,1.4196171034373872,-0.3658580115470174,-0.11079471870076057,-2.011747655227598,0.03489063124683597,1.102248025295697,2.983829321502594,0.7677948324488478,-0.7252823045159018,1.8000357299967078,1.800035729996708,-0.6552502721360466,1.1001665142445676,-1.4207281278852502,1.0018541091949211,0.7058447968517704,-0.48576056704201087,-0.964390750325211,-0.7442378125151674,0.17246585328777586,-0.6735166000824885,0.4451269650333001,-1.7684592031152133,1.9550647943176243,0.23905058913939267,0.4402173439044627,1.57184233178363,0.3234688976808085,0.47963496803337785,-0.00517793011401705,-0.03685789921670906,0.13885481544809128,-1.107643327074705,0.5214497035981882,-0.33096026545279833,-0.5985116624023444,-0.9344553496795553,-0.07174790131991572,0.04656005166578644,-0.3187246356070561,0.0,2.312500460913467,-0.7300283480036271,-0.3378020793113878,-0.3860803860805792,1.090617751042878,0.03568553039261985,0.5134986796709621,2.313704491482721,-0.9626993283912675,0.19350597225986646,1.1001665142445647,-1.4207281278852493,1.0018541091949218,0.7257833982805462,0.6377177566821294,-0.2775947817019665,-1.034613151762544,-1.661654982639068,-1.4468408110779014,-0.09029493168216927,0.6963058796274493,-0.24711648192030103,-1.661654982639067,-1.4468408110779027,0.9876122151655357,0.3443609387684086,-0.7816433229423331,-0.5199342749723168,0.9876122151655343,0.0005203335512174847,-2.2524645291757612,-0.40969676117937787,-0.2501003276758198
-0.1694468078858159,0.12600695716585672,-0.5147888623283584,-0.18969547009577906,-0.14339567195890218,0.06981499259589342,-0.09374711474485692,-0.11193117433402278,-0.30971037586164735,-0.15010466427525984,2.6835386448573404,0.029603988176775987,-2.187186765162168,0.19102271750318775,-0.7709146995434661,0.511955072057743,0.6031586271350386,-0.9610318363453452,-0.5340442181876084,-0.05804173497726803,2.2430061198827174,2.5091687577504316,-0.2460627460628691,0.7247436940279282,0.35948428073287386,-0.09761062971614962,-0.09761062971615032,0.3594842807328693,0.5552537493662446,0.49786665754686044,0.09151181226532827,1.5692945221191634,-0.5672239688812979,-1.3250367137482177,-0.3777629870026952,-0.3864668000262179,0.4562051365274957,0.0,-0.3331804593666745,0.5243679121397361,-0.40229686524308433,-0.7645200632454854,-1.2016764246756184,-1.2016764246756253,-0.529996220423906,-0.8505551476373215,-0.856824429811749,0.7221456950197814,0.6502450604313537,-1.442314123513729,-0.8869998222778929,-1.0677546533718172,1.4716031113729344,1.4716031113729355,0.35024718247314235,-1.5907813111374112,1.6692132877690498,-0.7817746819291489,0.05467017542049179,-0.9908717910185546,-0.05804173497726709,-0.3738464533432314,0.9371974402328103,1.5139253956784418,-0.16303865948832022,-0.5514067443345573,-0.41295005339443863,-0.21680356328445372,-0.35618647436151335,0.9323998560404405,0.3201190939000426,0.47963496803337785,-0.05391990620063879,0.402389239454259,0.4158905196896671,0.9254121327581237,0.5135604631907997,-0.6122394587861545,-0.7816572429514979,-0.9344553496795553,-0.07174790131991572,0.04656005166578644,-0.3187246356070561,0.0,-0.4713313533292841,-0.7300283480036271,-0.3378020793113878,-0.8458208458212689,0.25681917474399346,-0.7394041897350835,0.8389555028012814,-0.024915334762482547,1.169648781848073,-0.025625921248178373,-1.5907813111374136,1.66921328776905,-0.7817746819291478,-0.28064677838318836,0.6377177566821294,0.3253522578351034,1.3134616049375505,-0.6167462906031513,-0.46418344970792175,-0.2858490984121237,0.08773491529152166,0.4878137635307163,-0.616746290603151,-0.46418344970792014,0.48276731509902865,0.3443609387684086,0.03185152742033736,-0.5340442181876094,0.48276731509902765,-0.5645619030712109,-0.8433766958319382,-0.4274414567923721,-0.7519549313560686
-1.5694006705607382,0.44048298635384286,-0.5091247651589321,-1.5461533252784179,-0.14339512050991296,-0.43265397264492567,-0.09374711650178669,-0.5049237995386925,1.5232349548508815,-1.6253414552520233,0.14897743165391522,-1.0244921154290811,0.4388882231917452,0.19102271750318775,0.7895948320580328,0.11069698231924492,-0.6019146243949585,-0.4020238475154291,0.24791973161476338,-0.5189432479736583,-0.36223949101849234,-0.36222984174057865,4.064004064006096,-0.7681589475148379,-0.9479867973910484,-0.7189634100632772,-0.7189634100632775,-0.9479867973910506,-0.02861713679984058,0.49786665754686044,-0.26987665362611357,-1.5769472175490533,1.1264249650021705,0.08817134451241704,3.264494190345326,3.2458954290164264,2.092216512208903,0.0,-0.4707281097498272,-0.6029825141721403,-0.9634108174532504,-1.510771602545069,0.7004959288062317,0.700495928806228,-1.0444526606910693,-1.1109906463590724,-0.5795254673749909,-0.7773029081775111,3.203932164760185,-1.8741937134937066,-1.7538249999587658,-1.0666154545013657,0.847566612592784,0.8475666125927847,0.49263019336906777,1.1001665142445676,-1.4207281278852502,1.0018541091949211,0.3277889582504255,0.4184486802894292,-0.5189432479736603,-0.24038581280647586,0.04294765898926053,0.23616814543837897,1.158692560174466,-0.3396315919995139,-0.4973914807429774,-1.3564389443440696,-1.323418911645542,0.8666155721643741,-0.7317192932604487,-0.7775257124595788,0.5183802395531159,0.4745148941219413,0.711724244444103,0.9119218424466297,0.702846424736965,0.1922587798107412,-0.41536608185319096,-0.9344553496795553,-0.4005167655959843,-1.1203064739275317,-0.3187246356070561,0.0,-0.4713313533292841,-0.7300283480036271,-0.3378020793113878,-0.3860803860805792,-0.9938786897043334,0.03568553039261985,0.62908269923374,1.1154376473911987,0.05962728051598519,0.4126378657679113,1.1001665142445647,-1.4207281278852493,1.0018541091949218,1.7966932421775024,-1.2649236822101588,0.35308862351346504,1.030313731891023,-0.6167462906031513,-0.46418344970792175,-0.2858490984121237,0.4012646105651567,0.15199054332556883,-0.616746290603151,-0.46418344970792014,0.49880196257718507,-2.798294351168494,0.2874510807722143,0.2479197316147634,0.49880196257718507,0.0005203335512174847,0.5657111375118848,-0.19842397903716183,-0.4809971482369794
-1.3943743646987923,0.8179941472379013,1.4430282546209434,-0.9799511216041803,-0.14339592946227975,-1.1199444956893827,-0.09374711650205075,-0.504925667306169,-2.142655706574176,1.3251321267015037,-1.5407300438150349,2.1377961953884905,0.9641032208625279,1.6623040735915706,0.009340066257283392,-0.40350692276133454,-0.877998730053941,0.37956704757919696,0.6474991629553754,1.2189681167200435,2.2430061198827174,-0.36222984174057865,-0.2460627460628691,0.45918891996020594,-1.1203212979018626,-1.3332831965524332,-1.3332831965524334,-1.1203212979018529,2.238425308201868,0.49786665754686044,0.09151181226532827,-0.3303231320201372,0.4364198437903875,-0.38289800824112863,-0.3777629870026952,-0.3864668000262179,-1.4524748017674727,0.0,-2.170018699284703,-1.000533383500674,2.428074806073088,0.5238453664183857,-0.006900161133769778,-0.006900161133774458,-0.46457074851401314,0.3172484394790876,1.0830977814630651,-0.9605961916724327,-0.5854328044920097,-1.2291769995456436,-0.7327193719667769,1.146988896957737,-0.3888996475562439,-0.3888996475562457,1.5798797992547546,2.4456404269355585,-1.4207281278852502,-0.7817746819291489,-2.5771486069476883,-4.444222278308753,1.2189681167200432,1.1555648296945666,-1.180186282922196,-1.6235473923451165,0.7935910815604258,0.7346125821151995,0.19283502512232262,-0.4447306394963769,0.24111638933796847,-0.14373803870846022,-1.7735082690786423,-0.7775257124595788,1.6276353204880307,-0.05166992695240468,0.9660126780829421,1.102491410233469,0.6026781117069774,1.068173753330935,1.2329441430891899,0.18441842071955938,-1.38682335842419,-0.7313509653964256,-0.3187246356070561,0.0,-0.4713313533292841,-0.7300283480036271,-0.3378020793113878,-0.8458208458212689,0.8821681069681568,-0.7394041897350835,0.99154137355617,-0.2566487769756756,1.5461367187699797,-1.1212853887884024,2.445640426935554,-1.4207281278852493,-0.7817746819291478,0.3159779263408901,-1.2649236822101588,0.8569610321662064,0.49387704738243854,0.4281624014327661,-0.46418344970792175,-0.2858490984121237,0.9594471763336461,-1.0659488076162813,0.42816240143276496,-0.46418344970792014,0.7677725917859438,0.3443609387684086,1.1294327924944911,0.6474991629553755,0.7677725917859438,0.5656025701736458,0.5657111375118848,0.6214364104569763,1.2299701435553356
-1.2236068901160435,0.6622468724990498,1.4629129928888387,-0.6052721854869226,-0.14338004811887894,-0.550058938641606,-0.09374707775974009,1.4037877263076335,-0.30971037586164735,-1.6253414552520233,0.14897743165391522,0.029603988176775987,0.9641032208625279,1.6623040735915706,1.5698495978587825,-1.7842077884554697,-1.6902420160929545,0.338559135739175,0.4577988152831014,0.7579485921282899,2.2430061198827174,2.5091687577504316,-0.2460627460628691,-0.7023970032734537,-1.1862703042956961,-1.4892827466878436,-1.489282746687843,-1.1862703042956884,0.3687740733116669,0.49786665754686044,0.09151181226532827,0.20394433320654115,2.0135744065601773,0.5592406972659606,0.284465590696945,0.2739626961633538,-0.36180055131319816,0.0,-0.8946117866052479,-0.9375070168700487,1.233231156855447,0.4691223709266141,0.13751702723865644,0.13751702723864706,-0.9701460270679908,-0.054059890175177455,1.0978107651423397,0.15504136688546574,-0.8905942235271276,-2.12876806014191,-0.5147102286090286,2.0901578750965446,-0.548499530438366,-0.548499530438366,1.2251029220980374,2.4456404269355585,-1.4207281278852502,-0.7817746819291489,-1.2022465755972396,-1.1049592793172143,0.7579485921282885,0.6034246393317472,-0.26577784373302665,-1.4846812859260257,0.8952571491394693,-0.645139128947402,-1.4749696020654883,-1.3564389443440696,-0.7543883834945019,-0.2381243704373816,-1.7098619972440903,-1.1965792726238977,0.7530169204271531,-0.6195876791678032,-0.5538645987535583,0.9510792628966666,-0.3055806759622406,1.2460678307853112,1.5992353041874967,-0.9344553496795553,-1.38682335842419,-1.5092619824586375,-0.3187246356070561,0.0,-0.4713313533292841,-0.7300283480036271,-0.3378020793113878,-0.8458208458212689,-1.2023283337790545,-0.7394041897350835,1.3257313725741302,-0.242514330481778,1.9947144519191695,-0.6830216017723129,2.445640426935554,-1.4207281278852493,-0.7817746819291478,0.21438746033482664,0.6377177566821294,0.4734434869942166,0.9713660945496219,-0.6167462906031513,-0.46418344970792175,-0.2858490984121237,0.6778154421629716,-1.2660671838570998,-0.616746290603151,-0.46418344970792014,0.7413585385508831,0.3443609387684086,-0.6653109497639451,0.45779881528310146,0.741358538550882,1.1306848067960742,-0.8433766958319382,-0.01108805191455785,-0.24973613710711137
-0.5125830682606553,-0.5076671777440679,-0.14460568872562515,-1.0546280959206804,-0.14334972735407234,-0.7361473152278072,-0.0937471151422842,0.36679108802900673,0.6067622894946171,1.3251321267015037,0.14897743165391522,1.0837000917826332,-0.6115417721498201,0.19102271750318775,-0.7709146995434661,0.022419495786329544,0.38068004166033814,-1.685618151227096,-1.084534296676734,0.45179759506502076,-0.36223949101849234,-0.36222984174057865,-0.2460627460628691,-0.7876086691095143,-0.5198184981820712,-0.5039734505670358,-0.5039734505670361,-0.5198184981820605,-0.5542988699987395,-0.2756429134057727,0.45290027815677014,0.20394433320654115,0.4364198437903875,-0.38289800824112863,2.602265612645686,2.5854659328268546,0.4562051365274957,0.0,0.17440831502904466,-0.1373179783516248,-0.7855150525522397,-0.685672210309071,0.9620457207012754,0.9620457207012775,-0.4419277876622024,-0.44537344160653886,-0.8750664087917845,0.4734165929533381,0.9591522163443902,-0.46539706169442063,-0.8426092999306737,-0.5458537703013042,-0.5060491238503255,-0.5060491238503244,0.32570670902793797,-0.24530739844642035,-0.39074765600048383,1.0018541091949211,0.5694832909313909,0.6315275324059264,0.45179759506501743,0.8576329489598138,1.0845493559980832,0.14875947051679472,-0.06486768574498608,-0.8476904754318723,0.20800037565656315,-0.6726577157083001,-0.2566359970782667,0.9465191204456084,-0.09860637869569437,-0.3584721522952599,-0.4659172325447506,0.46129436324755324,1.0360045547013323,0.08704631637842508,1.483045287916953,-0.19164771888553975,-0.23222050130403754,-0.9344553496795553,-0.4005167655959843,-0.7313509653964256,-0.3187246356070561,0.0,-0.4713313533292841,-0.5805542179259614,-0.10309122957871528,0.07366007366011046,0.25681917474399346,0.8107752505203233,0.9029806061349136,0.4538127917172298,0.9124947616250367,-0.2447578147562232,-0.24530739844642446,-0.3907476560004829,1.0018541091949218,-1.8560250410933747,-1.2649236822101588,0.9719960186163713,-1.0050934944530399,-0.6167462906031513,-1.4468408110779014,-0.2858490984121237,0.6031225570582412,-0.5229125241296965,-0.616746290603151,-1.4468408110779027,0.8275427149681968,-2.798294351168494,0.5461912559174655,-1.084534296676734,0.8275427149681958,0.0005203335512174847,-0.8433766958319382,-0.8737390355171155,-0.9533523158518435
