H_0_green[-1.1],H_0_red[-1.24],H_0_green[-0.94],H_0_green[-1.21],H_1_green[0.69 0.24],H_1_red[-0.42  2.95],H_1_red[27.75  0.04],H_1_green[11.93  0.13],H_2_green[1.53 0.08],H_2_red[11.18  0.12],H_2_red[16.61  0.02],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-1.9455283469821012,1.0442348062022158,-0.1271871853974593,0.6678551405806773,-1.017267782811366,0.41859067733520045,-0.07312724241271305,1.9605063044463962,-0.30214871583714037,0.6372001858077406,-0.14138699582625733,0.596433917430887,-0.5885564253038151,-0.55087706635163,-0.7929111642594098,0.9068862164149303,-0.5990282859018818,0.8116375877817134,-0.7328381303017392,-0.8379628237249781,2.008599403199412,7.293209582475936,-0.4026024160607507,1.2026001253742564,-0.8941455259981278,-0.16529490122682156,-0.6503947900281608,-1.1286299974271823,-0.48404545926808007,-0.4840454592680807,-1.1286299974271792,0.32372509851760595,-0.23420800620867976,-0.12805895980888507,-0.9516705682414237,-0.01409111823818968,-1.0307587009485857,1.4420120780700167,0.5233956920872258,1.471442110665641,0.0,-1.2729389586234008,0.27632918069053924,-0.15430824311743677,-0.8680771957987244,0.49370349551963316,0.4937034955196278,-0.34212504019753054,-0.7454093130518495,0.48002094352898145,-0.5955436160634975,1.000191390059701,-2.6437163208692653,-1.188024670435368,0.048598771946615923,-1.0239690994509105,-1.0239690994509123,1.0458052701963187,-0.19442351404547106,-0.34319990802320893,0.5040526300347223,-0.46362706840401363,-0.382951294585176,-0.4026024160607495,-0.13331984383039344,-0.19337096990841324,-0.02886738829632567,-0.277934540650453,-0.5416923532244121,-0.1608146582794327,-0.9561712525712173,-1.1712383622877423,-0.44606468860053894,-0.6724913964730908,-0.9291531628404572,1.1869342475962708,0.7023234298240595,0.0713414110764814,1.3405397295223085,-0.4011697012027214,7.215491723552882,0.3366603830406293,0.8460091334447112,-0.1726366827276539,-0.5543908243394797,-0.4224524549534127,0.0,-0.8654542184686358,-0.968947581291827,-0.7153882413005573,-1.0995120210558107,3.4606039046380874,-1.2463331824067705,1.0573573052196967,-0.16043354782102778,1.2381071330851157,-1.4766902503622688,-0.19442351404546881,-0.3431999080232096,0.5040526300347242,0.9565543290287701,0.7196593439570458,0.40608257314570906,-0.7440140764840435,0.07007159306348741,-0.6072972035694272,-0.6444113027173604,-1.9651822267931323,-0.2636810986841177,0.07007159306348798,-0.6072972035694281,-0.01272923842034083,0.31723997911524016,-0.6233861513349932,7.293209582475938,-0.012729238420339847,-0.4837238447979957,-1.965908602641815,7.098649401136841,5.435961959843586
0.5489416162543392,0.1820048591474944,-0.1271871853974593,-0.8666540969402311,-0.9013287979405795,-0.2623994497560134,-0.07312724241271305,-0.40017551439187554,-0.5796624680472429,-0.8241834750450692,-0.14138699725065834,-0.5192832614448023,-0.5885564253038151,0.7082705138806671,-0.19183334619179263,-1.071009475998143,0.29832085951288956,-0.9060494647844642,0.7672212800752832,1.1130601989545534,1.2821015719483804,0.4609216724672938,0.6288364049613923,1.2026001253742564,1.5420770665764814,-0.16529490122682156,-0.2519127681734262,-0.08171174048094534,-0.7664635587756673,-0.7664635587756679,-0.08171174048094058,-0.46067538200838437,-1.510471924099456,-1.316952018775324,-0.6390886650671277,0.3970116056006378,0.37622636211914345,-0.57358844741075,1.8223843404357203,-0.4061446549801066,0.0,0.41142092266923985,-0.7798905032948689,0.17932020342126118,0.41347914393813706,1.0786116989666568,1.078611698966657,-0.48725711625823326,-0.2849969789857659,-0.2523238699182129,0.6277217966220654,0.9556955431759916,0.45998567470251767,0.15080133224120273,-0.28610250278175914,1.1240656977430403,1.1240656977430379,-0.07657103670905936,-0.19442351404547106,1.4245146867264757,-0.869308159045394,0.009915525354996159,2.024140212229114,0.628836404961392,0.08955821534262248,0.13194777825604723,-1.0969521701882585,-1.796194029861253,-0.11976200632745448,-0.20896717843949922,-0.2965008104303407,0.15548970688088345,0.6709492517872214,-0.532260736652535,-0.025631811388702432,-0.8575707345693221,1.352050888607052,1.1882251988944128,-0.99630220008876,0.5809211239312897,0.22607457168240183,0.04566198298711972,-0.9410663394497352,-0.8631834136382694,-0.5543908243394797,1.3825716707566236,0.0,2.2930875086652804,1.9761370309846151,2.58557247941416,2.2344921718230992,-0.8401946980010739,0.5700283547441818,1.9740187790172423,2.098530416902396,0.6727769114661691,-0.2670267772986238,-0.19442351404546881,1.4245146867264735,-0.8693081590453936,-1.0799213580368052,-0.8910068068039619,0.08241378352139198,-0.3365464876471268,-0.6232683804068144,-1.9828619538230723,-0.4208683718126507,0.7430446101027488,-1.0379268650975992,-0.6232683804068149,-1.9828619538230727,1.449538247989521,-2.821766130025034,0.12414149474988928,0.46092167246729465,1.4495382479895256,0.018707552008761986,-1.965908602641815,0.3732381034001421,0.2959371738034823
1.0680215112918523,-0.225361601482825,-0.1271871853974593,-0.867627423697889,0.15460814219983457,1.2028007015268873,-0.07312724241271305,-0.4027064502720384,-1.0343207427475927,1.1117894176478158,-0.14138699725065834,-1.077141850882647,-0.5885564253038151,0.7082705138806671,-0.7929111642594098,-0.6754303375155283,-0.5990282859018818,-0.3334871139290717,-1.3142647282071185,-0.024290059201152837,1.0892735995525926,1.4315628467876453,-1.2037443135528503,1.2026001253742564,1.5420770665764814,-0.16529490122682156,0.15332601454269687,0.19085497357207062,-0.3343614194929988,-0.3343614194929983,0.19085497357207004,0.002934260354683946,-1.510471924099456,-1.6141752835169336,-0.5609431892735537,-0.512112703688655,-0.6126831393513188,-0.57358844741075,-0.45084579417414494,-0.09321352737248799,0.0,0.1086974299032712,-0.7130717590717149,0.6431881228259276,0.7210008142906975,0.06201643340071826,0.062016433400717545,-0.26350993357918684,-0.0711673173064872,-0.5931053236183511,0.42683943994094536,0.13033891313852106,0.7908646084918642,0.39322373633201724,-0.48507499292816614,1.6016761762672922,1.6016761762672902,-0.33802781503743123,-1.3190887645238814,-0.34319990802320893,1.8774134191148422,-0.4634373974843253,-0.6255246705137002,-1.2037443135528496,-0.011107235608675266,-0.15565092785442175,1.2708573691964578,0.10099220352825992,0.7613291694363362,0.14927904886724758,0.0333344106400976,0.0891533034224524,0.28035820275625584,0.0018092230895815915,0.27554197242854916,-0.5071992297098716,-0.23430083262244392,0.009868202139114567,-0.6081480789782148,-0.9329621387612833,-0.44369785574677567,-0.09983721703963506,-0.04752860300251199,-0.5179100481829616,0.15222256532711104,-0.4224524549534127,0.0,2.2930875086652804,1.9761370309846151,2.58557247941416,-0.4327111824800288,-0.05823131570304461,-0.33815241383129435,0.7063407359441516,1.240590665270698,-0.09389909548399811,0.3378049592331987,-1.3190887645238774,-0.3431999080232096,1.877413419114842,-1.7228609808517452,0.7196593439570458,0.4467059542315689,1.2225462730224852,1.4567515400040936,0.08048517155739415,2.0030074855648574,2.161510931865111,-0.4404182816276168,1.4567515400040936,0.08048517155739418,0.08431925227668065,0.31723997911524016,0.17303235200544434,1.4315628467876467,0.08431925227668098,0.018707552008761986,-0.8526832493386186,1.4062521418029765,1.1712960691759675
1.3612577926288454,0.18332741918965723,-0.1271871853974593,0.6702928674310414,1.8532715528975379,-0.9072133468357431,-0.07312724241271305,-0.4027302715868588,1.199394077831002,-0.8224738515648937,-0.14138699725065834,-2.192859029758336,0.31469751720326433,-1.1804508564677785,-0.7929111642594098,0.11572793944970103,-1.4963774313166531,-0.9060494647844642,-2.005866470099119,-1.08736875395142,-0.46415662731437146,0.02303716956810666,-0.3872195664305236,1.2026001253742564,0.3239657702891767,-0.16529490122682156,0.28859827041346553,0.6402108252686588,0.5033216479869854,0.5033216479869854,0.6402108252686605,-0.39065937660624545,0.40392395273670834,0.16916430493272466,0.8847481129075653,-1.2591450818643528,-0.6287629686435218,-1.0774885787809416,-1.100340118348392,-1.8143347292144112,0.0,0.9195818123446801,0.5121420227553024,-0.34901604284559395,0.15429088637937388,-0.3556564250645332,-0.3556564250645378,2.3098005670108197,-0.6856221485115042,0.3951931940635123,-0.7886720881748964,-0.3341214470747371,-0.20032754640687478,0.8284690168914827,-0.6437063474991774,0.6172906925464018,0.6172906925463992,-0.4464706105549733,-0.7567561392846762,-1.2270572053980502,1.8774134191148422,0.6315897943579394,-2.928498392245759,-0.38721956643052224,0.8963338468135794,0.7411561815192199,1.9705723547182816,1.901962780506869,0.8654810427563803,0.5147643517928927,2.1772633475979464,1.7191714092030257,3.0022031282147994,0.8879476479130936,1.781410891514807,-0.675524682531482,1.8454062596909246,0.8675279023405352,-0.4231201862861229,-1.1039786069025543,-0.4573544504891661,-0.24533641706638987,-0.9410663394497352,0.1726366827276539,1.5654493446602926,-0.4224524549534127,0.0,0.6733225203914773,-1.4886683952229638,-0.8000282597804218,-1.0995120210558107,1.1147137577439994,-1.2463331824067705,-1.7545744999646362,0.027875714034358633,-1.891637252520176,-0.6702479349865054,-0.7567561392846731,-1.2270572053980513,1.877413419114842,-1.3517819734980783,0.7196593439570458,-0.5768801692281068,0.7599365696188971,2.150091513474395,2.143832296937864,-0.6444113027173604,0.6872330860844195,0.16473850020233044,2.1500915134743965,2.143832296937861,-0.3330852892883426,0.31723997911524016,0.41831518350841124,0.023037169568107394,-0.3330852892883427,-0.4837238447979957,1.3737674572677745,-0.21374950701613293,-0.40581139373030306
-1.0862784853869625,0.6177776840457502,-0.1271871853974593,0.6679510511537694,-1.2071352580550325,-0.031194152817838734,-0.07312724241271305,-0.33413685035339374,-1.0121511086313575,-0.23964070170640103,-0.14138699725065834,0.0385753279930424,1.2179514597103438,-1.8100246465839271,1.0103222899434416,2.093623631862774,0.29832085951288956,1.384199938637106,0.5290504857210937,0.42601189212035334,-0.5012214321537198,-0.9771989241745211,0.7248035541683783,-0.9609292867823006,-0.8941455259981278,-0.16529490122682156,-0.6544739179269806,-0.8857956434068847,-0.8991293291297527,-0.8991293291297526,-0.8857956434068864,-0.09555505833463128,0.40392395273670834,0.16916430493272466,0.6112389476300563,0.5027237345877649,-0.7091621151045333,0.938111946699825,0.19864853000010224,-0.4061446549801066,0.0,-0.6449760896481179,-0.4056803077861703,1.2072265007522571,0.8799783284256061,-0.2022338281302234,-0.20223382813022756,0.24077246091028826,-1.003485406615271,2.09189374377915,-0.9388781457194108,-0.2427391218708966,-0.8808790740074778,-1.0769299746307726,0.7935770415040152,0.47528232652608327,0.475282326526081,0.8319971048012325,0.9302417364329365,-0.34319990802320893,-0.869308159045394,-1.1889593686225268,-0.40730698268354226,0.7248035541683792,0.2673126436076113,-0.14575339606068596,-0.33024399704333335,0.7132856112876749,-0.3042384037187782,-0.12732636754899257,-0.46141842096555985,0.20298657175712034,-1.4259218691960498,-1.0484289100345807,-0.32680559520595404,0.912031194623912,0.6892645054358176,1.3089613809338891,0.7231775179483817,0.923018038167304,0.32125411945662713,0.04566198298711972,-0.9410663394497352,-0.8631834136382694,-0.9076975191727752,-0.4224524549534127,0.0,-0.46051297140018493,0.3303544535360151,-0.29218814890123457,-0.4327111824800288,0.3327503754459701,-0.33815241383129435,0.4214834203386556,0.10640271438776752,0.3771231876481479,-1.073469092674387,0.9302417364329398,-0.3431999080232096,-0.8693081590453936,-0.4516827546313524,-0.8910068068039619,0.9983762483202447,0.35532573804252954,-0.6232683804068144,-1.295079578696251,-0.06284052203678514,0.32806874320787394,-0.6371361852607461,-0.6232683804068149,-1.2950795786962503,0.17426964973013193,0.31723997911524016,-0.04357813147559711,-0.9771989241745208,0.1742696497301355,-0.4837238447979957,-0.8526832493386186,-0.5842359694362362,-0.6746680262468377
0.06023253172263117,1.4193303292370605,-0.1271871853974593,-0.7538321619957614,-0.9364060669981709,0.13995350001238466,-0.07312724241271305,-0.36773617675806985,-1.5515994383547498,-0.9514813126704249,-0.14138699725065834,-0.5192832614448023,0.31469751720326433,0.07869672376451857,1.0103222899434416,-0.2798511990329136,1.195670004927661,-0.3334871139290717,-2.313825768640869,-3.0352849152502155,2.0814915632935698,1.7724096992559069,0.9262813107336875,1.2026001253742564,0.3239657702891767,-0.16529490122682156,-1.3240547601073536,-0.9188549118172266,-1.6489383338917112,-1.6489383338917114,-0.9188549118172271,-1.4694985928948257,-0.8723399651540679,-0.4252822245504948,-1.1861069956221457,1.1671999739354206,-0.38756552926048243,-0.57358844741075,2.4718786646099673,-0.5626102187839189,0.0,0.9171245797653643,-0.7554446382478915,0.8436100641593832,1.3774697460084984,1.5234968455395808,1.5234968455395705,-0.586594622509515,1.0970470379331458,0.3276610698280759,-0.7312548105221961,0.4865581748772299,0.06659639574998479,-0.4934675829412673,0.2920659566472815,-0.5532271441175036,-0.5532271441175035,1.109108090469046,0.3679091111937314,-1.2270572053980502,0.5040526300347223,-0.2741414232856829,1.3876076103025856,0.9262813107336864,1.712741300834158,-1.038331489292581,-0.7853934603900347,-0.5913253509506093,-1.7634208848080581,0.23718090514647017,-1.4509240841768747,-1.9452515178407188,0.5174050756815186,-1.2751848705954794,-1.5315007304749604,0.4488441424027707,0.17564632277562262,-0.03749662733626916,0.3559744947068812,0.3983050078815845,0.8862926131240186,1.7916523833081772,1.7395468698919343,-1.553730144548885,-1.2610042140060707,-0.4224524549534127,0.0,0.9162872686325478,-0.18936636039512175,0.46957201741754634,-0.4327111824800288,0.3327503754459701,-0.33815241383129435,2.0073012583320042,1.4041570511911792,1.1827931341238522,-0.2670267772986238,0.3679091111937355,-1.2270572053980513,0.5040526300347242,-0.16049915816364502,-0.8910068068039619,1.8656568160994509,-1.963270201341846,-0.6232683804068144,0.7682675466842155,-0.6444113027173604,1.4249334608893542,-2.082481728893721,-0.6232683804068149,0.7682675466842165,2.070988211240898,-2.821766130025034,-1.4413691384626968,1.7724096992559073,2.070988211240899,1.5260017424290349,1.3737674572677745,1.7910651494167182,2.7315212505652666
-1.0510998748155769,0.6754656179843027,-0.1271871853974593,-0.6766708188075005,-0.8568578903671503,0.8774787594618222,-0.07312724241271305,0.10846207077347049,-0.7816064259262255,-0.6351051838392345,4.1186612153503575,0.0385753279930424,-1.4918103678108945,0.07869672376451857,-0.7929111642594098,0.11572793944970103,0.29832085951288956,0.23907523692632085,1.4332956299421864,-0.39007077773493104,0.4563001255372181,0.005785497026828983,1.4884186757565256,0.12083541929597788,-0.8941455259981278,-0.16529490122682156,0.420852360711337,-0.38072089727901337,-0.760851332993071,-0.7608513329930717,-0.3807208972790088,1.6812581727106068,-0.23420800620867976,-0.12805895980888507,-0.013924858718535734,0.5027237345877649,-0.7091621151045333,0.938111946699825,0.19864853000010224,-0.4061446549801066,0.0,-2.003514075031495,-1.2168880085192493,0.21720870481492238,-0.8938973572509226,-0.9852275814021186,-0.9852275814021223,0.5456263093968643,-0.6048820627736813,0.9236881561730401,-0.7466314985495964,-0.6243224019089563,-0.637997889776822,-0.46251603076389053,1.6245949570325728,0.880516458626424,0.8805164586264229,1.2847024060825945,-0.19442351404547106,3.192229281476154,-2.2426689481255138,-1.0879323913958614,-0.23944151574894623,1.4884186757565259,0.05783433535130198,-0.5744652985651417,-0.8259385768052815,-1.4109540500068711,-0.7159340127628048,-0.4194336310251773,-0.2965008104303407,0.5819001083116799,-0.8468219168574469,-0.9977071820143797,-0.32680559520595404,1.0550078432296395,-0.5186360059272512,-0.5168300580191358,1.305363814207861,1.1993054591090802,-0.011212762841264257,0.19116118301387452,-0.9410663394497352,-0.8631834136382694,-0.9076975191727752,-0.4224524549534127,0.0,0.3493695227367167,-0.968947581291827,-0.29218814890123457,-0.4327111824800288,0.3327503754459701,-0.33815241383129435,1.0691256122972146,-0.5271618214222781,1.5012681625765683,-0.8718585138304462,-0.19442351404546881,3.192229281476157,-2.2426689481255115,0.06496011317925958,0.7196593439570458,0.21446327439312413,-0.08190247805937126,0.07007159306348741,-1.295079578696251,0.2663975619755974,-0.6676978880147482,-0.9673163354300051,0.07007159306348798,-1.2950795786962503,-0.21341528594884335,0.31723997911524016,0.10989382830157228,0.005785497026829504,-0.21341528594883943,-0.4837238447979957,0.2605421039645779,0.4253847241923712,0.49726468025213405
-1.1730406509126907,0.1448717635617573,-0.1271871853974593,-0.684821589680346,-0.09700698783869076,-0.030164537095883057,-0.07312724241271305,-0.4027302715868378,0.06219075564347153,-0.28789756866163413,-0.14138699725065834,0.596433917430887,0.31469751720326433,0.07869672376451857,-0.7929111642594098,0.11572793944970103,-1.4963774313166531,0.23907523692632085,0.5603759707790135,0.929598499721192,-1.631937474879619,-0.5441747251154149,0.27446878520683654,0.12083541929597788,0.3239657702891767,-0.16529490122682156,-0.1587284281556044,-0.6319076642083362,-0.018848148693796824,-0.018848148693795756,-0.6319076642083419,0.6533894471026803,-0.23420800620867976,-0.12805895980888507,-0.44372497558319274,-0.42754300049895333,-1.352355286792638,0.4342118153296333,-0.12609863208702132,-0.5626102187839189,0.0,-1.2177498597797547,0.3869464305780396,-0.4800194590186859,-1.1717397655431154,0.8768209819013101,0.8768209819013151,-0.24861303686692035,-1.6454168272270682,0.7047058423741263,0.8291731792134734,0.8105983206295593,-0.5927660956626982,-0.10547242201978402,-0.6433859099775251,-1.0297927541591785,-1.0297927541591805,-0.5963181233506792,-0.7567561392846762,-1.2270572053980502,1.8774134191148422,-0.17850012473786886,-0.01930969530520625,0.27446878520683643,1.631698201846466,-0.6184960825393538,0.8413674768794334,0.22994154318335414,0.26594337872899,-1.0997783151653453,-0.13158319989512154,0.1186066665579956,1.6308531463008362,0.6731262115922422,-0.6279793790232057,-0.904306391910268,2.379061397872583,2.2371473325013596,-0.6778272354073913,-1.2762447545147149,-0.7274275610873352,-1.1183316172269187,-0.04752860300251199,0.1726366827276539,-0.20108412950618437,-0.4224524549534127,0.0,0.2683812733230265,0.07049404657044667,0.46957201741754634,0.2340896560957532,3.069622213489073,0.5700283547441818,0.1236345578904686,0.28979750821850736,-0.06608076444012495,-1.8799114080501504,-0.7567561392846731,-1.2270572053980513,1.877413419114842,-0.20918067387132422,0.7196593439570458,-0.2516361177645772,-0.3057105880497033,-2.0099483273474203,0.08048517155739415,-0.5273094456196354,0.3210508021101709,0.24964199560668118,-2.0099483273474203,0.08048517155739418,0.859993095000688,0.31723997911524016,-0.1760113922590656,-0.544174725115414,0.8599930950006872,-1.9910180352182687,0.2605421039645779,-0.7589597094201896,-1.1776088308419672
0.669667084584554,-0.323725253937408,-0.1271871853974593,-0.7661808751851475,0.29256075341067034,0.29952990854065675,-0.07312724241271305,-0.402730271586843,0.012367130563976508,-0.7649542174001559,-0.14138699725065834,-1.6350004403204916,0.31469751720326433,0.07869672376451857,-0.19183334619179263,0.5113070779323157,-0.5990282859018818,0.8116375877817134,-0.007432456385925033,0.6046219355282793,-0.08080743542943249,0.5154918165727586,-0.6834341575246328,0.12083541929597788,0.3239657702891767,-0.16529490122682156,-0.7925710605747148,-0.7989053459433544,-0.20074835092652346,-0.20074835092652354,-0.7989053459433533,-0.5418655164377791,-0.8723399651540679,-0.4252822245504948,-0.40465223768640574,-0.8427033616120343,-1.0599947542071362,0.938111946699825,0.19864853000010224,-0.7190757825877312,0.0,-0.08434427373006557,-0.576902779456545,1.129246408932783,1.1124522710268463,0.022792486257192747,0.022792486257191304,0.12980098651584712,1.3905078094618848,-0.8089583183644152,-0.5341673237389735,-0.5036985676117117,0.992937472841566,1.3993088531469071,0.34248451154594933,1.5298899499343042,1.5298899499343028,0.2324307138732813,-0.7567561392846762,0.5406573893516334,0.5040526300347223,-0.8929462535902117,-0.8588179505556534,-0.6834341575246323,-0.5234461999981599,-0.18401468911073784,0.12073162213848938,-0.8371088009576534,0.8464626073179514,0.7291775024281406,1.3526752949218508,1.7536663390014102,-0.9640430631376377,-0.09963423295082045,0.8778895400630523,0.3857821410106365,-1.3829549578646483,-1.2382853314977034,-0.11890309619132082,-0.8840881218875213,0.0318519879208776,0.3366603830406293,-0.9410663394497352,-0.5179100481829616,0.5055292601604064,-0.4224524549534127,0.0,0.4303577721504068,0.3303544535360151,0.6388520543772754,-0.4327111824800288,-1.6221580802991034,-1.2463331824067705,0.49681199255196484,1.1417557979784283,-0.24998280046117521,0.9426366957650213,-0.7567561392846731,0.540657389351632,0.5040526300347242,0.6899496840862075,0.7196593439570458,0.16505303356795975,-0.33891573541969006,1.4567515400040936,0.7682675466842155,-0.6440253363577322,2.3306569844505636,-0.16515820046675803,1.4567515400040936,0.7682675466842165,0.6747744023425055,0.31723997911524016,0.37574892880931554,0.5154918165727593,0.674774402342508,1.0235703456222773,1.3737674572677745,0.09993170278304037,-0.12208827450479402
-0.21344043336793908,-0.14492724406088203,-0.1271871853974593,0.9326161768028619,1.0188900840967376,1.1541139163535812,-0.07312724241271305,-0.4027302715868321,0.3826601715132435,0.7377896724492055,-0.14138699725065834,0.0385753279930424,2.121205402217423,0.07869672376451857,0.40924447187582447,-0.6754303375155283,-1.4963774313166531,-0.9060494647844642,-0.868726338193757,-0.007071433814227545,2.3143274811383914,3.451692797824121,-0.8774425499608353,-0.9609292867823006,-0.8941455259981278,-0.16529490122682156,1.9537276248510373,0.717396824950155,-0.03764899546053055,-0.0376489954605307,0.7173968249501536,3.7623779674429745,1.6801878706274846,1.6552806286407733,1.2754754918754352,0.29129947661351074,1.3812156928818056,-0.57358844741075,-0.7755929562612685,0.06325203643133029,0.0,-2.9778777600826727,-0.03641383247965946,1.331467603947485,-0.29300222098188045,-1.9004226807719746,-1.9004226807719762,-0.5317675879521099,-0.14469206811245983,1.4303129834437989,-0.0012031124807337713,-1.8269189141982018,-1.1037064938719305,-0.6325740850246069,0.8658511047287789,0.12105040096858108,0.12105040096857972,0.6910363504376899,-0.7567561392846762,0.5406573893516334,0.5040526300347223,-2.3538472798241608,-0.7656438190026094,-0.8774425499608355,-0.7929591361519105,-0.36479351529150583,0.5758802183531805,-0.16316722140528644,0.08262142067958309,0.725118990178709,-0.626336031500779,-0.7657902643498102,-0.47910436540300755,-0.15930685415105694,-0.32680559520595404,0.18599108411132265,0.9807863537025239,0.9584972413901534,1.1128196892857525,0.9872246773786398,2.4777267745311855,-0.09983721703963506,0.8460091334447112,-0.1726366827276539,-0.20108412950618437,-0.4224524549534127,0.0,-0.9464424678823259,-0.795707309981448,-0.8000282597804218,0.9008904946715351,3.8515855957871024,1.478209123319658,-0.1399812869926216,-2.1661818754079514,1.3308485515039754,0.3378049592331987,-0.7567561392846731,0.540657389351632,0.5040526300347242,0.28907929274698735,0.7196593439570458,0.8015786242518155,0.542604931677867,0.7634115665337917,0.08048517155739415,-0.6444113027173604,1.3785700905689304,0.12643627540942723,0.7634115665337908,0.08048517155739418,-0.09076271247302799,0.31723997911524016,0.3766966311927727,3.4516927978241223,-0.09076271247302556,0.018707552008761986,0.2605421039645779,3.005765829138877,2.340205083462945
