H_0_green[-1.22],H_0_green[-1.07],H_1_green[0.73 0.24],H_1_red[-0.45  2.87],H_1_green[2.625e+01 2.000e-02],H_2_green[1.67 0.08],H_2_red[11.7   0.08],H_2_green[2.642e+01 2.000e-02],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-0.44333541503498014,-0.7901218053017576,-0.9910079362456284,0.8738023436690421,-0.04414098245179464,-0.8722062783520901,-0.5495469752958035,-0.04413196554691368,-0.3208648498584989,1.8332890677869886,-1.7709494560355024,0.45001126251632345,1.1279557514847791,-1.809413971058514,-0.15622420458675348,-0.6155478129627017,-0.8656977264032788,0.8273861746411467,0.3022202370389229,-0.29228732252624257,0.504657652674162,0.5324246004501646,-0.25735732161478503,-0.31456073608832824,-0.9985731768633993,-0.8507337691795517,-0.7922643052180709,-0.8334801822056055,1.4979003015930796,-0.23195264867651996,-0.8818603511154545,-1.0786270809704925,0.4932192365127837,0.38081774124384055,-0.47245468595254286,-0.47565084736660246,-0.205390750555841,0.0,-1.5130204572007255,-1.2222556105446096,0.6747980495142657,-1.0417830831939003,1.2115144628671217,1.1739258494739946,-1.3447890693587794,-0.3563262394881417,-0.3260459844760828,-0.6183723841661092,0.7397176476483016,-1.0198424001759163,-0.5643347184994821,0.2686127333990866,-1.2758948741082592,-1.0681621131303425,0.042829139408004334,-1.0412218757684848,0.008107769443386008,1.1815715389468975,-1.3523202689698717,-0.8308808337017278,-0.019609169915480448,0.7386430315181672,0.7164380030565657,1.2096334416726262,-0.1348944676992536,-0.7581305019531086,1.2608012984426613,-0.9452728180875482,-0.6153712517879381,0.7382069549152737,-0.709694591636214,-1.0804410192970961,-0.4580149273178328,0.8955503574421292,0.526085595260893,-1.0982213988389047,0.08430847902328094,0.15551833979086852,0.46093905143696556,0.6185789009167437,-1.0779707824633755,-0.9168949556298176,-0.7751856290746342,-1.1024162003171654,-0.8309223720964459,-0.7823289163613765,-0.46309301377293133,-0.19115318980334442,-1.1082886427431742,-0.4298827325835902,0.18669341200505526,0.7621312429634767,-0.5421467225883557,-0.8462188208054084,-1.057738648998541,-0.4230028770250966,1.163108884331951,-0.7899953560002313,0.9307021509327053,-0.02591812682603473,-2.2357875654801362,1.576048329500064,1.782486604162234,-0.6733460305100012,0.5047984048335658,-0.8001954986032875,1.4455251686305572,1.558616096994869,0.2581194498112173,-1.2942299198222513,-0.47854938526250795,0.2316582863609691,0.3818521197030224,0.21379605836140989,1.9081119513468978,0.48452692756812676,1.6446085738062628
-0.414443630802973,-1.473333987710398,-0.5062276074214301,-0.11745840450945155,-0.04414098245179464,-0.45714766552405334,-0.5135771915325731,-0.04413196554691368,-0.3208648498584989,0.39827158953614195,-0.735005554400079,-0.6885418224293474,0.3965222599757417,-1.809413971058514,-0.15622420458675348,1.602832229935901,1.4624142711444115,0.13132560214812278,0.1902846933952009,-1.861860583734719,0.504657652674162,-0.9349122448380864,-0.25735732161478503,-0.6817864371271547,-0.9518399975093662,-0.6701729282355213,-0.5890239195810647,-0.7612861880285482,0.5121608428887078,-0.23195264867651996,-0.8818603511154545,-0.49127683184550675,0.1258396214726486,0.08958759486782789,-0.47245468595254286,-0.47565084736660246,0.9579513646650071,0.0,-0.94338918283894,-0.8876299842583512,-0.7344102325084461,-1.6571618947492939,-0.014792886347009818,-0.5787717551897932,-0.6922777872611475,-0.6329759573207547,-0.6345942735429189,-0.44358261163400525,-0.2826598615729528,0.30930304940817993,-0.21798874699845724,0.0005746671143319441,-0.4000825082856264,-0.14468751905682048,0.2589432349424455,-1.0412218757684848,0.008107769443386008,1.1815715389468975,-0.19295842192299859,-2.311763850360154,-1.6557632579459451,-0.7146343701471454,0.5021851129934991,1.7762147200147849,0.9302288767384136,0.31748964819305936,1.7866213792255703,-0.24333005180922457,0.6377418865582758,1.1047281644443212,0.3286726969498608,-0.4109941247710933,0.8537424131847124,-0.13377519281600558,-0.5693619151913599,0.4597997468175936,-0.6700750256009539,-0.25871643825943286,-1.1596762751150225,-0.921216965343753,-0.7444589399772127,-0.5989006751379782,-0.7751856290746342,-1.1024162003171654,-0.11211297453483335,-0.07139998942257908,0.4145658702911997,-0.8459294675760827,-0.198354889448525,-0.7029083912752256,-0.4708408248063568,-0.6583605597091756,-0.043139107594132114,0.8421164941761337,-1.057738648998541,-0.4230028770250966,1.163108884331951,0.45561535566585454,-0.44273241761499943,-0.5127376865661026,0.7998209811508713,1.576048329500064,0.13836697935481132,-0.6733460305100012,0.7147624785326413,0.8348984728940517,1.4455251686305572,0.004196596922441481,0.24381676802421687,0.4351451245578411,-0.23926092955532072,0.11528328843313623,0.3693606767386691,-0.368483794705254,0.6360373171156324,-0.12097182314930133,-0.20918844181302673
-0.9138253178518674,0.9382457674910831,0.13736885274482333,-0.7910959818339125,-0.04414098245179464,0.32299029927739853,-0.4400066154907939,-0.04413196554691368,1.5188927412806328,-1.0367458887147047,0.30093834723534435,-0.6885418224293474,-2.529211706060408,0.24140284313999777,-2.9561651100190187,2.441872573134869,0.9053645713715758,-0.6990567787150894,-0.2720349165847696,0.8893387862430215,1.9741953456813128,1.9997614457384154,-0.25735732161478503,0.6999113080327167,0.7559697184965195,0.5522426540798729,0.49501524196623947,0.5861508289530039,-0.18415910103665334,-1.015851016101547,-0.5744045208696295,-0.3738067820205096,-0.5160654201908849,-0.621555785817788,0.27796219087773993,0.24798445054381477,3.347762686630343,0.0,0.5423574293302797,0.23247421947791713,-0.9737965530923604,-0.26497628196679796,-0.22119843645021794,0.10578538373633017,-0.5786684899230289,-0.49983068400581177,-1.2290583351060889,1.924654283038615,1.0476458573145864,-0.1096558955699269,-0.38255279634755646,-1.7640028457970416,1.9281992579962852,1.7211719068356688,-0.8888196048043192,1.060435918489915,-0.7353696704437284,-0.8076864530841191,0.8796838440258059,-0.520970250440791,0.7206905942581271,0.2227774320654214,1.9535812740495864,-0.8816298594756168,0.6912158187897243,-0.004534140127409852,1.1945345443127298,-0.06784436023964366,-0.4517681902067319,-0.9853857909691728,0.4960411085969583,0.5931762170179108,-0.7983626177182295,-0.290850768608569,0.5176043846657347,0.0663202259369745,0.7343147472715952,-0.8853388252133834,-0.957099359296024,-0.921216965343753,0.9231002724536018,0.35508216633754003,0.6132513003704553,0.911069798684212,1.0174446502048435,-0.07139998942257908,0.4145658702911997,0.027105569454234976,-0.198354889448525,0.3891942434913162,1.2570343101656027,0.833784386638145,1.1463023853935759,1.8973260660395976,1.0475079688900104,-0.4230028770250966,-0.7381070501629972,-0.12325840775314739,0.9307021509327053,-0.5584708523671865,-0.4973234350242619,0.35737009301849254,-0.09099172208310059,-0.14476151856916494,-0.28111381173277983,1.612886037788715,0.4436117658222519,0.004196596922441481,0.16414078729872622,0.4351451245578411,0.4048563047941509,-0.19806813535954196,0.051754721448434106,0.21379605836140989,0.6360373171156324,-0.15911306924150176,-0.1423741584700759
-2.1472719264350384,-0.6709258483153476,-1.9851533968372932,-0.0670894903035775,-0.04414098245179464,-2.322017333650551,-0.44239887858297117,-0.04413196554691368,0.599013945711067,0.39827158953614195,1.3368822488707677,0.45001126251632345,-0.3349112315332958,0.24140284313999777,0.7770894305573349,2.234301439824328,0.7074169791741829,0.8748739767539594,1.8663312270435002,-0.986316376660232,-0.9648800403329888,-0.9349122448380864,-0.25735732161478503,-2.581413286523264,-2.4465707722664463,-2.146951567430047,-2.2512949776973015,-3.0703647985719162,-0.36466080482930463,-2.5836477509516014,-2.726595332590404,-2.8015211450704505,2.330117311713461,1.2545081803718812,4.280185533972582,4.10737270606604,-0.9809521607030965,0.0,-1.342207027222945,-1.57504949012945,2.609158047470778,0.8295435134111416,2.328425068782843,2.770268352735171,-0.8599262898343314,0.6163800596971952,0.07167534299852425,-0.08681220928295996,1.1878297153405597,-2.406254503078653,-1.0634600825834282,0.9078111118381174,-3.396048507018289,-3.3036957638639315,-0.12846542506585112,-1.677639376846734,1.3401715159078071,1.1815715389468975,-2.142534153869282,-0.09741998176217348,-0.7430787282965541,0.09603732116380974,-1.4699394706558746,0.9506711939215834,-2.061327811642918,0.3501674535526245,-0.03184399316814965,-1.8227012759354526,-1.8904550650707168,-0.8319988332366514,-2.338974843792654,-1.7498879138230987,0.0471181852387751,0.7443191940652508,0.5796081168096708,-1.421012532022037,0.20198921839236847,1.6082978413300164,0.8660928830749626,-0.921216965343753,-1.7449944674357014,-1.8708777971053359,0.6132513003704553,-1.1024162003171654,2.865811672506133,4.336359357597964,5.856050951488812,-0.6276707083185032,-0.7183170341883245,-0.4298827325835902,0.9523609564805539,1.4688667956350485,-0.06588467622576216,-0.4241349920600229,-1.5840503034706788,0.9465798646715471,1.163108884331951,0.37546202614068497,-1.8161669861627032,0.802155828870954,-1.1489648096700764,0.5484978305572623,-2.3278124578563237,-0.4449644334650798,0.0029426306809076297,-0.5946545403139382,0.4436117658222519,-2.3274326531861997,0.4348517787210305,-3.023604964202345,0.3117434006580726,1.857803184535964,0.5362037188933771,0.7960759114280738,-1.9081119513468994,2.4763590572785845,1.7401601833182248
-0.41980271943617486,-0.298632269623468,-1.3432626351141157,0.606608087482096,-0.04414098245179464,-1.290902493199539,-0.5626985397624081,-0.04413196554691368,-0.3208648498584989,0.39827158953614195,1.3368822488707677,0.45001126251632345,-1.7977782145513708,0.24140284313999777,-1.089537839730842,2.5732325748725007,0.38892619976439496,-0.07159831139703227,0.5516407376513249,-1.4376382172438806,0.504657652674162,0.5324246004501646,-0.25735732161478503,-1.0419931121885566,-1.354698555697169,-1.5585344427304897,-1.5889690674163042,-1.3836270774351824,0.6286681309437803,-0.23195264867651996,-0.8818603511154545,-1.626820646820479,1.430412132023333,2.086594312874775,0.5281011498211675,0.48919621651395384,0.5701706595913933,0.0,-1.2491013821977426,-0.8105988547658818,0.17880571302324505,-1.1900263560766906,0.8515621440062794,0.6594646359251455,-0.6998190105209474,-0.6987989799151128,0.45719472442700926,-0.5238216856158582,0.6855449646108607,-1.334795957522746,-0.9676575414906007,0.7692479072163364,-0.7175304603259202,-0.47941117687424273,1.16311653305268,-0.40480437469023783,-1.323955977021032,1.1815715389468975,-0.9075016059902837,0.47529225454045243,-1.2135455059478437,-0.3218443081990746,-0.603194960589656,0.9251573917031798,0.5339848045788045,-0.5349070441443412,0.7823176486795546,-1.29624420122671,-1.1057881030505454,-0.07577138486438134,-1.444066193761234,-1.0804410192970961,0.5217494530684921,0.6711415502965198,0.3492538731013411,0.5333640627620957,0.72493280523222,0.8430522129288723,-0.14679169602002998,-0.921216965343753,-1.4114826249495385,-1.234889236121657,0.6132513003704553,-1.1024162003171654,1.1201317069993595,-1.3510720579124142,-1.165220121024236,-0.19115318980334442,0.7115788638461241,0.11616858479968074,0.9220117744133011,0.4789221822668871,0.9888331169454859,-0.6351769064327156,-0.5314269945264031,-1.7925856187217402,1.163108884331951,0.14403993078405544,-0.44273241761499943,-0.47947432725619465,1.3509993599443793,-0.47905266838553867,-1.5057526454526122,-0.592922994144419,0.13745248331466223,-0.20605097006674025,-0.5583016369860535,-1.550222903149986,0.4202989240946137,0.4351451245578411,0.02033774825159482,0.49097100595890725,0.5234937840544683,-0.368483794705254,-0.6360373171156335,1.0030822679261295,1.0442379345920065
-1.4596070225965103,-1.264910346213235,-2.390579408680873,-0.5169306879748337,-0.04414098245179464,-2.666543274633425,-0.5605934623946949,-0.04413196554691368,-0.3208648498584989,0.39827158953614195,-0.735005554400079,0.45001126251632345,-0.3349112315332958,0.24140284313999777,-1.089537839730842,-1.397354148061659,-0.614238589055616,3.4594595618832265,3.4730831337859,-1.8556501033856452,-0.9648800403329888,-0.9349122448380864,-0.25735732161478503,-2.8346404235820084,-2.8525458132425543,-2.2501799367612643,-2.367489460852482,-3.697520069182248,-0.01574877511182314,-1.799749383526574,-1.8042278418529294,-2.879834511620449,2.330117311713461,1.2545081803718812,4.280185533972582,4.10737270606604,-0.9809521607030965,0.0,-1.7936384015126907,-1.5692360053896106,2.029948246163857,-0.16212551073687254,2.665567377730351,3.2521284000567485,-1.7025775753518224,0.09081356719789331,-0.27848617183149765,0.43112361480161693,2.3832385590477894,-1.7538419785164154,-0.04917535718547074,0.24097569521346301,-3.6744702270290275,-3.5972693589645957,0.3529596824451174,-1.0412218757684848,0.008107769443386008,1.1815715389468975,-2.2069632361699036,-1.5496505183094134,-1.6492893308837961,-0.7088840487267583,0.05700862825596125,1.5406459439772755,0.48738014140367747,-3.4239246395052474,0.6759727128130348,-1.6472155843658718,-1.1057881030505454,0.02331080693479306,-2.359468935014747,-1.7498879138230987,-0.5805696665544627,-0.16464477398524066,0.03806367832342411,-1.353091258495787,-1.664637205156184,2.212423417557292,0.25836213561796706,-0.921216965343753,-2.078506309921864,-1.8708777971053359,2.001688229815545,-1.1024162003171654,1.9416281613554882,-0.07139998942257908,0.4145658702911997,1.118399365742132,-0.8483075703732744,0.11616858479968074,1.9789223117967274,1.8426874310395949,1.2129876242288848,-1.0572607351781012,-1.057738648998541,-0.4230028770250966,1.163108884331951,-0.7837827141024791,-0.44273241761499943,1.957754374866398,-0.9329511128378197,0.5484978305572623,0.9604267917585231,-0.6733460305100012,1.8724261004005098,-0.9921520287689405,0.4436117658222519,0.7814063469586552,1.9436535486350557,-3.023604964202345,-3.280111416050915,3.528280172728759,1.853936402460899,-0.368483794705254,0.6360373171156324,3.2755656561956155,3.032142472333348
-1.0640074819994318,-2.152560944926869,-0.7982833857524779,0.6816114484755137,-0.04414098245179464,-0.4526512792702549,-0.49622404481570553,-0.04413196554691368,-0.3208648498584989,0.39827158953614195,-0.735005554400079,-0.6885418224293474,-1.0663447230423333,-1.809413971058514,-2.0228514748749302,0.6704216729240194,-0.9623649569450667,0.22379929188170672,0.49948780946934007,-2.244479496812369,1.9741953456813128,0.5324246004501646,-0.25735732161478503,-0.39950604426990466,-0.8784197162751992,-0.6287808881399787,-0.5424327863799933,-0.6478656283926885,0.9871860064560792,-1.015851016101547,-0.5744045208696295,-0.5695901983955048,0.1258396214726486,0.08958759486782789,0.27796219087773993,0.24798445054381477,0.7640610121281967,0.0,-1.1705962589591838,-0.7051606725000884,-0.35728847449808593,-1.5730449290041113,0.2211215767004357,-0.24159142714741647,0.7639387127572561,-0.5056450347903394,0.3338219393887741,-0.19342654601145343,-0.8508917453064849,1.221635812050273,1.5797181231932536,1.3631245593471215,3.3890275406774917,3.8506281454798885,0.4282262689987037,-1.0412218757684848,0.008107769443386008,1.1815715389468975,-0.5617992511913616,-0.41985798798166224,-2.0546127505193414,-1.0689035422642648,-1.4661639201316394,0.8224490174760889,-0.8627673865169779,-0.12455905415111103,-0.22900546896040902,0.10764133132993725,1.5098992148436974,0.12689931870650448,-0.6652907273216779,-0.4109941247710933,-0.14938144418994612,1.7019767597200866,1.1898527171465187,-0.21519290838605817,0.23233515957575504,-0.44740058597106797,-0.14679169602002998,-0.921216965343753,-0.7444589399772127,-0.5989006751379782,-0.7751856290746342,-1.1024162003171654,-0.8309223720964459,-0.07139998942257908,-0.46309301377293133,-0.6276707083185032,1.2315410085859237,-0.4298827325835902,1.2262126166490135,1.371663448669531,0.49506078959644334,-1.4793445639234868,-1.057738648998541,-0.4230028770250966,1.163108884331951,1.0652572993324378,2.304136719480409,1.881829629561765,-0.7519667304919138,1.576048329500064,1.782486604162234,-0.33600533707040353,0.3101031503067308,-1.0302056817962415,1.4455251686305572,1.558616096994869,0.6549418116912918,0.4351451245578411,0.02900573695231732,0.436749650422128,0.7284223625584696,-0.9507636477719178,1.9081119513468978,0.49296250845419015,0.5281634521401826
-0.8635240986132735,0.15052560909014384,-0.7089344169110031,0.9882178897004258,-0.04414098245179464,-0.8149534764155505,1.001361995276927,-0.04413196554691368,0.599013945711067,1.8332890677869886,0.30093834723534435,1.5885643474619942,-1.0663447230423333,0.24140284313999777,-1.089537839730842,-0.8989709868880762,-0.8557595930811883,0.6538855796844586,0.10653381690661343,-0.3418299773931935,1.9741953456813128,1.9997614457384154,-0.25735732161478503,-0.40998146123937523,-0.7278893197096656,-0.8666627731534999,-0.8101940894035705,-0.4153244077152972,0.6087097083856815,-0.23195264867651996,-0.5744045208696295,-0.5695901983955048,0.4932192365127837,0.38081774124384055,0.7782401087645952,0.7304079824840929,-0.205390750555841,0.0,-0.8669058049269855,-0.7799690402926966,0.195366394676316,-0.7637395364126546,0.35472750786720153,-0.05063538690600428,-0.13770887098587037,0.7447319081339008,-0.014612989175004514,-0.946971994608104,0.746596765512748,-0.33974980499932306,-0.025553233757518116,-0.2570044638407104,0.7632777285131338,1.0819834716295356,1.4708179166752382,-1.0412218757684848,0.008107769443386008,1.1815715389468975,-0.6537373691565121,0.5682479251430532,-0.07125340933762259,0.6927711869116849,-1.8100606441490137,0.25906722352081546,-1.9218759796013893,-0.22750857732399674,-0.2497004812794771,-0.7697871265179673,-0.1249544005253307,0.3588144917832864,-0.8907257307647073,-0.7457175720340947,2.056983310795821,1.5777890100249414,1.8458283956933985,0.36532223193925134,-0.887067251645549,0.17443631475980018,1.878977462169955,-0.921216965343753,-0.7444589399772127,-0.9168949556298176,0.6132513003704553,-1.1024162003171654,0.40132230943774705,-0.07139998942257908,0.4145658702911997,-0.8459294675760827,-1.238279178928124,-0.7029083912752256,0.7717458880908435,0.40322785375484504,0.825044618243432,-1.0572607351781012,-1.057738648998541,-0.4230028770250966,1.163108884331951,1.0378588864860563,-0.44273241761499943,-0.29865824026936455,-1.5456629866770624,-1.5066031673283402,-0.6836928330489005,-0.6733460305100012,1.420169031262099,-1.569379398452084,-1.5602150397943588,-0.7730131531137723,0.6221972068208694,-1.2942299198222513,-0.6957755955249982,0.02821078437816337,0.6998244135709649,0.7960759114280738,-0.6360373171156335,-0.2867335751619445,-0.3298852117228733
0.14889497077809494,0.7393701877703414,0.08708469369222353,-1.1384535056251168,-0.04414098245179464,-0.21386502176212976,-0.426202307140006,-0.04413196554691368,2.4387715368501985,-1.0367458887147047,0.30093834723534435,-0.6885418224293474,-1.0663447230423333,0.24140284313999777,-1.089537839730842,1.8293618348321026,0.9502292364845687,-0.38644656492792107,-0.0865367104440677,-0.5936549425845491,-0.9648800403329888,-0.9349122448380864,-0.25735732161478503,-0.11402221329289419,0.3773735911464619,0.6459989620056029,0.5956394185200484,0.028493633190644182,-0.9696017414393531,-0.23195264867651996,-0.26694869062380455,-0.21718004892051343,0.1258396214726486,1.43330994465855,-0.47245468595254286,-0.47565084736660246,0.38980754095251036,0.0,0.8759549771006657,0.24423359495539154,-1.2814310879321913,-0.1738394325709538,-0.5640973717163018,-0.3615075350200688,-0.2081137045865082,-1.6604997693874657,0.5711189564609066,1.504531328598705,0.5960879896135862,0.653805322688288,-0.32412054429878184,-0.5718731498247694,1.6476924246023847,1.4391565709005585,-0.8763922436659173,0.45361923141530547,0.5347376226967614,-0.8076864530841191,1.2507126094463994,0.27060797097067557,-0.9006027431440001,-1.3973099479670439,0.018403514741981524,-0.6102129685857981,0.1576092580152929,1.1205966592897185,-1.2063894961937283,0.10764133132993725,0.3207364339021265,-1.0268962795716967,0.5711861097446348,-0.07627067750809194,0.17370186441419344,-0.27546218024624924,-0.10933628082601614,0.5519845963183441,0.7291682847406089,-0.3163222366616875,-1.362253190934021,0.6185789009167437,0.9231002724536018,0.03708788584570064,0.6132513003704553,0.911069798684212,-0.933609428890962,-0.924514701749136,-0.6386247905857575,2.209693162030029,-0.198354889448525,1.4812968782578582,0.5445744231765276,0.23268747226379952,0.6400486331943034,0.631074579803441,0.5211963144178726,0.9465798646715471,-0.7381070501629972,0.9617631736205815,0.9307021509327053,0.24201426619255864,1.0998774465710799,-0.6223984715396154,-0.09099172208310059,0.7100080428080028,0.547681066570639,1.621668466796481,-0.5583016369860535,0.004196596922441481,0.35984540820994426,0.4351451245578411,1.0938430652872342,0.00647527467549874,0.23101365650434844,-0.9507636477719178,0.6360373171156324,0.07082119994119367,0.056152869814175554
-0.07180370824782747,-1.4967227195672523,-0.6693919103586801,0.6028262555306826,-0.04414098245179464,-0.7401008227426127,0.5494149974491959,-0.04413196554691368,0.599013945711067,0.39827158953614195,1.3368822488707677,-0.6885418224293474,-2.529211706060408,-1.809413971058514,-2.0228514748749302,-0.5970515779261016,-0.15268656190297586,1.0826584028180717,0.31145617427230626,1.5228929468017454,-0.9648800403329888,1.9997614457384154,-0.25735732161478503,-1.7425038720943289,-1.4894097903871695,-0.7505494602331026,-0.6794962350285614,-1.5917306609538435,-0.594440589110729,-0.23195264867651996,-0.5744045208696295,-0.687060248220502,0.4057478995984661,1.1250725597603202,0.27796219087773993,0.24798445054381477,2.1212934798858694,0.0,-0.5937687276872836,-0.18026603212855502,-0.32149470803561037,-0.9202527638923138,0.687721909473651,0.425296271202454,-0.34943833582954426,0.16393205720571669,0.4158119771953517,0.0023801453510201645,-2.5612161055906704,0.4970318222068498,-0.009466416051393704,2.4828669435123722,0.4828446215674458,0.7862890287242931,0.23445093634180642,-0.40480437469023783,-1.323955977021032,1.1815715389468975,-0.1922926957900297,-2.4623089262674847,1.87257050182955,2.4193294515531565,-0.29514443208114277,1.6122869951783971,1.7180831711345395,-0.3911539615631313,-1.1189990364674127,-0.7697871265179673,-0.66990560564834,-0.1872371956613966,-0.5901457261740014,-0.7457175720340947,1.1540171939341235,0.3221361785344335,-0.47161968557949213,-0.07875396833482425,-1.8712111976822627,-0.3798768386838337,-0.551945527658027,0.6185789009167437,-0.41094709749104974,-0.5989006751379782,0.6132513003704553,-1.1024162003171654,0.8120705366158113,-0.7823289163613765,-0.46309301377293133,1.7731756435148704,-0.8483075703732744,0.11616858479968074,0.8265862779043964,0.7700359408141477,0.5062636200081,-0.21309307768733013,-0.5314269945264031,-1.7925856187217402,1.163108884331951,-0.9679248965752024,-0.44273241761499943,1.1692633114943574,0.5688047745774463,1.576048329500064,0.13836697935481132,-0.43136492975858115,2.046591077190917,0.28452009163437963,1.4455251686305572,0.004196596922441481,1.6617370327720042,0.4351451245578411,-1.1479208002679016,0.2412605283424588,1.607720753461896,-0.368483794705254,0.6360373171156324,-0.05467747275023939,0.31718358251602613
