H_0_green[-1.22],H_0_green[-0.94],H_0_green[-1.07],H_1_green[0.7  0.23],H_1_red[-0.38  2.34],H_2_green[1.59 0.08],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-0.055528269283468865,-0.5261443386004871,-1.5321731310098592,-0.7263009550767013,1.1728006644829612,-0.20068508664554235,-0.31062263422613406,0.38695434076038293,-0.7227137880017721,0.4127834830660145,-0.3571605879782781,0.18777874459273916,-1.1262057618593069,-1.5370885104533942,-0.4565045825289711,2.2997955828879046,0.6725167359381365,-0.7166629458618566,-0.9744572668550178,-0.9636946874435898,-0.2743061169506851,-1.1585906951831833,-0.9321092307165607,-0.6087495432194592,-0.5198910138221763,-0.7253377579512601,-0.5104020748181612,0.5182645599015189,0.9452019809463337,0.20414634776823082,0.1087456549138002,0.054791071425255605,0.5202249257189603,0.4744769424847674,0.008761201126009824,0.0,-0.2879052108542965,-0.73688934486422,-1.2924121436057818,-1.4292668821543533,0.48010035752851876,0.12548491637334055,-0.49989506964999325,-1.095204586660864,0.13195340794205518,-0.46765553728821097,0.6079935241841495,0.9644493066780739,1.5407391739402037,-0.6736188703318705,-0.9686163429878578,-0.7392414836674397,0.6514953863823078,-1.0317549634568577,-0.005169888275448841,1.1851838953192513,0.5572172894324376,-1.3323874446105506,-0.4673780901855479,0.35389390296320916,-0.6688182572372653,1.8183668908773563,1.0288800977984747,-0.14980017775280294,-0.435592310940225,-0.7606896499875936,-0.6680202128909721,2.178678615849169,0.03544275544260558,-0.7408944923640117,1.0927426619905314,0.3542886172625692,0.6494939368295909,-0.2597362395471599,0.27935523151752695,1.6383330123968665,-0.1750100493787287,0.6093914769380357,-0.7268139677691416,-0.5876644779781981,0.6215503803979708,-1.1024162003171654,-1.0174393780498954,-1.0468685618357798,-0.7775921511567585,1.814809370005368,-1.2324999926231104,-0.6932973685838872,0.13648502035647897,-0.18192697802181662,0.42229150961459805,-1.4742279645551606,-1.0490915527069122,-0.4466801050549235,1.1669870324377927,1.0639357130540488,-0.4239751454718633,0.677728025019258,-0.4429551085824171,1.5767927228100624,0.1595029473372603,-0.6853047923416136,1.0686947049876327,-1.267319809905029,1.4506373418597411,0.025016474603790508,1.5367699053393502,-1.2835325744749708,0.013776909552056817,0.6154621055414871,1.4980626720253067,-0.9784397843984659,0.6307908634573678,0.6373470373194732,0.30727944960124726
-1.5661400396235234,-0.5261443386004871,-0.4128843576924204,-0.3563494849953242,0.9703116878588744,-0.43816536758837077,1.5214573612732305,0.38695434076038293,-0.7227137880017721,0.4127834830660145,1.0998028678273846,0.18777874459273916,0.7596288411817748,-0.07579564477084659,-0.1889037890533018,0.2571468129498763,-0.251739938572987,-0.5758425142504127,0.4578402396652147,0.4944446598975281,-0.2743061169506851,-0.16919640832591046,-0.7728601773214638,-0.6383143880242941,-0.553102069454607,-0.47954817233704594,1.2580700194566183,-1.0199180762164508,-1.1873421333920353,-0.421812321216476,0.4734756625049311,0.34105434275538615,0.27293114686076875,0.23774976105109566,1.3812444857315362,0.0,-1.2541477941936117,-0.7640447471443435,-0.42434088789021207,-1.7248383432057908,0.05227965901511108,-0.48486972428743635,-0.007436883793002806,0.762938359007652,-0.850839762406703,-1.3932813698423236,0.4195511388415504,-1.1182902903676422,0.5548063308443236,-0.6964202012429366,-0.4451453815023091,-0.18991261777011362,1.0862200785886846,-1.0317549634568577,-0.005169888275448841,1.1851838953192513,-0.5887828473795604,-1.4610210264039625,-0.319307979464834,0.48686471671315545,-1.2900853214269723,1.0667961995978916,-0.39148898726958375,-1.0498319907407263,-0.09921418624191128,-0.5840158060225794,0.3828433538482307,0.9438403779156083,-0.24769160723045855,-0.7408944923640117,2.420134323980592,-1.0948694894973017,-0.964908206151641,0.9946976877130156,0.830352657682953,0.6891194963938817,0.6272637413376231,-0.9198673513671707,-0.39363093105912916,-0.9066429695419799,0.6215503803979708,-1.1024162003171654,0.7976820554656409,-0.0675350335027557,0.39376558154091945,-0.8295863445893934,-0.8411988521080246,-0.6932973685838872,-0.5459759706437811,-0.5813699476286144,-0.25278076877001865,0.1834952839913831,-1.0490915527069122,-0.4466801050549235,1.1669870324377927,-0.22434843888928627,0.9392227180939217,0.6112094905359663,0.8898522247110728,-0.43671545304904924,0.1595029473372603,-0.6853047923416136,0.8626979227074872,0.010557741413000832,-0.5146738191675014,0.025016474603790508,0.10784653228643318,0.42661298518520646,-0.24418478675364136,-0.34805373134113504,0.25101174177561747,0.7451529366281278,0.6307908634573678,-0.33916218088278294,-0.3277087904741706
-1.3532602977107808,-0.5261443386004871,-0.828063330150356,-0.6287825567523989,2.104152478763071,-0.9147826074158595,0.6054173635235482,1.8317919195672965,0.3037171440375547,1.557207151686163,0.3713211399245533,0.18777874459273916,0.7596288411817748,-1.6724041686488458,-0.8373021075135941,0.18046164025085062,-0.41074932312834134,-0.985436739161248,0.4578402396652147,0.4944446598975281,-0.2743061169506851,-0.42396398473709535,-1.06219693847266,-1.0116003912328304,-0.9724251642045809,-0.9261188809859205,1.3737692404939086,-1.0199180762164508,-0.5780438150096442,-0.617424405274197,0.9293881719938452,0.6273176140855167,0.27293114686076875,0.23774976105109566,0.40089928244187656,0.0,-1.4780665932662347,-1.4839731244292302,0.6584851798856208,-1.030970525928466,0.8271068839571756,0.6205452172920769,0.7934634081900919,2.2479205695064857,-0.5776388076906559,-1.6573150809588886,-2.3762062039621754,0.9649155796385254,10.682268091801003,1.2882428254368221,-0.01582051223537047,0.26061961971377257,1.497399934565569,-1.0317549634568577,-0.005169888275448841,1.1851838953192513,-1.3214089034763894,-0.48632296332049546,-0.7499888227138879,0.10010210868514095,-1.9813625000477975,1.0970571263846678,-0.33429984273246743,-1.5001685646210419,1.8294869665324553,-1.2907111818826362,-1.11042620858906,1.124426942841574,-0.8004777438778695,-1.0790257392487208,1.7414218989823607,1.4969684324777124,0.6890764636484914,0.36812645385927695,-1.224544946308374,1.2165102195878028,1.2289690843748868,-0.9198673513671707,-1.0599970044791542,-1.2256214611057616,2.0151476013386995,-1.1024162003171654,0.7976820554656409,-0.0675350335027557,0.39376558154091945,-0.8295863445893934,-1.2324999926231104,-0.6932973685838872,0.4590910242399699,0.7514537999990271,-0.07559691566069567,-0.023720122076934864,-1.0490915527069122,-0.4466801050549235,1.1669870324377927,-0.5511282494141541,-0.4239751454718633,1.9368045656368167,-0.8810859106966438,0.5700386348805063,-0.6579813623640314,-0.6853047923416136,1.4651489886764693,-1.3946484039659017,0.46798176134611985,-0.7471587081665518,2.788835723479525,0.42661298518520646,-1.7046434313999583,-0.5138172735011971,2.590766362573535,1.3196838436369922,0.6307908634573678,-0.5512233600477453,-0.6745937947667988
-0.3794742308995613,-0.5261443386004871,0.8980299628974525,-0.7232319565750919,-0.5114423651563939,-0.7145852739825718,1.5214573612732305,-1.0578832380465306,2.356579008116208,-0.7316401855541341,-1.0856423158811095,0.18777874459273916,0.7596288411817748,-1.4358920264342385,-2.2523228151482124,1.8153697710425787,5.155229215559087,1.0940269081692269,-0.9744572668550178,-0.9636946874435898,3.2535753316095146,-0.32676610424561825,-1.0587574738500258,-1.2175473854371595,-1.2037714515604725,-0.9208103120097857,1.6057448724260022,-0.2508267581574659,-0.8826929742008397,-0.4609347380280202,1.5155613984795917,0.9135808854156497,-0.22165641085561424,0.0010225796174239163,0.7930373637577361,0.0,-1.5962238924651875,-1.1779917422873127,1.050500234828035,-0.8199308513853348,0.5672345175116704,0.2497957295027585,-0.15712297758715812,0.3131774404983876,0.6551563961566667,1.0900546950580337,-0.0075280446884746655,-2.3666616934595983,-0.7092198024367212,1.9980394783315658,-1.2851553266081799,-1.071416549101788,1.6137716782454457,-1.0317549634568577,-0.005169888275448841,1.1851838953192513,-1.6018079540280614,0.9419647989880968,1.4365292057885868,2.0636522141976545,-0.5820838196597651,0.36305451348976364,-1.7214675859826323,-0.22812126374456382,-1.0473753000927402,-1.6440588698126646,-1.7742343047445168,-0.9411829955149511,-1.9397564889194847,-1.755288233018139,-0.17715231680161164,1.037877085972213,0.9870495085582364,0.5912721162343836,0.281649366240976,3.3523686888936712,1.6301059797330628,0.6093914769380357,-1.0599970044791542,-1.5445999526695433,3.408744822279428,-1.1024162003171654,0.7976820554656409,-0.0675350335027557,0.39376558154091945,-0.8295863445893934,-0.1890302845828817,-0.6932973685838872,2.1619150413574664,-0.19344834827838114,3.7392558645450866,-0.43815093421357076,-1.0490915527069122,-0.4466801050549235,1.1669870324377927,1.242714399927335,-0.4239751454718633,0.44407858296224784,0.8464412796042553,0.5700386348805063,-0.6579813623640314,-0.6853047923416136,0.1430125318837878,-0.9270142492355266,0.46798176134611985,-0.7471587081665518,1.2136896628463005,-1.2835325744749708,-0.01551086041205028,5.288584394423777,1.2161038738530467,1.3196838436369922,-1.9129754492765374,5.1970818971389825,4.25049594539911
-0.5215384698748624,-0.5261443386004871,0.27751254014492205,-1.3337430039742717,-0.30821471592408195,-1.0931282327998493,-0.31062263422613406,0.38695434076038293,-0.7227137880017721,0.4127834830660145,1.0998028678273846,0.18777874459273916,0.7596288411817748,0.37916426437282275,0.033369600799908146,1.323813150963501,0.7105333704794166,-0.46059523748630304,-0.9744572668550178,-0.9636946874435898,3.2535753316095146,-1.9031626578850793,-1.6141298852932249,-1.8932050319866318,-1.9627574647176094,-1.7779881222384175,-0.6421117432535528,-1.0199180762164508,-1.1873421333920353,-1.8302193264320663,2.1668649834637534,2.5834499681747514,1.509400041151726,1.4213856682194543,-0.7755149615057237,0.0,-0.6309239180900527,-0.9186054544012038,2.405186241070864,1.396624839113003,1.180926265400939,1.125325145356164,-1.760957577421458,-0.5921713461322706,0.11663084604707136,0.5830614079763942,0.13399777009740033,0.02480338910047752,-0.31119353533833255,1.4386565875030912,-2.0086687277148725,-1.8306693545746051,0.8881154660805132,-1.0317549634568577,-0.005169888275448841,1.1851838953192513,-1.565803628157045,-3.7758150040399063,-0.19812757378473195,0.5956878753871263,1.9850317706816873,1.2915139738986958,0.03319784949195069,0.44797921641588145,-0.0034501124516718236,-1.8207327137776788,-2.437644195683324,-0.2159251632195706,-1.7442589527880834,-2.093419479902848,-0.9982723883524867,1.2928251962939719,1.5201830666812064,-0.6620782299183653,0.20887135838256154,1.7080027614993334,0.025558398300359244,2.1386503052432424,-1.7263630778991792,-1.5445999526695433,2.0151476013386995,-1.1024162003171654,-1.0174393780498954,-0.0675350335027557,-0.7775921511567585,1.1537104413566777,-1.1020662791180817,-0.4202249043947424,1.5681903597988653,0.39165245785198816,2.1286151727323452,0.39071069005970105,-1.0490915527069122,-0.4466801050549235,1.1669870324377927,-0.8758106627336667,0.9392227180939217,0.10229572360799305,0.5230827840845289,-0.43671545304904924,0.1595029473372603,4.047772412800436,-0.6325847087631224,-0.48910611398003145,-0.5146738191675014,0.025016474603790508,0.9026066292067358,-1.2835325744749708,0.2980785189467556,0.6550935525795922,0.9446152875502812,0.7451529366281278,-1.9129754492765374,0.8876358622834595,0.7424580567996002
-0.4252496731912265,-0.5261443386004871,-0.5998303809369873,-1.529997680780613,0.6619333934915536,-1.658165110543795,1.5214573612732305,0.38695434076038293,-0.7227137880017721,0.4127834830660145,-0.3571605879782781,0.18777874459273916,-1.1262057618593069,0.3451036311673277,0.9561366477993526,2.6619484504974658,2.6649316277452297,-0.7776915807572833,-0.9744572668550178,-0.9636946874435898,-0.2743061169506851,-1.0278337756031062,-1.3070815070139297,-1.5116792543803748,-1.5341783901805663,-1.3040807924815074,0.5521919870279779,-0.2508267581574659,-0.8826929742008397,-1.4389951583166247,2.2971257004605867,1.1998441567457803,3.73504405087545,3.5519303011225,0.9891064044156695,0.0,-1.1694681112428382,-1.1721222784261323,0.7321925616357357,-0.6331049285220594,1.2889061347344746,1.279375696380643,0.32148863408635875,0.008166656801961665,7.208680371227077e-05,0.3443239240898851,-2.0012572806048126,-0.9095557802486649,-0.19625973489967202,3.8509015232952586,-0.2750812212247076,-0.011447795137057376,-0.03556256969986874,-1.0317549634568577,-0.005169888275448841,1.1851838953192513,-1.139824187593053,1.6296261792573261,-0.5315485846421588,0.2962671285581636,-0.5136079449116002,0.49785508408809187,-1.4667123575669931,-1.3378647121217724,0.9333635647635407,-1.8207327137776788,-1.9068366418889482,0.6708878457350694,-1.2049554048393898,-1.755288233018139,-1.2261674075293099,-0.0853676954350446,0.30915304300216345,-1.1560860416294023,-2.0166186359497478,1.7001452177388734,-0.1750100493787287,-0.9198673513671707,-1.3931800411891666,-1.8635784442333252,-0.772046840542758,-1.1024162003171654,-1.0174393780498954,-0.7670589823120586,-0.7775921511567585,1.3740767509062413,-1.1020662791180817,-0.4202249043947424,1.266999564735353,1.3179091558595035,0.620870934557551,0.1834952839913831,-1.0490915527069122,-0.4466801050549235,1.1669870324377927,1.5210729467275605,-0.4239751454718633,0.12363662453643307,-0.3519341323562231,0.5700386348805063,0.1595029473372603,1.3555783282840699,2.9035049154479537,-0.6445317426986747,0.46798176134611985,0.025016474603790508,1.8710347934563352,-2.9936781341351493,-2.1023439908133654,2.6925077518846185,1.789782541359866,0.17062202961926318,0.6307908634573678,2.4951896477634476,2.678627913395275
0.008682069447762408,-0.5261443386004871,0.9782030639964779,-0.8041286732862817,0.03570076631381056,-1.1971588174868324,-2.1427026297254987,0.38695434076038293,1.3301480760768813,-0.7316401855541341,-2.5426057716867723,-1.8341179704407082,-2.0691230633798474,-1.3576945619582306,-1.7027451023277953,2.083414780587171,1.664199630261531,-0.5409741339110561,-0.9744572668550178,-0.9636946874435898,-0.2743061169506851,-2.195861843656601,-1.1040434673428146,-2.293212184744593,-2.412097208975018,-0.9907060215127204,-2.0322922091084243,0.5182645599015189,0.03125450337274695,0.6344929326952168,2.1668649834637534,2.5834499681747514,1.0148124834353431,0.9479313053521109,-2.3440672867691905,0.0,0.7156156243368651,-1.0975754859487654,2.4583504441811908,2.9005449828718612,0.6240668372496243,0.3308761218542971,-0.7441305398544747,2.842911372233679,-0.1710367471501233,-0.605478733878848,-1.4785056733309536,0.1773297540262221,-0.7215182068284179,1.9476338313818675,0.5879462241308882,0.8942106323143082,1.9928093196913954,-1.0317549634568577,-0.005169888275448841,1.1851838953192513,-0.7564759808413284,-2.3928904719437347,-0.28264451466488233,0.5197894624678061,-0.05877920643250055,0.47950011355183825,-1.5014008213529448,0.5204636724473862,0.6711298718013388,-1.6440588698126646,-1.7742343047445168,0.7972382049857529,-2.3779406216277983,-1.755288233018139,0.9412289185887391,0.37231234017546555,0.22303796857733552,-0.512534052625747,-0.6482589667260414,2.9323502115789952,2.031242875091239,0.6093914769380357,-2.3927291513192044,-1.5445999526695433,0.6215503803979708,-1.1024162003171654,-1.0174393780498954,-0.7670589823120586,-0.7775921511567585,-0.8295863445893934,-0.8411988521080246,-0.6932973685838872,1.6883924804007218,0.7190898473229522,1.965419800442652,1.6340031264696087,-1.0490915527069122,-0.4466801050549235,1.1669870324377927,-0.03171618900317887,0.9392227180939217,2.1841687557781966,-0.05304018763699806,-1.4434695409786054,0.1595029473372603,-0.40755500421380764,0.9695674111923371,-2.821790057224552,-1.4973293996811228,0.025016474603790508,1.5070231047980112,0.42661298518520646,0.007646665042772542,1.6492681901462747,1.472102025018901,2.4687456576547215,-1.9129754492765374,1.1095030356382942,0.9074340490782422
-0.2048214568937717,-0.5261443386004871,0.02482102983537344,-1.386537797490999,0.41323756889849084,-1.3261512814456997,0.6054173635235482,1.8317919195672965,0.3037171440375547,1.557207151686163,-1.0856423158811095,0.18777874459273916,-1.1262057618593069,0.7650582715654376,0.47139386137686723,0.5683547467442068,0.5624453173244295,1.4097864547400147,-0.9744572668550178,-0.9636946874435898,-0.2743061169506851,0.3578096385310877,-0.736667356044748,-0.8587213739621312,-0.8006916888176894,-0.42368712729998254,2.499095114398987,-0.2508267581574659,-0.8826929742008397,-1.1651382406358153,1.2922573121993073,3.0401080438680568,3.73504405087545,3.5519303011225,-1.363722083479531,0.0,-1.8613984996017827,-0.8688056340022996,0.8378657415316114,-1.290909211597,1.3025017579183973,1.2987720269738554,0.189562617090844,-1.4134929366078832,0.412661988677851,0.4799722612782526,0.3213995494769069,-0.7963543124141191,-0.4734079513932759,1.3487341516291467,-0.25153806676999674,0.013258320937750515,-0.40228811205611004,-1.0317549634568577,4.040639038619327,-0.986358648587682,-1.6927326969328285,-0.41031648911505236,1.7685445993421678,0.6378031344622976,0.29064308631952407,0.3913237374354673,-1.6680424960779354,-0.6708888565068156,-0.30934714399833996,-1.114037337917622,-1.11042620858906,0.38332130227460653,-1.0263111045813849,-0.7408944923640117,-0.8876769876618742,1.0110935850162177,1.0695791544548534,-1.469223075194797,1.3446057936985336,0.10092570469015998,0.025558398300359244,-0.9198673513671707,-0.7268139677691416,-0.9066429695419799,-0.772046840542758,-1.1024162003171654,-1.2191195373293993,-1.326678141359501,-1.1122657890703809,0.2722452031584239,0.5935719964472898,0.6720649523618372,1.1089894030657796,1.3483789724411737,0.3296560291711383,-1.2670125584868426,-1.0490915527069122,3.759683731699573,-1.6767761045027223,1.256300742952725,-0.4239751454718633,1.2122472737897851,-0.5592372726712533,1.5767927228100624,-0.6579813623640314,-0.4910406961985151,-0.1306842093640252,-0.46405177618452587,1.4506373418597411,-0.7471587081665518,1.2652194870383044,-2.9936781341351493,0.42223776112516576,0.5007152414427887,1.2610750153474628,-0.40390887738960135,-0.6410922929095849,0.6256532581518696,0.5665965518339512
-0.4993487404445171,-0.5261443386004871,-0.4054386611058277,-1.33192713116904,0.7385924485622253,-1.5874853972273248,-0.31062263422613406,-1.0578832380465306,0.3037171440375547,-0.7316401855541341,0.3713211399245533,0.18777874459273916,0.7596288411817748,0.03660241535134398,-0.7207678463902643,-0.1728129404189837,0.13786555755013286,-1.2536864404847994,0.4578402396652147,-0.9636946874435898,-0.2743061169506851,-0.8367665889417274,-0.7719247637188951,-0.236325127024589,-0.10153576498622242,-0.47810442798282077,-0.1938101484201435,0.5182645599015189,-0.27339465581844863,-0.06971056991257842,0.030589224715700605,0.6559439412185312,-0.7162439685719972,-0.7091589646835913,-2.1479982461112574,0.0,-0.39587577383456296,-0.37276083670238547,-0.0036281953026993585,-0.4317669770324232,1.3011735515452343,1.2968771281846405,-1.1526010849552188,-0.698981518140295,-0.28665181449042365,-1.1404315556013527,-0.8434260813204277,-0.9529786413915022,-0.39408959781801367,0.9741999586732089,-0.47753090253834823,-0.2238978869658197,0.6940256818549297,-1.0317549634568577,-0.005169888275448841,1.1851838953192513,-0.23819162931559704,-1.2699033687872732,-1.032048482106021,-0.15319480757196624,-0.17285785219019867,1.4991304641220993,0.4255655238641914,-1.3635027180286816,1.9451699092578707,-0.05399427412753681,0.4823946580107164,0.785482522212344,-0.4061120244403873,-0.06463199859459359,0.35359386828623696,0.16447269265954637,0.06249931541936801,-0.3663201531480476,-0.6236715627341886,0.2778958259253779,0.8278321890167111,-0.9198673513671707,-0.39363093105912916,-0.2686859864144164,-0.772046840542758,-1.1024162003171654,-0.8157592187703913,0.9117984948302684,-0.44291851324313625,-0.6092200350398299,1.6370417044875183,-0.4202249043947424,0.5806398902623332,1.2464346201653023,-0.42043965410198497,-1.2670125584868426,-1.0490915527069122,-0.4466801050549235,1.1669870324377927,0.33749433440939125,-0.4239751454718633,-0.4085329347493235,-1.9846952505859123,0.5700386348805063,-1.475465672065323,-0.6853047923416136,-0.0608413104415115,-0.28357049703152265,0.46798176134611985,-1.519333890936894,0.3535222181860569,0.42661298518520646,-1.2865459422891836,0.05810083156715654,0.4654179852582852,0.17062202961926318,-0.6410922929095849,-0.2008819312640872,-0.410922487459292
-0.23597184748761788,-0.5261443386004871,-0.8188975110698,-1.182592921197116,0.1323480386922522,-1.0237467683205,1.5214573612732305,0.38695434076038293,1.3301480760768813,0.4127834830660145,-0.3571605879782781,0.18777874459273916,0.7596288411817748,0.9336023656463145,0.6471554289115493,-0.06340324788620119,-0.2529880907330287,-0.5373110282550296,0.4578402396652147,0.4944446598975281,-0.2743061169506851,0.06050147113177434,-0.8558260492756179,0.0764036408693339,0.24976161461942958,-0.6076000938586154,2.0467730545778857,0.5182645599015189,0.03125450337274695,0.20414634776823082,0.1087456549138002,0.054791071425255605,0.27293114686076875,0.23774976105109566,-0.7755149615057237,0.0,-1.7067846566733789,-1.033190077644647,0.7921609154859831,-1.1630236342246245,1.6135520733050592,1.7425350429638369,-1.6402499768306,-1.754736693288761,-0.7552129715680913,0.6613542748130258,-0.3208790649090547,0.674531503656169,0.7871805566027635,0.8682763119368091,-1.173149108749762,-0.9538775581040759,-2.2027971899755117,-1.0317549634568577,-0.005169888275448841,1.1851838953192513,-1.5551595640828157,0.26485757792060816,-0.27879282600107996,0.5232483791488612,0.9355837092214725,0.5448772822984329,-1.377846629532534,-0.36162834976346425,1.7463906163475609,-0.5840158060225794,-0.22561421719288421,1.9968027445754921,0.230940291574007,-0.40276324547930265,-1.7668254451986192,3.2366116897912542,2.7642496881469567,-2.3085416524751508,-0.9466142941620789,-0.4959401491254213,-1.5789891831323444,-0.9198673513671707,-0.060447894349116654,-0.5876644779781981,0.6215503803979708,-1.1024162003171654,-0.10987866129212723,-0.0675350335027557,0.39376558154091945,2.916640917753185,-1.2324999926231104,-0.6932973685838872,-0.12933496055427246,1.3994365449522643,-1.7465932208134487,-1.2670125584868426,-1.0490915527069122,-0.4466801050549235,1.1669870324377927,-1.2712421120113193,0.9392227180939217,1.1556466716023772,-1.8405606477367817,-0.43671545304904924,0.9769872570385519,-0.6853047923416136,0.32974204519609035,0.8183858825103371,-0.5146738191675014,0.7971916573741328,1.259435682188932,0.42661298518520646,-0.7666014307593177,-0.3493549006009363,1.2560273694387936,-1.5529706914073305,1.9026740198243202,-0.2778616075781737,-0.36689663614739637
