H_0_green[-1.22],H_0_green[-0.94],H_0_green[-1.07],H_1_green[0.73 0.24],H_1_red[-0.44  2.84],H_1_green[2.537e+01 2.000e-02],H_2_green[1.67 0.08],H_2_red[11.64  0.07],H_2_green[25.54  0.06],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
0.42808256632996605,-0.5257783107435436,2.8578471209926675,0.48559671070611926,-2.2507374627524084,-0.05703803398248693,0.5678856067151868,0.6685018761804143,-0.04906900682291176,1.5038508662450936,-1.0492408426231477,0.2867706970066923,-0.7432627783909554,0.37194115165792396,0.18931568083374437,0.7528486572035663,1.987564705102447,1.2947348369422855,-0.8267329843440748,-0.547528697485899,0.2908110147646414,0.45783429682937576,0.48248438037517394,-0.27356275576690275,1.2098678392409465,0.9713887879887899,-0.052240151410630216,-0.15203909046832015,0.8986347723686484,0.3734982392759022,-0.23902592209610898,-0.567749882829991,-0.08840804411507551,0.25364869532204437,0.18200175944513516,-0.2259532394420346,-0.23577327086171218,1.8663208033582774,0.0,0.28114255282242256,-0.5978618753004303,0.1169431595379156,0.40016702426952594,-0.09291313525460348,0.2768467525078826,-1.5323329753621793,0.17022939659661698,-1.4001377036097622,2.0258160067513358,2.01480193137114,0.7008982961081804,-1.205754183841771,-1.9812839336236834,0.4155225254758839,0.2045052959496671,-1.0310685620208773,1.0684815273682622,-0.7581592861223082,-0.8084675039195337,0.12142351917957266,-0.023867354409702266,0.06899869316558144,-0.4307805895389339,2.5488112705193324,-0.8420072857957194,0.7628388434107515,1.4086667206336898,0.06510060388612486,-0.23123597206142427,0.6446527703431315,0.4453044632777091,-0.22303666290253576,-0.39567441746905146,-1.9579427640930431,0.9302966245066954,0.8690625046998027,-0.5252751993067103,1.2712482376375365,-0.663089934001288,-0.1662706341682146,-0.9099124271428131,-0.06551864395873112,-0.5782304808193907,-0.7815034345187745,0.9130564233869912,-0.9132933288612806,-0.08107406448362446,-0.6057787908064726,-0.39346609114926767,-0.843479016806654,-0.15634499889416414,0.9231013144484874,0.37620841782705683,1.106563076319491,1.8813474886757533,1.0543811073343923,-0.4367687243821497,-0.7386126757291583,-0.5475961161524189,-0.4107789474259237,0.2821990287894366,1.6997078994003216,0.3563296857119208,-0.07808438005057114,-0.029699005909090033,-0.44444054227647384,0.3462893040783408,0.44190647211804085,0.014854681039041053,0.350184755187826,0.4381315160718143,1.7684226237889091,-0.4999737493883827,0.22197838303007325,1.3449667638152687,0.6188449748996092,-0.43628257479489196,-0.6711863497182722
-0.8821635800230859,-0.5257783107435436,-0.10031850977848752,-0.8920445999178757,0.1628320896727786,-0.057038033995168436,-1.1315466094045628,-0.596558160503373,-0.04906900682291176,-0.3272680057377552,1.7875387786003116,0.2867706970066923,1.5509416642424612,-1.0812972721194498,0.18931568083374437,-1.1389772765020032,-1.5606776290043987,-0.792696735610064,0.5911475363256194,0.1765846848783141,0.7302145591325195,-0.9891095900784805,-0.9728268125479892,-0.27356275576690275,0.016559097325028267,-0.5276387884086366,-0.19868915634151246,-0.06075416839858892,-0.10400106792380168,1.0819353483854772,-0.23902592209610898,-0.567749882829991,0.22495405674831126,-0.19255616402215944,-0.22174288537785616,0.2600692918548857,0.23475700676317005,0.3825384200943008,0.0,-1.0259181454430593,-1.1612802709789873,-0.014912453620804839,-1.108453514082725,1.2924893305037861,1.2842877531485877,-1.3300151884980476,-0.49317519432905776,-1.5324005692788276,0.6444910996770298,0.5631058517169716,-1.215796968794535,-0.10054407659710617,-1.3166279814004231,-0.48785771571910674,-0.2429231430713948,-1.5355561819664227,-1.042059749258383,0.0033694952981598845,1.179220606195759,-0.6552569503620012,-1.2710643160099993,1.0452916035971294,1.6974767831274165,0.5487097686996467,1.185598055602617,-0.1751591657926655,-1.7083117322975314,1.7924124363600917,0.2901711142913653,1.254048016082441,1.3990462214202435,0.15400761907996538,-0.06499345124491644,-1.90509493226687,-0.21568505221584397,-0.4576122562134416,-1.7332028239385049,-1.8183080961549876,-0.08036304780308651,-0.5768482534742594,-0.9099124271428131,-0.39705014289744633,-0.2640042922989942,0.5942991897481175,-1.1000155957948106,0.40432712809366866,-0.08107406448362446,0.35229321651512197,0.2657913281587333,-0.5828645458146748,0.6570003324316558,0.29371808731224,1.237861122172623,-0.8986654031708543,0.6222814025419922,-1.0578025711764734,-0.4367687243821497,1.161263262396403,0.2966686934337132,-0.4107789474259237,1.1802992634387706,-1.0418383945021708,-0.47304207202592663,0.14786186260140535,-0.6813217014017695,1.5016990764961007,0.8239897345805676,-0.5513105016229923,0.014854681039041053,0.8774037090919486,0.4381315160718143,-2.191070370337692,0.09885159355200415,0.9220468433393789,0.19231593244743997,0.6188449748996092,-0.2512781649109694,-0.10259664288758091
-1.1105954718414,-0.5257783107435436,1.6175320509113493,-1.397429169892182,0.2604356237641637,-0.057038033995166014,-1.5719970224666842,-0.5299130270334383,-0.04906900682291176,1.5038508662450936,0.369148967988582,-0.7229238483476689,0.4038394429257528,1.0985603635466108,0.18931568083374437,0.7528486572035663,-0.901731265019504,-1.599287166338112,0.09636104434557866,0.06760141682235073,-2.038614453488696,0.45783429682937576,0.48248438037517394,-0.27356275576690275,-0.9913705182517019,-1.3147579573526285,-0.5736942379427478,-0.48198534407343224,-1.319112848921971,0.62233611764079,-1.015650497046975,-1.47263179591187,-1.1068348719210825,0.4581592558548045,0.3474708761758711,0.2600692918548857,0.23475700676317005,0.5752956481316153,0.0,-1.2179959150826345,-1.0808031548032817,1.3691496902002505,-0.13127890764864747,1.8682927738454154,2.1008156475172464,-0.5783011246728931,-0.5667301197194827,-0.5126913899029986,0.6051832419799718,1.1583323969665784,-1.858961796025856,-0.9552388137338889,-0.03918845899842217,-1.394194579903738,-1.2007646180331824,-0.8371818822913831,-1.042059749258383,2.7321809620548567,-0.2694334401594545,-1.491700038929457,-0.06831206313899939,-1.8519516735377248,-2.375736914470663,0.41075177594281304,0.5303363497732622,-1.4335447499895246,0.04717433416267576,0.7554844750752416,-1.1002477826494068,-1.0958051165884157,-0.5006276818210236,-1.1231874261940926,-0.7263553836931864,-0.5528259114279545,1.2329831010097343,0.2288226994503703,-1.3729224886609601,0.5619147019427678,-0.1276243586857519,0.4495957947908525,-0.9099124271428131,-0.39705014289744633,-0.8924566693397871,0.5942991897481175,-1.1000155957948106,0.8097488071567299,-0.08107406448362446,0.35229321651512197,-0.6132185642519347,-0.843479016806654,-0.4274601093361041,1.100089844374784,1.6828049640700877,-0.06213261558915665,-0.0072516405248885165,-1.0578025711764734,2.3621782567795817,-0.7386126757291583,1.9391330483880986,-0.4107789474259237,0.9804869294341406,0.7704019760295775,-0.47304207202592663,-1.4717961201421712,-0.6813217014017695,1.109140491099824,0.4505008696426783,-0.5513105016229923,-1.5135269458667557,0.9187208170600781,0.4381315160718143,0.34975001947686973,-0.014637858765409842,0.9581202520318612,0.7686413481313543,-0.647564852187768,0.12411025386484072,0.13464420965919352
0.5276892291290303,2.484172054553923,0.33068495060067365,0.9928891471834483,1.6676443006799724,-0.057038033995168436,0.8256177130608775,-0.24508157633218833,-0.04906900682291176,-1.2428274417291796,0.369148967988582,-0.7229238483476689,-0.7432627783909554,0.37194115165792396,-1.8731116186021077,-0.19306430964921842,-1.0150645695173819,-0.6182380867714299,-0.701268679800986,-0.7949477121676051,0.7802610735667872,0.45783429682937576,0.48248438037517394,-0.27356275576690275,0.29535619605012375,0.7891510189550688,0.4607442792807471,0.3973789793519231,0.6303910705802642,-0.9338066773028717,0.5375986528547572,1.2420139433337674,1.2825511471622415,-0.5250645928603885,-0.6321062948700794,-0.7119757707389549,-0.7063035484865944,-1.4419311569100537,0.0,1.1194903739283755,-0.18263381400815493,-0.5047404000712683,0.764483960663672,-1.0260549611219913,-0.9848640613881221,1.1152790260394225,-0.24225143800921317,1.901820625368507,-1.249395705013046,-1.1040930809342837,1.388657169698677,0.8896186635162937,1.9383305708073895,0.026725482890136244,-0.1872747811820499,0.9841996316756598,0.4590998911591593,0.5427857154709942,-0.8084675039195337,0.9466323960935511,-0.2625062392581784,0.606125571091679,0.11305871866040408,-0.9244769570993828,-1.0543730302125864,-0.5067207023883745,0.23061831820245535,-0.4230617154225397,1.1591829248793477,1.8415112992501546,-0.5386851612931721,-0.11433921224091381,0.5963684812033536,1.2641999121138483,-0.7770998762209567,-0.9260062771083477,0.8124429668900003,0.10799315798284743,0.6949278339898171,0.8601734140968972,-0.9099124271428131,-0.06551864395873112,0.3644480847417987,0.5942991897481175,0.9130564233869912,-1.1160041683928112,-0.08107406448362446,-0.9251361265803374,1.5843061667747353,-1.2344007232946228,-0.6985752197780442,-1.0792853194734637,-1.1083154050820372,-0.5460617172021414,-1.2663177266586498,0.5263351877066759,0.962704766198716,-0.7386126757291583,-0.33056049315067754,0.944096583531886,0.24006867701252227,0.5732927563363909,-0.6151794769510087,2.238429472738809,0.26657096224601773,0.0398437257257179,-1.1811583244413424,-0.5513105016229923,2.307427121397736,-0.6118597386687542,0.4381315160718143,0.1667208355950656,-0.7732380197308109,-0.6589427410000557,-0.9603348989203886,1.885254801986986,-0.7097813883598417,-0.8626049815239252
-0.35778289668682944,-0.5257783107435436,0.9638839456299061,-0.7047102908084798,-0.11407210106879294,-0.05703803399284131,-0.6701131272808604,-0.20412879273619314,-0.04906900682291176,1.5038508662450936,-1.0492408426231477,2.3061597877154147,-0.7432627783909554,-1.0812972721194498,0.18931568083374437,0.7528486572035663,-1.4191735955512625,-2.237748848592608,1.807482095588479,5.137316662099353,1.0768397715357343,-0.9891095900784805,-0.9728268125479892,3.3452816990924106,-0.3199577750252761,-1.0500612812092533,-1.2093042966147711,-1.1959457286686312,-0.9104885106221059,1.573313920417566,-0.23902592209610898,-0.8693771871906173,-0.44094040758638564,1.4807120585186053,0.9166846377295996,-0.2259532394420346,-0.0005081320492710648,0.7680528761689228,0.0,-1.5842951612910094,-1.1686384631372466,1.0304257949126723,-0.8118498985973969,0.5478911166703198,0.2283975553343687,-0.14434840479716454,0.3277934247820169,0.6533785924885884,1.128400982950918,-0.006506326860015522,-2.382553730348005,-0.8072010615220291,2.0540299853204016,-1.2501303277133695,-1.0485135938718397,1.6701956130619893,-1.042059749258383,0.0033694952981598845,1.179220606195759,-1.589406116224386,0.9464948007230527,1.4079927894569002,2.023906856595621,-0.5809620266895928,0.3609582150389066,-1.7588239493257536,-0.22922605678576266,-1.077550992953174,-1.6216548690021964,-1.748672645282135,-0.9327612534647842,-1.9587990781553113,-1.7183982823655914,-0.18100656752811686,1.0146380333801777,0.9788668991218464,0.6083686989809441,0.31003802234889744,3.4181073933080786,1.6813286527089866,0.6276403238320866,-1.0601131407748767,-1.5209090463805799,3.345904438281901,-1.1000155957948106,0.8097488071567299,-0.08107406448362446,0.35229321651512197,-0.8329710373546017,-0.19194283932670606,-0.6985752197780442,2.163705511768798,-0.20789728707198746,3.812671462967656,-0.42694033590280894,-1.0578025711764734,-0.4367687243821497,1.161263262396403,1.2541698133700632,-0.4107789474259237,0.4377737107915565,0.8758730703453668,0.5458462256120311,-0.661967128770383,-0.6813217014017695,0.1627630361271687,-0.9282215812328362,0.44190647211804085,-0.7493361324138573,1.2138197254952057,-1.2828007591455783,0.00028680517708035077,5.264697371815809,1.2157671216263366,1.3449667638152687,-1.913974679275145,5.347808482579191,4.346839533485519
-0.02871964155203164,-0.5257783107435436,1.1109704025578304,-1.712872776092245,0.3930770141689041,-0.05703803399516843,-1.617717815317813,-0.5975207816970366,-0.04906900682291176,0.5882914302536691,1.7875387786003116,-1.73261839370203,1.5509416642424612,1.8251795754352977,0.18931568083374437,0.7528486572035663,-1.4893117851655295,-1.0244411837459695,1.1802244087603149,1.7708985834604392,-1.8208456185268773,0.45783429682937576,0.48248438037517394,-0.27356275576690275,-0.9506818061176,-1.3404892249861677,-1.420835657599171,-1.4335521192249792,-1.3588353810049776,0.776105527771548,-0.23902592209610898,-0.567749882829991,-1.4593672353923925,1.4807120585186053,0.9166846377295996,1.4751256200971865,1.4110827008253757,-0.3884904920549573,0.0,-1.3197154582324957,-1.4053575288839675,2.567808197474657,0.7840222479963452,1.4935813102144209,1.5694496650236671,-1.737845251722991,0.664013192918305,0.49642255876610836,-0.15661582633930884,0.8615732729696923,-0.41751460827498277,-0.4068841272914123,1.1980920804534656,-1.6376377690266535,-1.4580420085414805,0.9902523279723413,-1.6811673189411007,1.3677752286765068,1.179220606195759,-2.1117497656786024,-0.18626107043743328,-1.624083036584467,-0.7049530789175557,-0.04259510123842354,1.8172451955967608,-0.2633859931003767,-2.180501135073325,2.0419207824152004,-1.4478525068845998,-1.0958051165884157,0.2516055592399095,-1.9452118968226084,-1.3877173161414564,0.21588292655111094,0.7232763335500485,0.7832836227522058,-0.6309688529049705,0.14290859615845997,2.172841959993825,1.270751033402942,-0.9099124271428131,-1.391644639713592,-1.5209090463805799,0.5942991897481175,-1.1000155957948106,-1.014648748627046,1.9664145822028194,-0.765457458693405,-0.6132185642519347,-0.06163560383071646,-0.4274601093361041,1.4514375584339623,1.0183111164675358,1.2625117127903058,-0.0072516405248885165,-1.5858484908041899,0.962704766198716,1.161263262396403,-0.18044519855941224,-0.4107789474259237,1.6047637916733544,-0.8704350331036296,-0.47304207202592663,-0.661967128770383,-0.6813217014017695,-1.2627076528553427,-1.6035218702998373,-0.5513105016229923,-0.7493361324138573,1.2828549239373137,-3.003733034362972,-1.0498722796573465,1.759086365363139,1.2760408205863334,1.3449667638152687,-0.647564852187768,2.4764475120777756,1.8500212151453737
-0.09990057313016465,-0.5257783107435436,-0.21057903726591642,-0.42438126954223354,-0.5186390900597778,-0.05703803388014973,-0.7583184980955366,0.7034609233455279,-0.04906900682291176,-0.3272680057377552,-1.0492408426231477,0.2867706970066923,-0.7432627783909554,0.37194115165792396,0.18931568083374437,0.7528486572035663,-0.6856366834104344,-0.8926201613777424,-0.4205454402121684,-0.10679769882920123,1.985358160742979,0.45783429682937576,0.48248438037517394,-0.27356275576690275,0.28152299750816007,-0.4357211364070181,0.30392096752097975,0.5038116568874901,0.0378964060999986,1.4788203540635672,0.5375986528547572,0.035504725891261864,1.439232197593935,-0.4365744464760211,-0.5063497661547217,-0.46896450509049475,-0.4710384096741533,-1.5450338602788374,0.0,-1.1943477805340608,-0.9494327227178618,0.7563659118472,-0.6294858007884758,1.0473042181299852,0.9365988223994549,-1.2346273172811797,-0.193058265923625,-0.3264025281368123,1.2123487331369593,-0.8564807369805337,-0.4576634464190533,0.005420797923242025,0.09800842153400018,-0.010169004761251153,0.26191129272979713,-1.7963701409900756,-1.042059749258383,0.0033694952981598845,1.179220606195759,-1.173873339284677,0.4799345056942794,2.358646940827628,2.879492988025523,0.8449173094357871,0.947510482029449,-0.6323901739463864,-0.3482233883931309,0.5299974068581875,0.6377758385265583,1.396605772797806,0.5968587311178004,0.16080120974631676,0.26568751497921855,-2.322137768658923,-0.43723644774189274,-0.4370247604485385,-2.424191737607371,0.5182472010600875,-0.5583018289884327,0.03901817548480775,-0.9099124271428131,-0.06551864395873112,0.05022189622140226,0.5942991897481175,-1.1000155957948106,0.40432712809366866,-0.7635702800457724,-0.4461001229195401,-0.6132185642519347,-0.32225007482269563,-0.4274601093361041,0.4432532036614515,1.0896863425887875,-0.485494207849492,-1.2663177266586498,-1.0578025711764734,-0.4367687243821497,1.161263262396403,-0.07692370914836377,0.944096583531886,-0.3094378189862163,-0.8467085564840101,-0.47304207202592663,0.9576908539731936,-0.6813217014017695,1.184501930953599,-0.04787756286231519,-0.5513105016229923,0.7790454944919394,0.9661413586090248,0.4381315160718143,0.03969963526832466,-0.19624793958783648,0.9995224861144939,-0.3840094832364743,0.6188449748996092,-0.45694023498547814,-0.5517036773556703
-1.2820832504134911,-0.5257783107435436,-0.27353795984022145,-1.0465770056345258,2.2026998317220965,-0.05703803399499051,-1.1209504394732182,0.7622096736304786,-0.04906900682291176,1.5038508662450936,0.369148967988582,-0.7229238483476689,0.4038394429257528,1.0985603635466108,0.18931568083374437,0.7528486572035663,-1.3742671426755995,0.028147463794249525,0.3639173212374361,0.5004021908431743,-1.8335956709531542,0.45783429682937576,0.48248438037517394,-0.27356275576690275,-0.8437374033585029,-1.070033101733961,-0.794838789909783,-0.7303899236098119,-0.9413199213729255,0.3979370672781865,-1.015650497046975,-1.1710044915512436,-1.3026861849606992,0.9055261070202174,0.632077756952734,0.2600692918548857,0.23475700676317005,0.3825384200943008,0.0,-0.9434604028309739,-1.267302816219764,0.19912553804197192,-0.8375462716740283,0.693310227408894,0.4346116057458116,-0.31825345309516256,1.5788287882468228,-0.4181590969018829,-0.9884700225811565,0.6867236319000418,-0.9286289698462613,0.28869298854623265,-0.5441527556747507,0.28104790000676705,0.5696772466698368,1.0397308162254912,-1.042059749258383,0.0033694952981598845,1.179220606195759,-0.7123871698457743,-0.48275628093333023,-1.6374244179073196,-0.7169602855525786,-1.5089008660642502,0.9919827812464282,-0.5469841449767772,-0.5828720797448957,-0.24919082736604933,-0.9264454205318103,0.0231166167516906,0.6580640224645622,-0.6951912142139561,-1.0570363499173214,1.5572355147463826,-0.38653855119852837,-0.6899424568999254,0.37276799833211954,-0.5775214987990385,0.9612650136595802,1.270751033402942,-0.9099124271428131,-0.7285816418361616,-1.2066828578601836,-0.7815034345187745,-1.1000155957948106,-0.8119379090955152,-0.08107406448362446,-0.4461001229195401,-0.8329710373546017,-1.1040934877986333,-0.6985752197780442,0.6124476159152723,0.6964574639507617,0.23432068567336742,-0.0072516405248885165,-1.0578025711764734,-0.4367687243821497,1.161263262396403,0.6595399375356646,-0.4107789474259237,2.660277948893559,-1.1982510277079388,-0.47304207202592663,-0.661967128770383,-0.6813217014017695,0.6750268846927288,-1.0834325856031852,-0.5513105016229923,-0.7493361324138573,0.8358392507045564,0.4381315160718143,-0.7228287332865879,0.43605813964191564,0.8857574763380243,1.3449667638152687,0.6188449748996092,0.3321931434929349,0.3839565074549734
0.13165724200693793,-0.5257783107435436,-0.6795649712422888,-0.5601226287347104,1.0952090617665766,-0.057038033995168436,-0.46785031376254316,-0.6026986938406169,-0.04906900682291176,0.5882914302536691,0.369148967988582,-0.7229238483476689,-0.7432627783909554,0.37194115165792396,-1.8731116186021077,-0.19306430964921842,-1.5845410090812926,-1.5834652425856304,1.5162510027177032,0.5099026325003105,-0.5019559010101964,-0.9891095900784805,-0.9728268125479892,-0.27356275576690275,-0.7764069139165882,-0.9094359601812901,-1.0124678005911893,-0.9748456084204031,-0.69339878516544,0.19512971933033085,-0.23902592209610898,-0.26612257846936455,0.3032945819641579,0.9055261070202174,0.632077756952734,1.9611481513941067,1.881612978450258,0.18978119205699326,0.0,-0.7249995202752474,-1.1050483957286608,-0.7154628181029182,-1.3854999512361872,-0.11623387933226174,-0.7133762232948859,0.19753974944849237,-0.6802021157565227,0.7415604934091979,-0.1921860466141493,0.8264146191214398,-0.5254760025177336,-0.13413347131876552,0.6639949026145254,1.9864153196353092,2.3719559678805235,1.200694765867955,-1.042059749258383,0.0033694952981598845,1.179220606195759,-0.0629795230352617,0.40846878083488797,-0.24402513126078895,0.5370952544985789,-0.6179121847869804,0.8831643760904986,-0.7559624983969535,-1.6590722451288624,-1.3020114901951423,-1.2740501447670034,-1.0958051165884157,0.7781286965140775,-0.9193797062035514,-1.3877173161414564,0.028436771694868957,0.023178152570408873,0.33526043321464943,0.6536985543795736,-0.15790959669874696,0.40920985537514004,0.6548846044438749,0.6276403238320866,-1.0601131407748767,-1.2066828578601836,-0.7815034345187745,-1.1000155957948106,-0.8119379090955152,-1.0365687662706315,-0.765457458693405,-0.8329710373546017,-1.1040934877986333,-0.6985752197780442,1.0756286626268936,0.264883086673516,1.483465883983379,-1.47616207434761,-1.0578025711764734,-0.4367687243821497,1.161263262396403,2.476625223870139,-0.4107789474259237,1.3021079208245239,0.6392186438493623,0.5458462256120311,-0.661967128770383,-0.5635765699116903,2.263420950041558,-1.6382371856703088,0.44190647211804085,-0.7493361324138573,1.1765480723646042,-1.2828007591455783,-1.1671252578112894,0.44595140068716327,1.1832257448905354,-0.3840094832364743,0.6188449748996092,0.37232495209235433,0.05482485740046566
-1.2830234764627144,-0.5257783107435436,-1.1394802971837834,-2.1471269280398886,1.0921002878135524,-0.057038033911370176,-2.1202908676612697,2.9612449221064883,-0.04906900682291176,-1.2428274417291796,-1.0492408426231477,0.2867706970066923,-0.7432627783909554,-1.0812972721194498,0.18931568083374437,-1.1389772765020032,-2.232568510648547,-3.0280892385445934,4.305653973697934,8.026667603682839,6.088771814793661,1.9047781837372322,0.48248438037517394,-0.27356275576690275,-3.482088952443685,-2.790778202088482,-2.6988627632037665,-2.869118959918069,-3.597712658372122,-1.5265110436994613,-1.7922750719978413,-1.7742591002724966,-2.634475113630093,2.247626660516456,1.2012915185064625,1.4751256200971865,1.4110827008253757,-1.5450338602788374,0.0,-0.7997249641689274,-1.1738459239538233,1.0945178825985125,0.08084714511391504,2.785795171393742,3.401895572292625,-1.055300897775384,-1.02472843400388,0.2555746102178537,1.1167081885324268,1.8316869415894006,-1.8990079378688478,-1.147654798740534,1.3765727749641699,-1.2137779318432926,-1.0100953921473477,0.2882766428598008,-1.6811673189411007,5.460992428811545,-0.9937604633370646,-1.0705444239553288,-0.93942202806572,6.65237095495406,5.9294819499707385,-0.7478758819980655,-0.6317821288622101,-5.436895627930977,-1.4844660388847517,0.02539457661033402,-1.9692595932373893,-2.6623738717023198,0.6083547370248225,-2.8113947067824085,-2.3797602148138615,-1.1733945446922796,0.1701002564222244,0.8526548633749957,-2.069868851809065,-0.8993492478935516,3.0878444969299395,-0.37155944382123696,0.6276403238320866,-2.3862391365297375,-1.8351352349009764,1.9701018140150093,-1.1000155957948106,0.40432712809366866,1.9664145822028194,1.470043891723649,-0.39346609114926767,1.5020512221211586,-0.15634499889416414,3.3440584397128563,3.1228170518151614,2.0400099244800955,-1.6860064220365703,-1.5858484908041899,5.161125237941313,-1.688550644791939,-1.198160085220283,-1.7656544783837325,1.9063527863916048,-2.313739530723593,2.5836228208879475,-1.4717961201421712,5.0460071438659195,1.6741269837981883,-2.2340736296455663,2.428340419600107,-1.5135269458667557,2.8445375067752905,-3.003733034362972,-1.5220956848478453,8.273515713955506,2.639524782292931,-0.9603348989203886,-0.647564852187768,4.554801792815042,3.977798207301648
