H_0_green[-1.1],H_0_red[-1.24],H_0_green[-0.94],H_0_green[-1.21],H_1_green[0.69 0.24],H_1_red[-0.41  2.95],H_1_red[27.75  0.04],H_1_red[12.97  0.04],H_2_green[1.53 0.08],H_2_red[11.1   0.13],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-1.2939500535671749,0.5060202046618231,-0.16513116928578955,0.7333027635491244,-0.7438943839839627,0.34595494063987464,-0.07312724241271305,-0.08611126496542824,-0.3743720646130855,-0.1953675005698457,0.6705970488991608,1.2294803985492335,-0.43644123025373854,1.08841422340544,-0.3899908460052811,0.34069059840205496,-0.9744642790017598,0.21449670010584918,0.3204575641256576,1.0883000372118528,1.1614589587318909,-1.1895491015166721,-0.9764707530292862,-0.9043641841338717,-0.16529490122682156,0.16252628818367576,-0.6297981135020887,-1.109310953450379,-1.1093109534503787,-0.6297981135020847,1.4012477404669654,0.5427477735248563,-0.32720824553189487,-0.20169429751700307,1.2195667097735692,-0.298162908503962,2.248287753287324,1.1677335997157332,2.820460237546879,0.0,-1.8729406854686892,-0.7025258059510368,1.1879531728231865,0.06028000626993521,0.10275532146911591,0.10275532146911541,-0.12489860942791874,0.4783760009254633,0.34910222386011247,-0.6610851709047938,0.8411661414432849,-1.446827236690748,-1.8622317547745142,0.10246090564028024,0.5747586375345944,0.5747586375345966,0.6087099919365593,-0.1933917471674286,-0.33273980234510414,0.49430229042464224,-1.747994227117054,0.9149379497414046,-1.1895491015166735,-1.1027786032720532,0.2843140328428776,-0.34278996448191135,-0.6538492803522912,0.39665865969446895,-1.0563560911829266,-1.2878589026896974,-1.4938743710513893,-0.01878681529802556,-0.943999040508513,-1.2406281265523784,0.6695218860735698,-1.1893443581247498,-1.2305056830279182,0.6219339114406026,-1.5866131816572262,-0.1641116341111426,0.8654495395805968,0.8042809142817308,-0.8947189463795892,-1.289143563487186,1.3013450598528093,0.0,-0.8740213106446583,0.2446839340670223,-0.7332465471664507,-0.36992962167603866,-0.44276570588859676,-0.25941160014263565,0.6524159158542173,0.5585105587690532,0.3027123037517721,0.1989856702196756,-0.19339174716742863,-0.3327398023451046,0.4943022904246434,-0.5788305266465342,-1.0376584068091426,0.5180162185001207,0.7247023999521621,-0.613773583347916,-1.3993271127852691,-0.5989700935172858,0.296170769875657,-0.2067130467078171,-0.613773583347917,-1.3993271127852691,0.7945293692819357,0.29669722200816995,-0.08744261811503656,1.16145895873189,0.7945293692819382,0.9621955812201843,-2.004265306614806,0.7913133195270734,0.7806189408238448
-0.19856198418956228,0.08820586194497378,-0.16513116928578955,0.5992699381388467,-1.4222709142449728,0.35068341883706683,-0.07312724241271305,-0.18092431503730394,-0.7666778142119656,2.5841144656201918,0.12482975369118572,-0.6573956416732635,0.8162450489478319,-0.2190737893755356,-1.182620889778177,0.34069059840205496,-0.9744642790017598,0.5786417531590576,1.3358017099069681,-0.4542568596474719,-0.36361659626741616,0.06870128330933256,-0.9764707530292862,-0.9043641841338717,-0.16529490122682156,0.09942726955599199,-0.1871537836127715,-1.549990483496811,-1.5499904834968108,-0.1871537836127734,0.47508909742319744,0.5427477735248563,-0.01011984264531647,-0.03825236677046613,2.0999073368452876,0.02668656704820141,0.40253186849249034,-0.09034042175451212,-0.03841716555115593,0.0,-0.6747728181368322,-1.374595496566419,1.463794591646857,1.0768681000296354,0.9761870143141343,0.9761870143141389,-1.1506821170011445,-1.0052044836413199,1.2383856455553681,0.10189991314510319,-0.7198246154642357,0.6442614159522417,-1.4894102424735225,1.1897511521811126,-0.8846386497418623,-0.8846386497418608,0.36657678251341413,1.5946893250035563,-1.2137973071462256,-0.9137102944213111,-1.3554456823608194,1.6271069017725628,0.06870128330933226,-0.9250366198185046,-0.31262419534652397,-1.1731432880812136,0.37630744774548597,-2.1913543682656633,0.8852101457082177,-0.6593904440117919,0.8029361963634999,1.0822349462654084,-1.1433228867091216,-0.9476154534470429,0.005550704452216992,0.5415918016505591,0.5442338724277179,-0.3534851566051285,-3.439560603165792,0.8156447555615695,-0.0401414443219206,-0.9337054292236181,-1.6166380962480988,-1.6368609091623523,1.3013450598528093,0.0,-0.7951370060833546,0.413493400505922,-0.6527734876992628,0.2681141294716241,0.7578105350785596,0.6437250818354294,1.0998297130118797,0.49458514117798086,0.8117661655680456,-0.21210560451987398,1.5946893250035565,-1.2137973071462267,-0.913710294421311,0.5041185667521546,0.688711331952971,1.050618090906219,-1.04160465709856,-1.2656912876948578,-1.3993271127852691,-0.2124259076373544,-0.14545609134086065,-0.8626373153675941,-1.2656912876948572,-1.3993271127852691,2.291932550466333,0.29669722200816995,-3.023344958008818,-0.36361659626741705,2.2919325504663344,-0.03172073344681971,-2.004265306614806,-0.11689354398696106,-0.1222813713474074
0.046324637466284846,0.055545200526932376,-0.16513116928578955,-0.7396393832787259,-0.8859186005976911,0.10230230059278661,-0.07312724241271305,-0.2669102331764342,-0.7042955628776512,-0.4322396375062447,0.6705970488991608,-0.6573956416732635,2.0689313281494024,0.4346702170149522,-1.5789359116646249,1.2825998998665593,-0.39471970795007993,0.29978592462804826,-0.8381659344455601,-1.3678408938794542,-0.7243361495490158,0.6754088232509284,-0.9764707530292862,-0.9043641841338717,-0.16529490122682156,0.5742307522653471,0.4566032398734122,-0.13293032133804938,-0.13293032133805016,0.4566032398734156,0.5087439203278827,-0.13299117629416998,0.6240569631278403,-0.2834152628902715,0.04577920701127696,-0.9478618596082935,0.40253186849249034,-0.09034042175451212,0.8643862249008589,0.0,-0.24200341935907502,-0.6041851411198177,-0.11737274863482222,-0.26813878443100114,-0.4850058736743724,-0.48500587367437054,-0.3761316666250997,0.5374345213361584,-0.5743343019993306,-0.3704418629823613,0.07951759783822,0.63096837264563,-0.6084737193986064,0.21664098546845267,0.2836736576796689,0.2836736576796698,0.8106455812865331,1.5946893250035563,-1.2137973071462256,-0.9137102944213111,-0.04253693161195424,0.39781826318816127,0.675408823250927,0.0988080208447281,0.1976980818465505,-1.7044118062460254,-0.23644413021638935,0.027440389624886513,1.059222490397492,-0.030921985333886428,0.7391359028241976,-1.2619450142844852,-0.5177526617102882,-0.06857743413103606,0.535568139671662,-0.7756931994893308,-0.7021497576883491,0.89219330300126,-0.7235663055999397,0.43817910088462186,0.5635858782797577,-0.9337054292236181,-0.17279979651107955,-0.5937088721368533,-0.40951417967396103,0.0,0.6247804760201133,-0.17733973203022696,0.4738493448413665,-0.36992962167603866,-0.8429577862109823,-0.25941160014263565,0.7678674540053039,-0.36390702028010957,1.0451104915700207,0.6100769449592252,1.5946893250035565,-1.2137973071462267,-0.913710294421311,0.9647373081433136,-1.0376584068091426,0.08866988732399947,-1.0060055298113844,0.03814412099902311,0.015046528094465342,2.4083126527309524,-0.9990549831042437,-0.6107467125497784,0.03814412099902313,0.015046528094465043,-0.9375614613040745,0.29669722200816995,-0.15139895924467736,-0.7243361495490159,-0.9375614613040718,0.9621955812201843,0.23860301269223894,-0.656543535699217,-0.6989463383413409
-0.310902458238199,1.451667859513332,-0.16513116928578955,-0.8315433448060625,-1.049584248122911,1.7161623353041568,-0.07312724241271305,-0.2669102331764342,-1.4574657847265517,0.33448988702451016,-0.4209375415167894,0.286042378437985,1.4425881885486171,1.08841422340544,-1.182620889778177,1.2825998998665593,-0.39471970795007993,-0.7226053982866402,0.16857138674020514,1.5423863961680437,1.251839971159134,0.05549056060774751,0.15671752826395954,-0.9043641841338717,-0.16529490122682156,-0.8663914035004842,-0.3923941651341739,-1.1135456072332908,-1.1135456072332899,-0.392394165134171,-1.2370512484629874,-0.13299117629416998,-0.01011984264531647,-0.4468571936368085,0.5593112394697799,-0.623012384056127,0.40253186849249034,0.5386965889806106,-1.2421550194871624,0.0,1.070053946860939,-0.8565174610263798,0.9261400549816555,1.6003787902639361,1.2523841619631475,1.2523841619631522,-0.6748552874968058,1.1300630818007595,0.06139727088824024,-0.6756086200771971,0.04197855579839305,1.2960789294130728,-0.8882484309967479,0.8753763147366732,-0.45862549266442393,-0.45862549266442215,0.7142140579464044,0.4026352768895644,-1.2137973071462256,0.49430229042464224,-0.2130620575751111,0.19777247405666085,0.05549056060774721,0.47301422304006546,-0.3018840285970777,-1.6816054026153384,-1.6031935093647864,-0.7145844553538124,0.9022563830315717,-0.1880391000033628,0.8759237321724623,-0.288937243305568,-1.3518462950420662,-0.3615901072363717,0.6366464589178039,1.010311854093012,1.0213055446013668,-0.03431986421750873,-0.8443677985041828,0.5609283496707709,1.7710405234831141,-0.9337054292236181,-1.255678521313844,-0.9414262178120197,-0.40951417967396103,0.0,-0.47959978783813945,-0.2617444652496768,-0.3308812498305116,-0.36992962167603866,-0.8429577862109823,-0.25941160014263565,1.2051419042246585,1.1473629731863442,0.48114212351858554,-0.21210560451987398,0.40263527688956646,-1.2137973071462267,0.4943022904246434,0.013383936011584139,0.688711331952971,1.7161497100800145,-1.1490730694630338,0.03814412099902311,-0.6921402923454006,-0.5408655683805456,0.04126308814182318,-1.6926227758846337,0.03814412099902313,-0.692140292345402,0.8593690059745523,0.29669722200816995,-0.898113722870265,1.2518399711591333,0.8593690059745565,1.4591537385536864,-0.8828311469612836,0.9974523773641408,0.8244779664825382
-0.11231177181174078,-0.30124567972998556,-0.16513116928578955,-0.7779949747966443,-1.4847379445669857,-0.38961487516807936,-0.07312724241271305,1.3438248762216038,-2.379979890664566,-0.4330881409202288,-0.9667048367247645,0.286042378437985,0.18990190934704668,0.1077982138197083,-0.19183333506205716,-0.13026405233019722,-0.10484742242424003,-4.092009902369072,-3.4301127995303897,3.76995901697035,5.5058783728413285,-3.0153103012965223,0.15671752826395954,-0.9043641841338717,-0.16529490122682156,-2.772616051151331,-2.0644656657561726,-2.3229445294444693,-2.3229445294444697,-2.0644656657561637,-2.6589694048746315,-0.8087301261131963,-1.5955618570782086,-1.4275087781160303,2.0999073368452876,0.02668656704820141,0.8639708396911988,0.2241780836130492,-2.295425641681167,0.0,1.5017811312616163,-1.8148875708875865,1.834195181387253,2.7904449812344305,2.6021980716056943,2.6021980716056956,-1.0561533161885588,2.487566676551555,-1.2617005853528165,-0.3484246630855427,0.72617069856991,-0.994507188436836,-0.9715810069246098,-0.5702445997048973,-1.6818917454322966,-1.6818917454322952,0.4820491625723401,-1.3854457952814203,-0.33273980234510414,1.902314875270599,-0.6350635544670965,-2.6129587239934806,-3.0153103012965246,-1.7840428987518913,0.3407664785848751,1.3630321677649206,0.12796964083372916,0.008955195343362593,0.007548577186008855,-0.6593904440117919,0.8029361963634999,1.769781105407871,-1.4990392891594388,-0.9476154534470429,0.0661741747654757,0.16716497367512625,-0.03976264190459977,-0.6812253360609725,-0.5524911011833928,5.0642243741023885,1.0163813702310163,-0.9337054292236181,-2.3385572461166086,-1.6368609091623523,-0.40951417967396103,0.0,-0.637368396960747,1.3419454659198704,-0.4918273687648872,-1.0079733728237015,-1.2431498665333678,-1.1625482821207007,1.6279104066441659,1.831215822712243,0.4601568868530368,2.0488964065476485,-1.3854457952814188,-0.3327398023451046,1.9023148752705978,0.6278163808618586,0.688711331952971,3.7090175648618233,-0.015275265485835358,-0.613773583347916,-0.6921402923454006,-0.5989700935172858,2.1737575258142923,-1.3536678993316285,-0.613773583347917,-0.692140292345402,3.0014019545790576,0.29669722200816995,-0.1567338281914359,5.505878372841328,3.00140195457906,1.9561118958871884,-0.8828311469612836,5.028194857780238,4.238172130250851
0.7264049310832671,-1.7986807594635215,-0.16513116928578955,-0.5575046788946393,1.331204704011731,-1.6541647293294064,-0.07312724241271305,-0.26691023314531326,2.013767002971387,-0.9349416216936779,1.216364344107136,-1.600833661784512,1.4425881885486171,-1.526561802156511,-1.182620889778177,-0.6012187030624494,-0.39471970795007993,0.26527360450246557,0.19759759946716463,0.17140417592392793,-0.5275674199153634,-1.0082708442627215,2.4230940908504506,0.3836696538749758,-0.16529490122682156,0.9065041019522582,1.3180754515354174,1.6571558034876743,1.6571558034876723,1.3180754515354214,-0.08562749781117601,0.5427477735248563,-0.01011984264531647,0.6155153562156817,-1.1213390485762296,-0.9478618596082935,-0.5203460739049265,-0.7193774324896348,1.6167223836108666,0.0,1.037836021365511,1.4973774176822143,-2.136717784578971,-1.539462772722241,-0.3792049145169434,-0.3792049145169459,-0.7745973790445366,-1.4848068414672604,-0.6828897719940026,2.1278742542546647,0.7615538031340302,0.6867690100963898,0.16318085541274188,-1.1468143734715395,1.607398582322486,1.6073985823224868,-1.7381129262367072,-0.7894187712244245,0.5483177024560184,0.49430229042464224,2.183224113732842,0.5014877913662164,-1.0082708442627228,-0.8733425571466474,1.1262341236580473,0.7449480567797003,0.036756286833516706,0.5972142437937984,-1.1834947110299503,0.5975464733440191,0.1746309055884491,-0.5546508238105856,1.2669623919628545,0.22443523897429954,-1.6290686575945894,-0.044552598698248944,0.24194863341391892,-1.475746073319935,1.9694053012037962,-0.7232265987382838,-1.8513234121269555,0.8042809142817308,1.9929576530944493,1.1448778562389783,-0.40951417967396103,0.0,0.388127562336202,-1.1057917974441753,-0.4113543092976994,5.372464138652926,0.35761845475617415,3.3531351277696246,-0.04338877495661342,0.7661785729686678,-0.56196947986731,0.6100769449592252,-0.7894187712244237,0.5483177024560175,0.4943022904246434,-1.8338118533144623,0.688711331952971,-1.3651164657240018,0.9382729032065857,0.03814412099902311,0.7222333485343313,0.03238358994060335,0.7488289303304378,1.6707624161065497,0.03814412099902313,0.7222333485343321,-0.4749927871182602,0.29669722200816995,1.1785100609955548,-0.5275674199153636,-0.47499278711826115,-1.5225952054473257,0.23860301269223894,-0.9014629346845617,-0.7387443431057108
-0.7729167671309498,0.9583691333864363,-0.16513116928578955,-0.8643266050554812,0.21238480445722152,-0.6669353111384351,-0.07312724241271305,-0.2669102331764342,-0.20898203016500339,0.9777306879399472,0.12482975369118572,-1.600833661784512,2.6952744677501874,-0.8728177957660234,-3.164195999210417,0.34069059840205496,-2.1339534211051197,-0.6109314748577377,-4.245107164575553,-0.8424562440725509,0.4145256377977152,1.9321468043980807,-0.9764707530292862,-0.9043641841338717,-0.16529490122682156,-0.7065300516507834,-0.9591933943023521,-1.0012901108965127,-1.0012901108965127,-0.9591933943023471,-0.10593296594499677,-0.8087301261131963,-1.27847345419163,-1.1006249166229563,1.0995202606274261,1.047642061640728,-0.05890710270621808,-0.40485892712207344,-0.33935162903515326,0.0,-0.6469588612332154,-0.7352681617818999,0.7983226043254418,0.41604320048055826,0.32585147232932243,0.32585147232931966,-0.8954589034082113,-0.7437090163995589,1.4187528440426214,-0.41064979138490976,-1.1151126665642355,-1.0480337020439812,0.2130413637390141,2.0202497877947527,0.35562274838977287,0.3556227483897735,0.8438943068605923,1.5946893250035563,-1.2137973071462256,-0.9137102944213111,-0.8923112738206228,1.0924223431919209,1.9321468043980816,2.2196065308472774,-0.6495374048792186,-1.719437644917547,-0.25377454984671166,-0.44743587521797623,0.9797603379588687,-0.9736246733507448,-0.9469782548324882,-1.0069644380960865,-0.9378659990869558,-0.9476154534470429,0.6447418920181678,-0.9600049824398252,-0.8076932213404061,0.7167671700305254,0.6693271951324576,-0.862684984216484,0.2617222169789185,-0.0647122574709437,-0.8947189463795892,-0.9414262178120197,-0.40951417967396103,0.0,-0.47959978783813945,1.1731359994809707,-0.3308812498305116,-0.36992962167603866,-0.44276570588859676,-0.25941160014263565,1.4411021246945552,0.6586799470460709,1.0564857164548158,-1.4453794287385227,1.5946893250035565,-1.2137973071462267,-0.913710294421311,0.40068246216416825,0.688711331952971,-0.8236697724345613,-0.34018693819285806,-0.613773583347916,-0.6921402923454006,-0.2642121974075902,-0.9960653720229516,-0.7910852434419363,-0.613773583347917,-0.692140292345402,0.5444636253537289,0.29669722200816995,-0.20457369435314912,0.4145256377977138,0.5444636253537312,-0.5286788907803217,-0.8828311469612836,0.8192926175110902,0.43786877734294344
0.6018510495970312,-0.4460250420962673,-0.16513116928578955,-0.7915582402699766,0.2281933504113061,0.16274274820694246,-0.07312724241271305,-0.2669102331764342,0.02427642284373075,-0.7629761985474725,-1.5124721319327397,0.286042378437985,0.18990190934704668,-0.2190737893755356,0.40263919776761475,-0.6012187030624494,0.7647694341532797,0.09037083051531057,0.6776249218151439,-0.07168031938087421,0.5929573971384243,-0.698429373705121,0.15671752826395954,0.3836696538749758,-0.16529490122682156,-0.8137725750445429,-0.8325810916268143,-0.21174269202062493,-0.21174269202062485,-0.8325810916268083,-0.5275350001484846,-0.8087301261131963,-0.32720824553189487,-0.36513622826354003,-0.7775696714759097,-0.9773936301130361,0.8639708396911988,0.2241780836130492,-0.6402860925191562,0.0,-0.09804421571793175,-0.580337574579808,1.2360288192428244,1.198921171797265,0.0039183318912423696,0.003918331891240106,0.1506330387487554,1.3451017104936376,-0.8171412879474321,-0.4672890609145404,-0.4749773907149645,0.836050478181636,1.4564978937472,0.308050162566358,1.4697722172573982,1.4697722172574004,0.22149806408356393,-0.7894187712244245,0.5483177024560184,0.49430229042464224,-0.9390135501845783,-0.813843378316124,-0.6984293737051209,-0.4811896149941306,-0.16038437937358155,0.13715861435573795,-0.7810873867706634,0.8626816166654057,0.6855545424145022,1.2260149320219247,1.6382096393800483,-1.0127207766614774,-0.11297192788751356,0.8104605851849708,0.357189176527141,-1.393053321820711,-1.2364318698685697,-0.13411643625976663,-0.9085134613013538,0.08292652602680874,0.2617222169789185,-0.9337054292236181,-0.5337593714453344,0.4494431648886456,-0.40951417967396103,0.0,0.388127562336202,0.2446839340670223,0.5543224043085543,-0.36992962167603866,-1.643341946855753,-1.1625482821207007,0.556575631419418,1.1192020172048365,-0.17527988970459504,1.0211682196987748,-0.7894187712244237,0.5483177024560175,0.4943022904246434,0.809600791322233,0.688711331952971,0.15753431696919776,-0.3594788203649267,1.3419795296929036,0.7222333485343313,-0.5985755419415033,2.3591776451341904,-0.13545999288282945,1.3419795296929036,0.7222333485343321,0.7288517162448774,0.29669722200816995,0.41421661075494404,0.592957397138424,0.7288517162448803,0.9621955812201843,1.3600371723457614,0.1234871187751034,-0.121739901894831
-0.2803843283445083,-0.2464725199478606,-0.16513116928578955,0.954774548864051,0.9237391193972782,1.0527622774113303,-0.07312724241271305,-0.2669102331764342,0.38578186977493867,0.8614683886216906,0.12482975369118572,2.172918418660482,0.18990190934704668,0.4346702170149522,-0.7863058678917291,-1.5431280045269538,-0.9744642790017598,-0.7703359958691192,0.044236295911438094,2.3212522158284585,3.9782783635354293,-0.9020908611430104,-0.9764707530292862,-0.9043641841338717,-0.16529490122682156,2.0485813993705624,0.758039349363288,-0.04211690786836028,-0.04211690786836028,0.7580393493632911,3.7883813075538573,1.8942256731629088,1.892410574674154,1.3918645272617323,0.3492299534640287,1.4885092070329538,-0.5203460739049265,-0.7193774324896348,0.11205006619085134,0.0,-2.933749916406204,-0.030996894939752148,1.4560102626686167,-0.3179223418607481,-1.910906663742532,-1.9109066637425345,-0.5189851631785303,-0.2096918187502452,1.4612543603121009,0.07996172735850039,-1.8170017473102382,-1.105446332913198,-0.7501222101806467,0.8516791478281874,0.11335178176691309,0.11335178176691528,0.6905529764658955,-0.7894187712244245,0.5483177024560184,0.49430229042464224,-2.4645393993839146,-0.7268721520501942,-0.9020908611430111,-0.7389551470198982,-0.34531927009188823,0.622042286976127,-0.12862616186849204,0.13135570664835436,0.6814154796119071,-0.6593904440117919,-0.7849255092426599,-0.5146238943865866,-0.17430234210308548,-0.3615901072363717,0.15369660565942136,1.0199557622026025,1.0355048242759364,1.0971706632104508,1.0617542771727106,2.843068213098437,-0.19107327497234017,0.8042809142817308,-0.17279979651107955,-0.24599152646168704,-0.40951417967396103,0.0,-0.9529056152059621,-0.8525775977858258,-0.8137196066336384,0.9061578806192869,3.9593471776576434,1.5468617638134945,-0.08887025029614906,-2.195348891725177,1.388204792017439,0.4045313075894504,-0.7894187712244237,0.5483177024560175,0.4943022904246434,0.40209557207126484,0.688711331952971,0.8032720148505521,0.5358530490200275,0.6900618253459645,0.015046528094465342,-0.5989700935172858,1.3841562018394886,0.16585126025264707,0.6900618253459633,0.015046528094465043,-0.06437535612321765,0.29669722200816995,0.4151156350100426,3.9782783635354293,-0.06437535612321463,-0.03172073344681971,0.23860301269223894,3.456240910879459,2.523879843393769
-0.9935427181657152,0.13469752118963235,-0.16513116928578955,-0.744922691523224,0.3854110060565538,-1.5722422607099535,-0.07312724241271305,-0.2669102331764342,-0.030374228319369163,-0.3060532088309581,0.6705970488991608,-1.600833661784512,0.18990190934704668,-0.8728177957660234,0.006324175881166808,0.34069059840205496,0.1850248631015999,1.2434894081407608,0.4592533615175918,-0.5902292067544624,-0.6342325496829369,0.859684110279912,0.15671752826395954,0.3836696538749758,-0.16529490122682156,0.8095976102268427,0.14807199726078732,0.03456849248595648,0.03456849248595737,0.1480719972607914,1.6020472864399276,-0.8087301261131963,-0.01011984264531647,-0.20169429751700307,-0.04759025343572361,-0.0455022052967219,0.40253186849249034,-0.09034042175451212,1.1653206883848621,0.0,-1.51958692652251,-0.46360190928877326,-0.897495702066413,-1.8471826141491396,0.03349117446498831,0.03349117446498595,-0.14039413559334724,-1.8506581533237438,0.8818264005275015,0.8849640210622088,1.913419469170009,0.5803447675784773,-0.7650455429922101,-1.330615758045815,0.5634337658694474,0.5634337658694496,-0.334744586947806,1.5946893250035563,-1.2137973071462256,-0.9137102944213111,-0.04073787880618813,-0.31524380538537267,0.859684110279911,0.4097803635478805,0.9651458723719631,-0.9183177666069031,0.6702167140572146,-0.08147550412383527,0.0628066684020004,-0.030921985333886428,0.3491885087119807,-0.36388952295197463,-0.014843265142598507,-0.06857743413103606,-0.08467650247147956,-0.06222481710850207,0.7879099697532305,-0.1014882057193506,-2.2395031569250343,0.5366830537778479,-0.7948005975740184,-0.0647122574709437,0.18815977842317527,-0.24599152646168704,-0.40951417967396103,0.0,0.388127562336202,0.2446839340670223,0.5543224043085543,-0.36992962167603866,0.7578105350785596,-0.25941160014263565,0.7730790363829342,0.46723312302165293,0.48993706601446246,-1.2398337913687478,1.5946893250035565,-1.2137973071462267,-0.913710294421311,-0.2446080075796185,0.688711331952971,-0.7169853651313459,-0.6637111971787291,-1.2656912876948578,0.015046528094465342,-0.2411243727853196,-0.1301349135989198,0.3126364904149481,-1.2656912876948572,0.015046528094465043,0.8867426676351629,0.29669722200816995,-0.6494098194239828,-0.6342325496829371,0.8867426676351633,-1.5225952054473257,0.23860301269223894,-0.46258437760057175,-0.6748509477016883
