,Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9
fxn_exposed_is_np,0.008344513916240782,0.004341539570656014,0.0023687642985334837,0.009276784150644814,0.008657964295199745,0.0028968524751427287,0.0037285893797788312,0.0027211767811773147,0.005055482856002876,0.009230640337755856
hbond_bb_sc,0.00157925501395401,0.0022548542610369613,0.0015414846421453502,0.0038563508070128152,0.0032130316516868133,0.0016454313964364608,0.0017928903061043458,0.0018913828350105909,0.002635611155363759,0.003061914300824683
hbond_lr_bb,0.004495555696759359,0.0034060028644646466,0.0016619803847226953,0.008816290962022978,0.005994021804173121,0.002804193700316649,0.0035153025710739053,0.002871640840183425,0.002742852389017591,0.006272439883515822
hbond_lr_bb_per_sheet,0.004307378332558383,0.003095098828414919,0.0035049286676453423,0.006042266652574855,0.005314113664455973,0.0024221538922470425,0.002722236896809555,0.002459635005212644,0.0027873723834194483,0.005547171937967736
hbond_sc,0.0028771563519873976,0.0022126591805635924,0.0019533828063671445,0.005185208557671194,0.004087726819665508,0.0015169851414049103,0.001990433208169754,0.0019612033783581962,0.002278932832952956,0.005079116374948464
hbond_sr_bb,0.002213514279294389,0.0029552856180261895,0.00305560273180212,0.0039384854454923715,0.0039888801869507945,0.0033215602710423837,0.0026513777071771405,0.0029708646575318087,0.0028105233156331903,0.0036155626511637264
hbond_sr_bb_per_helix,0.001631978303296613,0.0020517390386419875,0.001620159510369045,0.003559920617255479,0.0028429639344379623,0.0015374849572471203,0.001579594798062421,0.0013618152832549477,0.002037150250095906,0.002436806702193316
helix_sc,0.0020900333242301217,0.0023669397088010376,0.002605761528284429,0.004110174322460665,0.0035241689936891187,0.002509554852970224,0.001985143223679451,0.0016284453050746143,0.0024779742212145592,0.003052481483995143
holes,0.004016012009209295,0.004509956362149439,0.006808510301611815,0.00500163783139076,0.004761630682004785,0.0046714012494912605,0.003602267625681396,0.0045608588762950306,0.0050792473127566585,0.004730406799174004
hphob_sc_contacts,0.013641414835687624,0.002933567212053328,0.0015585696107296874,0.013609798553306034,0.018897512966753606,0.0011277525940148077,0.005686621723436873,0.0025170164667024397,0.009881378286524632,0.010815990995192037
hphob_sc_degree,0.0015975011500085968,0.0015969870615330705,0.0012154743483121784,0.0030969156918142548,0.0027534874907175107,0.0013600075230449163,0.0018514595192127834,0.0009924329845907587,0.0020219850181069626,0.0026960204762066626
hxl_tors,0.01768080559470953,0.010735593009359551,0.012416108259813164,0.016226323067926263,0.014557493184137824,0.011022138207956346,0.01111478956268422,0.007612406221259918,0.011343369566537406,0.01374487585708716
hydrophobicity,0.026699012030641747,0.01932756789328825,0.0021652374841242415,0.026873608117549207,0.033062264661458785,0.004632163437343979,0.025060283929575603,0.022130152204544746,0.028257464877760628,0.027300940798690443
largest_hphob_cluster,0.014933317272211753,0.0022206633843737775,0.0006893946478377471,0.015258603962056645,0.01879650951433409,0.0006329747152816234,0.009449826450480843,0.002187374095718216,0.01108804057499692,0.015862272646826076
lk_ball,0.027568562503873264,0.008638895767753948,0.0015952774758971236,0.023913251445134138,0.01857378245839169,0.0018357365981459277,0.02333175346859965,0.0073803645310816825,0.01360896605759559,0.02057218789238846
lk_ball_bridge,0.002413659737529011,0.00345159748772703,0.0028497100818044335,0.005338318574578335,0.004372200131972347,0.0025054948386363206,0.0020681172670688353,0.0021625185352226344,0.0029480593771785643,0.003938678355345514
lk_ball_bridge_uncpl,0.003399520126699568,0.0026160428433617006,0.0020982327395807276,0.005906396285142633,0.004687317262096535,0.0020005175614481495,0.0021007463091897273,0.002129167077159712,0.002436385619712121,0.003858651914082119
lk_ball_iso,0.008545730077518484,0.002045843317107124,0.001547632546042691,0.010657464570383144,0.01174564474756745,0.0015449965283161871,0.00443383142348196,0.0026191520317043627,0.006554288336275356,0.01225340447827452
loop_sc,0.004498409979299428,0.004487387533340782,0.0026821358972655353,0.006988024812792503,0.00701835424107405,0.0034442047727364228,0.0033115753154254923,0.0033843387481013007,0.0038333024167924723,0.005484099051977205
mismatch_probability,0.011406372737067471,0.00435513953672848,0.004665825037308666,0.014397836616603675,0.01263193112305667,0.0038600338607886336,0.005351903908198029,0.004492067063722824,0.00732095753891813,0.011158943860290621
n_charged,0.0038611573623517762,0.002340228977615808,0.0014380750272138007,0.005946465984318852,0.005421918794669159,0.0017782671813446828,0.0023484951023871273,0.001803629914821941,0.002098145837804369,0.004163185223228294
n_hphob_clusters,0.005561369872242754,0.0003841009493133403,0.0002030383987675818,0.008932121408970836,0.008127066589003602,0.00014684018449029213,0.0013068084251127085,0.00021098520231603506,0.003030496380176399,0.005665883690915057
n_hydrophobic,0.047129320081165604,0.07967353474944923,0.002165903923121468,0.040103265099195706,0.03732726904019905,0.0750881946471586,0.05418367656085302,0.08848421491844931,0.059550256070266656,0.043526962706880744
n_hydrophobic_noA,0.04278537168613979,0.046582857015082337,0.0025994410952369196,0.030999683303689674,0.03381242237749763,0.03351205496541851,0.044388097013907404,0.04755124863540602,0.04911965586143158,0.03603377189276883
n_polar_core,3.513570363461097e-05,5.73670812921918e-05,3.049592226317491e-06,0.00020223526043596765,0.0001821474152666701,6.025863372958058e-06,6.995237827981119e-05,3.890632516444423e-05,1.641550559463045e-05,0.0002083652059425703
n_res,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nearest_chymo_cut_to_Cterm,0.0006847734410812684,0.0011095189646964654,0.000327671715774258,0.0019624540802975978,0.0014065028843174142,0.0005984242184231299,0.0005224585978982678,0.0004753430724596451,0.0005530968180711784,0.0015710973166283063
nearest_chymo_cut_to_Nterm,0.0018110863272172762,0.0012336239440814563,0.0006262853539125497,0.002791554301197444,0.002067719735948191,0.0005385014413393713,0.0013480974003511512,0.0006426730921213272,0.0011931608432263028,0.0016971433289868294
nearest_chymo_cut_to_term,0.0007223260202847337,0.000568234708757073,0.00031588430826756615,0.0011891568297800227,0.0015058811545108762,0.0003732879061785738,0.0004346664413128369,0.0003091478387552013,0.0005376855368248766,0.001072908963482716
nearest_tryp_cut_to_Cterm,0.000917300297292697,0.000945365106198378,0.000495384444863513,0.002709496277846599,0.002559558831142053,0.0006096101874622419,0.0008680671349937574,0.0005503446335190458,0.000976690348932803,0.0014777351550565915
nearest_tryp_cut_to_Nterm,0.0010956035375559439,0.001618266847486669,0.0012673945778238105,0.0026409065174154995,0.002034042589426009,0.0009393335569444469,0.0012342697082462926,0.0008363019424680901,0.001241388569366669,0.0018197287252806693
nearest_tryp_cut_to_term,0.0008398816718390036,0.001093027459734563,0.0006602141818651894,0.0018781447809585563,0.001706153171250051,0.0004396307466664783,0.0005493882584464566,0.00039282228890351437,0.0007287758377337977,0.001251028206132265
net_atr_net_sol_per_res,0.03726111423134546,0.03903121178617011,0.006166577372766149,0.027513713588657927,0.03163416163962872,0.01898724685644172,0.04943063484368056,0.0511537124115747,0.040001722371418566,0.03144421088701285
net_atr_per_res,0.018384670326088592,0.007353148633618663,0.015000631052841483,0.015175726810884341,0.013919638180356938,0.011999544597550284,0.009526477631226337,0.008012237978134745,0.011763403021373721,0.014124385620049957
net_sol_per_res,0.014136278941141372,0.003635969541385086,0.0018138156648005988,0.015134874650852847,0.015454734291364285,0.00138840695945686,0.007643125721657922,0.0024052617975261125,0.009753228219575855,0.014696417316435645
netcharge,0.0028607138274811994,0.00321910014901962,0.0030821739121373024,0.0042684341109277425,0.004134676992210847,0.005169769562731958,0.0034535441350920714,0.0029196421141777047,0.0024628167729916993,0.004344728448836046
nres_helix,0.0015652890850870937,0.00042995372018424146,0.00010471878522335816,0.0031462943426407387,0.001938272765809748,0.00018148167363003117,0.0003185992203473051,0.00023510247963968715,0.0006106223292042351,0.001024385089887865
nres_loop,0.00176185779268661,0.000523263711237616,0.00013792971614726783,0.003161499437871614,0.0020584117713169352,0.00024201051401705504,0.0006203234667978613,0.0005107755710238014,0.0008180919805915751,0.0016718980396825513
nres_sheet,0.0012499317662688356,0.00060801804431472,0.00037320855837657245,0.0025283692569452315,0.0014309574845345276,0.0008693204563996872,0.000656569973470104,0.0007298945653151277,0.0006686429052771804,0.0010851161582110217
omega,0.001989155153460082,0.0034982693260033745,0.004603808175642158,0.0036757033441637997,0.00357080395400102,0.0033145284899432034,0.0022836536159774427,0.0022603251995929646,0.003182959599803643,0.003505741478165992
one_core_each,0.00017913117633226345,0.0001931154002148084,0.00017791011074654226,0.0006228891838413847,0.00057389622048696,5.394090746856857e-05,0.00017666521498712817,0.00016358980094011784,0.0002478915924092578,0.0003829328634019147
p_aa_pp,0.02648713176046311,0.020647796897845842,0.004530396291147269,0.026735944632803398,0.028552491583876304,0.0027604090778698283,0.030040705389349814,0.013295491060383458,0.030819245319505997,0.02345814546523
pack,0.0016236589930960098,0.0029260064270485386,0.0027040088489975163,0.0034292612683956536,0.002895097052312168,0.001852664537547513,0.002111708812748843,0.0013095824587996453,0.0024510659220128355,0.00346466955771761
percent_core_SASA,0.000757065432657706,0.0007220149196582409,0.00025791297154485656,0.001255566947826248,0.0011381426005346437,0.0005405112292544757,0.0006920905748084,0.00023136360690454355,0.0006847327444315398,0.0008770464221022254
percent_core_SCN,0.0006104850087591462,0.0005428411850493163,0.00010796769985469467,0.001344180720128321,0.001069928268272248,0.0002817502053159826,0.00045597829016068097,0.00032577117564447453,0.0005251353974086847,0.0010942519904743333
pro_close,0.0003384554250764404,0.0011153407628896076,0.002105383544662441,0.0012426470505969111,0.0011989923721164948,0.0016200275177781793,0.0006447473543860282,0.000816360640088611,0.000650794908940068,0.0012270935321063393
rama_prepro,0.031657250803009164,0.01357035758586291,0.004630920807796318,0.02522252844026087,0.02256660897714987,0.0034118896184020205,0.022564470103560448,0.01746464226356561,0.022416759068406338,0.030243769493291984
ref,0.03591816221628046,0.017278640373710935,0.004646936023734113,0.026346562284915883,0.029351476722274,0.005979645602495484,0.023088045703352225,0.014045441972633396,0.026287096906476744,0.026310883735402007
res_count_core_SASA,0.0007139165700866963,0.0006051640396075684,0.0002001461026520749,0.00133312494813201,0.000990845357820557,0.0006012924408714629,0.0006876059563636815,0.0002266043278449658,0.00043462941242970775,0.0007177160160980948
res_count_core_SCN,0.0004902687088362997,0.0005172893442102862,8.045914237618125e-05,0.0013167213689684967,0.0008440283851924279,0.0003146955259063193,0.0005446316837438872,0.0002620632037019153,0.0004960629717960413,0.0010664630777146595
score_per_res,0.037086245818572096,0.06026140613812259,0.0032252904068910807,0.03227575306584316,0.03688733969627587,0.02690084494963982,0.046571202167714494,0.06235502834528826,0.04593445645439428,0.034995045460627275
ss_contributes_core,0.00012290619927605087,0.00016259166264614386,0.00012879962642014741,0.0002420227552511684,0.0002992736925241624,6.229969357032405e-05,5.671406378433276e-05,9.282354705179513e-05,5.669204250516941e-05,0.000252624420433634
ss_sc,0.0015417563826739134,0.0024820423457719044,0.0025171923822609682,0.003443890821181302,0.0036088861976262465,0.0018966932551066627,0.0017093988787089962,0.001620220681897021,0.0021840286937525734,0.0029648854635779282
sum_best_frags,0.008133862723153518,0.004517224275967115,0.005400338657794843,0.011597790073994326,0.010912535339195084,0.0065365794124797065,0.0060854158645924205,0.006472268305593969,0.00750525570926574,0.00809555866987849
total_score,0.03957821457779304,0.05318207838385234,0.0034062934873939237,0.028508483522530992,0.03258603072620723,0.02543720712914984,0.06256471414693036,0.057211924761073,0.051086448609118124,0.03908712113108242
tryp_cut_sites,0.001627077247691692,0.0021573074955387604,0.0017729565782219992,0.0027228560694964664,0.002513606523628635,0.002402739984358043,0.00255381124857016,0.00215071325479565,0.0016932582206220274,0.0022269701324952695
two_core_each,0.0002992360507344947,0.0003785860215125288,0.0001739184189043073,0.0008167652218860436,0.0008428052403314745,0.0004041620976805885,0.00021935454192802153,0.00021187594520375835,0.00028843176176636214,0.0006222961650248967
worst6frags,0.003996683785020035,0.0015481099967732865,0.001350655273966715,0.005435523891122176,0.004079859794017488,0.0013619695728491236,0.002605293730103392,0.0023455152689321893,0.0024664536980886736,0.0034820277650550024
worstfrag,0.002271908938307145,0.0019650019589193936,0.0018986484419846762,0.0041573014653643195,0.0034266142417308763,0.001810270416265959,0.0024700163069778266,0.0021093083996158142,0.0027547693408195794,0.0037000771859810257
